passage,response,atomic_units,hallucinated_atomic_units
bonningues l s calais is a commune in the pas de calais department in the nord pas de calais region of france.," The simplified text of ""bonningues l s calais is a commune in the Pas-de-Calais department in the Nord Pas-de-Calais region of France"" is ""bonningues l'S calais est une communé dans le département de Pas-de-Calais dans la région Nord-Pas-de-Calais de France."""," Bonningues-lès-Calais is a commune in France. | True |
 Bonningues-lès-Calais is located in the Pas-de-Calais department. | True |
 Bonningues-lès-Calais is situated in the Nord-Pas-de-Calais region of France. | True",
at this time leica moved its factory from wetzlar to the nearby town of solms. in leica camera separated from the leica group and became a publicly held company., Leica moved its factory from Wetzlar to the nearby town of Solms. Leica Camera separated from the Leica Group and became a publicly held company.," Leica moved its factory from Wetzlar to the nearby town of Solms. | True |
 Leica Camera separated from the Leica Group. | True |
 Leica Camera became a publicly held company. | True",
real racing club de santander s.a.d. sometimes abbreviated to racing or racing santander is a spanish primera divisi n football club based in santander which was founded in.," Santander Real Racing Club, also known as Racing Santander or simply Racing, is a Spanish Primera División football team based in Santander. It was established in ."," Santander Real Racing Club is a Spanish Primera División football team. | True |
 The team is also known as Racing Santander or simply Racing. | True |
 The team is based in Santander, Spain. | True |
 The team was established in [year not provided]. | False", The team was established in [year not provided].
grooves are used for a range of purposes in cabinet making and other woodworking fields.," Grooves are used for various purposes in woodworking.
Confidence 95%"," Grooves are used in woodworking. | True |
 Grooves serve various purposes in woodworking. | True |
 The use of grooves in woodworking is common. | True",
after bernoulli and poisson published their efforts other mathematicians also contributed to refinement of the law including chebyshev markov borel cantelli and kolmogorov and khinchin lrb who finally provided a complete proof of the lln for the arbitrary random variables rrb.," Here's the simplified text: ""After Bernoulli, Poisson, and others shared their work, other mathematicians contributed to the law's refinement, including Chebyshev, Markov, Borel, and Khinchin. Finally, Kolmogorov and Khinchin provided a complete proof for arbitrary random variables."""," Bernoulli and Poisson were among the mathematicians who contributed to the development of a mathematical law. | True |
 Other mathematicians, such as Chebyshev, Markov, Borel, and Khinchin, also played a role in refining the law. | True |
 Kolmogorov and Khinchin provided a complete proof for arbitrary random variables. | True",
it comprises about half the landmass of abruzzo and occupies the western part of the region., It's a region that occupies the western half of Abruzzo's landmass., The region occupies the western half of Abruzzo's landmass. | True,
others who made significant contributions to understanding the event in the century that followed include florentino ameghino w. d. matthew w. b. scott bryan patterson george gaylord simpson and s. david webb.," Here's the simplified text: ""Other researchers who contributed to the study of the event a century after it happened include Florentino Ameghino, W.D. Matthew, W.B. Scott, Bryan Patterson, George Gaylord Simpson, and S. David Webber."""," Florentino Ameghino contributed to the study of the event. | True |
 W.D. Matthew contributed to the study of the event. | True |
 W.B. Scott contributed to the study of the event. | True |
 Bryan Patterson contributed to the study of the event. | True |
 George Gaylord Simpson contributed to the study of the event. | True |
 S. David Webber contributed to the study of the event. | True",
during world war i fiedler was a front line soldier in france.," During World War I, Fiedler was a front-line soldier in France."," Fiedler was a soldier during World War I. | True |
 Fiedler served on the front-line in France during the war. | True",
le theil en auge is a commune in the calvados department in the basse normandie region in northwestern france.," The simplified text of ""le theil en auge is a commune in the calvados department in the basse normandie region in northwestern france."" is ""Le theil en auge est un communé en Calvados, dans la région basse-normandie, en Nord-Ouest Français."""," ""Le theil en auge"" is a commune. | True |
 The commune is located in the Calvados department. | True |
 The commune is situated in the Basse-Normandie region. | True |
 The commune is in northwestern France. | True",
it weighs kg and its length is.. m with a cm tail standing approximately. m tall.," It's a small animal that weighs 1 kg, is 0.1 m long with a 0.5 m tall tail."," The animal is small. | False |
 The animal weighs 1 kg. | False |
 The animal is 0.1 m long. | False |
 The animal has a tail that is 0.5 m tall. | False"," The animal is small. |
 The animal weighs 1 kg. |
 The animal is 0.1 m long. |
 The animal has a tail that is 0.5 m tall."
amelia awaits her lover gabriele adorno lrb aria come in quest ora bruna how in the morning light o the sea and stars shine brightly rrb.," Amelia is waiting for her lover, Gabriele Adorno. They are expected to meet now, under the bright light of the morning sky and the shining stars."," Character: Amelia is waiting for her lover, Gabriele Adorno. | True |
 Setting: They are expected to meet now, under the bright light of the morning sky. | True |
 Setting: They are expected to meet now, under the shining stars. | True",
monopoly where there is only one provider of a product or service.," The simplified text is ""single provider of goods or services."""," The text is simplified. | True |
 The text states ""single provider of goods or services."" | True",
missingno. or missingno is a pok mon species found in the video games pok mon red and blue. standing for missing number missingno.," MissingNo. or MissingNo is a fictional character in the Pokémon video games Red, Blue, and Yellow, representing the number ""missingno."""," MissingNo. is a fictional character in the Pokémon video games Red, Blue, and Yellow. | True |
 MissingNo. represents the number ""missingno."" | True",
she founded the blagoveschenskaya lrb annunciation rrb church there in and changed the name of the settlement to blagoveschenskoye but this did not stand the test of time and quickly went out of use.," The Blagoveshenskaya L'rbb-annunciation'rrb- church in Blagoveschensk was established by her, and its name was changed to Blagoveschenskoye. However, this name did not last and quickly fell out of use."," The Blagoveshenskaya L'rbb-annunciation'rrb- church is located in Blagoveschensk. | False |
 The church was established by someone. | True |
 The church's name was changed to Blagoveschenskoye. | False |
 The name Blagoveschenskoye quickly fell out of use. | True"," The Blagoveshenskaya L'rbb-annunciation'rrb- church is located in Blagoveschensk. |
 The church's name was changed to Blagoveschenskoye."
it was directed by john stevenson and mark osborne and produced by melissa cobb and stars jack black as po.," Here's the simplified text: ""It is a movie directed by John Stevenson and Mark Osborne, produced by Melissa Cobb, and stars Jack Black as Po."""," The movie is directed by John Stevenson and Mark Osborne. | True |
 The movie is produced by Melissa Cobb. | True |
 Jack Black stars as Po in the movie. | True",
the bilateral talks were also intended to enhance cooperation in the fields of agriculture industry food higher education and science and technology.," Sure, the simplified text is: ""Bilateral talks aimed to boost cooperation in agriculture, industry, higher education, and research."""," Bilateral talks are taking place. | True |
 The talks are aimed at boosting cooperation. | True |
 The cooperation is focused on agriculture, industry, higher education, and research. | True",
act scene in a painter s studio lulu the wife of dr. goll lrb who addresses lulu as nelly rrb an elderly doctor is having her portrait painted.," Nelly, Dr. Goll's wife, is having her portrait painted by a painter in their studio. An elderly doctor is painting her. They call her Nelly."," Nelly is having her portrait painted. | True |
 The painter is an elderly doctor. | False |
 The painter is Dr. Goll's wife. | False |
 The painting is taking place in their studio. | True |
 Nelly is referred to by her first name. | True"," The painter is an elderly doctor. |
 The painter is Dr. Goll's wife."
this edition appeared in parts from to and staunton s work was praised by experts.," This edition was released in parts between to, and Staunton's work was positively evaluated by experts."," The edition was released in parts. | True |
 Staunton's work was positively evaluated by experts. | True",
may ndash the trial of the necklace affair ends in paris., The trial of the necklace affair in Paris.," The trial took place in Paris. | True |
 The trial was known as the necklace affair. | True",
douglas e. iannucci the third largest prime divisor of an odd perfect number exceeds one hundred mathematics of computation lrb rrb pp.," Douglas E. Niu, third largest prime divisor of an odd perfect number exceeds 100 - Mathematics of computation - PP."," Douglas E. Niu is mentioned in the passage. | False |
 Douglas E. Niu is associated with the concept of the third largest prime divisor. | False |
 The context of the passage is related to an odd perfect number. | True |
 The third largest prime divisor of an odd perfect number exceeds 100. | True |
 The source of this information is the Mathematics of Computation publication. | True"," Douglas E. Niu is mentioned in the passage. |
 Douglas E. Niu is associated with the concept of the third largest prime divisor."
historically the period from bce ndash ce saw the western asian mediterranean chinese and indian societies develop major transportation networks for trade.," The period from BC to CE saw Western Asian, Mediterranean, and Indian societies develop major transportation networks for trade."," The period mentioned is from BC to CE. | True |
 Western Asian, Mediterranean, and Indian societies developed major transportation networks. | True |
 The purpose of these transportation networks was for trade. | True",
fertility differs from fecundity which is defined as the potential for reproduction lrb influenced by gamete production fertilisation and carrying a pregnancy to term rrb.," Fertility is determined by factors such as gamete production, fertilization, and carrying a pregnancy to term, while fecundity refers to the overall ability to reproduce."," Fertility is determined by factors such as gamete production. | False |
 Fertility is determined by factors such as fertilization. | False |
 Fertility is determined by factors such as carrying a pregnancy to term. | False |
 Fecundity refers to the overall ability to reproduce. | False"," Fertility is determined by factors such as gamete production. |
 Fertility is determined by factors such as fertilization. |
 Fertility is determined by factors such as carrying a pregnancy to term. |
 Fecundity refers to the overall ability to reproduce."
le verdon sur mer is a commune in the gironde department in aquitaine in southwestern france.," The simplified text of ""le verdon sur mer is a commune in the Gironde department in Aquitaine in southwestern France"" is ""Le verdon est une communé en Gironde et département d'Aquitaine en French Southern Lands."""," ""Le verdon sur mer is a commune in the Gironde department in Aquitaine in southwestern France."" | True |
 ""Le verdon est une commune en Gironde et département d'Aquitaine en French Southern Lands."" | False"," ""Le verdon est une commune en Gironde et département d'Aquitaine en French Southern Lands."""
manchester lies within one of the uk s largest metropolitan areas the metropolitan county of greater manchester had an estimated population of the greater manchester urban area a population of and the larger urban zone around manchester the second most populous in the uk had an estimated population in the urban audit of.," Manchester is in the UK's largest metropolitan area, the Metropolitan County of Greater Manchester. It is the second-most populous city in the UK with a population of approximately [insert estimated population figure here] in its urban area, the Greater Manchester Urban Area, and the larger urban zone around Manchester, the second-most populous in the UK with an estimated population of [insert estimated population figure here] in the Urban Audit."," Manchester is located in the UK's largest metropolitan area, the Metropolitan County of Greater Manchester. | False |
 Manchester is the second-most populous city in the UK. | False |
 The population of Manchester's urban area, the Greater Manchester Urban Area, is approximately [insert estimated population figure here]. | True |
 The larger urban zone around Manchester is the second-most populous in the UK. | True |
 The estimated population of the Urban Audit for the larger urban zone around Manchester is [insert estimated population figure here]. | True"," Manchester is located in the UK's largest metropolitan area, the Metropolitan County of Greater Manchester. |
 Manchester is the second-most populous city in the UK."
the western long beaked echidna is present in new guinea in regions of elevation above m and up to m it is absent from the southern lowlands and north coast.," In New Guinea, the western long-beaked echidna is not found in the southern lowlands and the north coast. In regions with an elevation above 0 meters and up to 1,000 meters, this species can be found."," The western long-beaked echidna is found in New Guinea. | True |
 The western long-beaked echidna is not found in the southern lowlands and the north coast of New Guinea. | True |
 The western long-beaked echidna can be found in regions with an elevation above 0 meters and up to 1,000 meters in New Guinea. | False"," The western long-beaked echidna can be found in regions with an elevation above 0 meters and up to 1,000 meters in New Guinea."
soon after retaining the title in a feud with eddie guerrero wwe.com reported that batista suffered a muscle tear in his back at the taping for the november edition of smackdown !, Batista suffered a muscle tear in his back during a SmackDown taping in November.," Batista is a professional wrestler. | True |
 The injury occurred in November. | True |
 The injury is a muscle tear in his back. | True |
 The injury happened during a SmackDown taping. | True",
strictly speaking the th edition was only a supplement to the th edition just as the th and th editions were supplements to the th edition.," The simplified text is: ""The th edition was a supplement to the th edition, and so on."""," The text is simplified. | True |
 The th edition was a supplement to the th edition. | False |
 The th edition was a supplement to the next edition. | False"," The th edition was a supplement to the th edition. |
 The th edition was a supplement to the next edition."
armenia remained under ottoma rule for three centuries until after the russo turkish war lrb rrb when eastern armenia was ceded to the russian empire.," Armenia was under Ottoman rule for 300 years until after the Russo-Turkish War, after which Eastern Armenia was ceded to the Russian Empire."," Armenia was under Ottoman rule for 300 years. | True |
 Eastern Armenia was ceded to the Russian Empire after the Russo-Turkish War. | True",
under the first stage the baker street to stanmore branch of the bakerloo line was joined at baker street to a new. m segment into central london with intermediate stops at bond street and green park and terminating at a new station at charing cross thereby relieving pressure on the west end section of the bakerloo line between baker street and charing cross and also allowing increased frequencies on the section north of baker street.," The Baker Street to Stanmore branch of the Bakerloo line was connected at Baker Street to a new M-segment, with intermediate stops at Bond Street and Green Park, and terminating at a new station at Charing Cross, thereby relieving pressure on the West End section of the Bakerloo line between Baker Street and Charing Cross and also allowing increased frequencies on the section north of Baker Street."," The Baker Street to Stanmore branch of the Bakerloo line was connected at Baker Street to a new M-segment. | True |
 The new M-segment had intermediate stops at Bond Street and Green Park. | True |
 The new M-segment terminated at a new station at Charing Cross. | True |
 This connection relieved pressure on the West End section of the Bakerloo line between Baker Street and Charing Cross. | True |
 The connection also allowed increased frequencies on the section north of Baker Street. | True",
chitral is also home to the kalash tribe who live in bumburet and two other remote valleys southwest of chitral town.," Chitral is also home to the Kalash tribe, who live in Bumburet and two other remote valleys near Chitral town, southwest of Chitral town."," Chitral is home to the Kalash tribe. | True |
 The Kalash tribe lives in Bumburet and two other remote valleys near Chitral town. | True |
 The Kalash tribe is located southwest of Chitral town. | True",
one species meleagris gallopavo commonly known as the wild turkey is native to the forests of north america.," Sure, the simplified text is ""The wild turkey, Meleagris gallopavo, is a native of North American forests."""," The wild turkey is known scientifically as Meleagris gallopavo. | True |
 The wild turkey is native to North American forests. | True",
alpha centauri is the closest star system to the solar system being only. parsecs or. light years away from our sun.," Alpha Centauri is the closest star system to our Sun, being only approximately 4.37 light-years away."," Alpha Centauri is the closest star system to our Sun. | True |
 Alpha Centauri is approximately 4.37 light-years away from our Sun. | True",
on the night of april during the ship s maiden voyage titanic hit an iceberg and sank two hours and forty minutes later early on april.," On the night of April 10 during the ship's maiden voyage, Titanic hit an iceberg and sank two hours and forty minutes later. Early on April 14, the accident occurred."," The Titanic hit an iceberg on the night of April 10 during its maiden voyage. | False |
 The Titanic sank two hours and forty minutes after hitting the iceberg. | True |
 The accident occurred early on April 14. | False"," The Titanic hit an iceberg on the night of April 10 during its maiden voyage. |
 The accident occurred early on April 14."
ndash the universal product code is scanned for the first time to sell a package of wrigley s chewing gum at the marsh supermarket in troy ohio," Sure, the simplified text is: ""A package of Wrigley's gum is sold in the Marsh supermarket in Troy, Ohio, after its UPC is scanned for the first time."""," A package of Wrigley's gum is sold in the Marsh supermarket. | True |
 The sale occurs in Troy, Ohio. | True |
 The UPC of the gum package is scanned for the first time during the sale. | True",
during the first nine days the nak m tribe proved more successful at the challenges losing only one immunity challenge sending yaxh to tribal council twice.," During the first 9 days, the Nakm tribe performed better in challenges, yet still lost one immunity challenge. They sent Yaxh to Tribal Council twice."," The Nakm tribe performed better in challenges during the first 9 days. | True |
 Despite performing better, the Nakm tribe still lost one immunity challenge. | True |
 The Nakm tribe sent Yaxh to Tribal Council twice. | True",
the modern rumble matches are much longer with the longest match at the event lasting over one hour and nine minutes of an approximately three hour pay per view.," The modern rumble matches are now longer with the longest match often exceeding 1 hour and 9 minutes, resulting in 3-hour pay-per-view events."," Modern rumble matches are now longer. | True |
 The longest rumble match often exceeds 1 hour and 9 minutes. | True |
 This results in 3-hour pay-per-view events. | True",
perth was founded on june by captain james stirling as the political centre of the free settler swan river colony., Perth was established in June by Captain James Stirling as the political center of the free settler Swan River colony.," Perth was established in June. | True |
 Captain James Stirling established Perth. | True |
 Perth was established as the political center of the free settler Swan River colony. | True",
control engineering has diversified applications that include science finance management and even human behavior.," Control engineering has various applications, such as in science, finance, and managing human behavior."," Control engineering has various applications. | True |
 Control engineering is used in science. | True |
 Control engineering is used in finance. | True |
 Control engineering is used in managing human behavior. | True",
sanam luang was still the place for kite flying. king rama vi again used the place in the same manner as former kings to perform various ceremonies.," Sanam Luang continued to be the venue for kite flying, and King Rama VI again used the place for performing various ceremonies, just like previous kings."," Sanam Luang is a venue for kite flying. | True |
 King Rama VI used Sanam Luang for performing various ceremonies. | True |
 Previous kings also used Sanam Luang for ceremonies. | True",
aeschylus was one of many greeks who had been initiated into the eleusinian mysteries a cult to demeter based in his hometown of eleusis.," Aeschylus was part of the group of Greeks who participated in the Eleusinian mysteries, a religious practice centered on Demeter. He came from the city of Eleusis, where the rituals took place."," Aeschylus was a Greek playwright. | True |
 Aeschylus participated in the Eleusinian mysteries. | True |
 The Eleusinian mysteries were a religious practice centered on Demeter. | True |
 Aeschylus came from the city of Eleusis. | True |
 The rituals of the Eleusinian mysteries took place in Eleusis. | True",
in dushku landed a role as pearl alongside robert de niro and leonardo dicaprio in this boy s life a role that she said opened a lot of doors.," Dushku landed a role in ""The Last American Marriage"" alongside Robert De Niro and Leonardo DiCaprio. The role opened many doors for her."," Eliza Dushku landed a role in ""The Last American Marriage."" | False |
 Robert De Niro and Leonardo DiCaprio were also part of the cast. | True |
 The role opened many doors for Eliza Dushku. | True"," Eliza Dushku landed a role in ""The Last American Marriage."""
luciferase systems are widely used in the field of genetic engineering as reporter genes., Luciferase systems are commonly employed in genetic engineering as signal genes.," Luciferase systems are commonly used in genetic engineering. | True |
 Luciferase systems are used as signal genes in genetic engineering. | True",
speeches another distinctive feature of the work is thucydides inclusion of dozens of speeches assigned to the principal figures engaged in the war.," The text simplified is: ""The work includes numerous speeches assigned to major figures involved in a historical conflict, as in Thucydides' 'History of the Peloponnesian War.'."""," The work includes numerous speeches. | True |
 The speeches are assigned to major figures. | True |
 The major figures are involved in a historical conflict. | True |
 Thucydides' 'History of the Peloponnesian War' is referenced as an example. | True",
edgard anthony lvarez reyes lrb born january in puerto cort s rrb is a honduran footballer.," Edgard Anthony Lvarez Reyes, born January in Puerto Cort, is a Honduran footballer."," Name: Edgard Anthony Lvarez Reyes | True |
 Date of Birth: January | True |
 Place of Birth: Puerto Cort | True |
 Nationality: Honduran | True |
 Occupation: Footballer | True",
the network is based on a commuter rail model centred on the melbourne central business district lrb cbd rrb and flinders street station rather than a rapid transit model with a focus on services at peak periods.," The network is based on a commuter rail model in Melbourne, with Melton Central Station and Flinders Street Station as the main hubs, rather than a rapid transit model with a focus on services during peak hours."," The network is based on a commuter rail model in Melbourne. | True |
 Melton Central Station and Flinders Street Station are the main hubs of the network. | False |
 The network does not follow a rapid transit model with a focus on services during peak hours. | True", Melton Central Station and Flinders Street Station are the main hubs of the network.
his major operatic debut was in iolanthe in with the english opera group.," He made his major operatic debut in ""Iolanthe"" with the English Opera Group."," The individual made his major operatic debut. | True |
 The debut performance was in the opera ""Iolanthe."" | True |
 The debut was with the English Opera Group. | True",
in the many generations that have passed since the address it has remained among the most famous speeches in american history.," Sure, the simplified text is: ""It is still one of the most famous speeches in American history, having been passed down through many generations."""," The speech is one of the most famous in American history. | True |
 The speech has been passed down through many generations. | True",
this article is about the composer for the italian town see gesualdo lrb town rrb., This article is about the composer who worked in the Italian town of Gesualdo.," The article is about a composer. | True |
 The composer worked in the Italian town of Gesualdo. | True",
they were members of the bobrov division in the kontinental hockey league lrb khl rrb., They were part of the Bobrov Division in the Continental Hockey League (KHL).," The team mentioned is part of the Bobrov Division. | True |
 The team is in the Continental Hockey League (KHL). | True",
in latin america s first space launch site was constructed in rio grande do norte barreira do inferno lrb hell s barrier rrb which was often referred to as the brazilian nasa.," In Latin America, the first space launch site was built in Rio Grande do Norte, Barrier Hell's Gate, also known as Brazil's NASAA. This site, often called the ""Brazilian NASA Barrier Hell's Gate,"" was frequently referred to as ""the Brazillian NASA Hell."""," The first space launch site in Latin America was built in Rio Grande do Norte, Barrier Hell's Gate. | True |
 The site is also known as Brazil's NASAA. | True |
 The site is often referred to as the ""Brazilian NASA Barrier Hell's Gate."" | False |
 The site was frequently called ""the Brazilian NASA Hell."" | False"," The site is often referred to as the ""Brazilian NASA Barrier Hell's Gate."" |
 The site was frequently called ""the Brazilian NASA Hell."""
this phenomenon known as mendel s second law or the law of independent assortment means that the alleles of different genes get shuffled between parents to form offspring with many different combinations.," Mendel's second law of inheritance, also known as the law of independent assortment, states that genetic factors (alopes) separate during meiosis and are arranged at random into each new gamete. This results in a diverse combination of alleles in each offspring, leading to a wide variety of traits in offspring."," Mendel's second law of inheritance is known as the law of independent assortment. | True |
 The law states that genetic factors (alleles) separate during meiosis. | True |
 The alleles are arranged at random into each new gamete. | True |
 This random arrangement results in a diverse combination of alleles in each offspring. | True |
 The diverse combination of alleles leads to a wide variety of traits in offspring. | True",
nuclear testing at the nevada test site began with a bomb dropped on frenchman flat on january., Nevada test site nuclear testing began with a bomb dropped on Frenchman Flat in January.," Nevada test site is a location where nuclear testing took place. | True |
 The nuclear testing at the Nevada test site began with a bomb being dropped. | True |
 The bomb was dropped on Frenchman Flat in January. | True",
the dutch eredivisie in the season was contested by teams.," Sure, the simplified text is ""The Dutch Eredivisie featured teams during the season."""," The Dutch Eredivisie is a football league. | True |
 The league features teams. | False |
 The teams participate in matches during the season. | True", The league features teams.
hardy returned to tna on july and was awarded a shot at the nwa world heavyweight championship., He returned to TNA on July and won a title match for the NWA World Heavyweight Championship.," The individual returned to TNA in July. | True |
 The individual won a title match. | False |
 The title match was for the NWA World Heavyweight Championship. | True", The individual won a title match.
currently the theme song for the raw brand is burn it to the ground by nickelback which has been used for the brand since november.," The current theme song for the Raw brand is ""Burn It to the Ground"" by Nickelback, which has been used for the brand since November."," The current theme song for the Raw brand is ""Burn It to the Ground"" by Nickelback. | True |
 The theme song has been used for the Raw brand since November. | True",
the game pok mon yellow features a pikachu as the only available starter pok mon..," Yes, the simplified text is: ""Pokemon Yellow has only Pikachu as the available starter Pokemon."""," The game being referred to is Pokemon Yellow. | True |
 In Pokemon Yellow, only Pikachu is available as a starter Pokemon. | True",
her maternal grandparents were louis vii of france and his first wife eleanor of aquitaine.," She was married to Louis IX of France's father, Louis VII, and her maternal grandparents were Louis VI of France and Eleanor of Aquitaine."," She was married to Louis VII of France. | False |
 Her maternal grandparents were Louis VI of France and Eleanor of Aquitaine. | False"," She was married to Louis VII of France. |
 Her maternal grandparents were Louis VI of France and Eleanor of Aquitaine."
microsoft used the msn brand name to promote numerous popular web based services in the late s most notably hotmail and messenger before reorganizing many of them in under another brand name windows live.," Microsoft used the MSN brand name to promote many popular web-based services in the late 1990s, particularly Hotmail and Messenger. After reorganizing some of these services, they were grouped under a new brand name, Windows Live."," Microsoft used the MSN brand name to promote popular web-based services in the late 1990s. | True |
 The services promoted under the MSN brand name included Hotmail and Messenger. | True |
 After reorganizing some of these services, they were grouped under a new brand name, Windows Live. | True",
two angles that sum to a straight angle lrb rrb are called supplementary angles.," Sure, the simplified text is: ""Two angles that add up to a straight angle are called supplementary angles.""", Two angles that add up to a straight angle are called supplementary angles. | True,
hidalgo and his remaining soldiers were captured in the state of coahuila at the wells of baj n lrb norias de baj n rrb. he faced court trial of the inquisition on july., Hidalgo and his remaining soldiers were captured in Coahuila in the wells of Bajon de Bajon. He faced court trial by the Inquisition in July.," Hidalgo and his soldiers were captured in Coahuila. | True |
 The capture took place in the wells of Bajon de Bajon. | False |
 Hidalgo faced a court trial by the Inquisition in July. | True", The capture took place in the wells of Bajon de Bajon.
though already cooked and ready to eat it is sometimes served warm similar to the usage in france.," Sure, the simplified text is ""Though pre-cooked, it is sometimes served warm like in France."""," The food is pre-cooked. | True |
 It is sometimes served warm. | True |
 This practice is common in France. | True",
there is also a shorter version of the jointer plane known as the fore plane which is around i long.," The shorter version of the jointer plane, known as the fore plane, is approximately 1 m long."," There is a shorter version of the jointer plane called the fore plane. | True |
 The fore plane is approximately 1 meter long. | False", The fore plane is approximately 1 meter long.
the town has three main streets mollison street piper street and high street. piper street has the oldest streetscape of these main streets and still has many of its original buildings.," The town has 3 main streets: Mollison, Piper, and High. Piper Street has the oldest streetscape and retains many of its original buildings."," The town has 3 main streets: Mollison, Piper, and High. | True |
 Piper Street has the oldest streetscape. | True |
 Piper Street retains many of its original buildings. | True",
in the season nam won the silver medal at the u.s. figure skating championships behind michelle kwan.," In the season of 1995, Won was the silver medalist at the U.S. Figure Skating Championships, trailing behind Michelle Kwan."," The season was 1995. | False |
 Won was the silver medalist at the U.S. Figure Skating Championships. | True |
 Michelle Kwan won the U.S. Figure Skating Championships in 1995. | False |
 Won trailed behind Michelle Kwan in the competition. | True"," The season was 1995. |
 Michelle Kwan won the U.S. Figure Skating Championships in 1995."
fisher s book the genetical theory of natural selection also had a major influence on the evolutionary biologist w. d. hamilton and the development of his later theories on the genetic basis for the existence of kin selection.," The genetic theory of natural selection and W.D. Hamilton's later theories on kin selection were significantly influenced by Fisher's book.

Simplified text: Fisher's book had a big impact on the development of Hamilton's later theories about kin selection and genetic theory of natural selection."," Fisher's book significantly influenced the genetic theory of natural selection. | True |
 Fisher's book significantly influenced W.D. Hamilton's later theories on kin selection. | True",
the philippines lie to the northwest indonesia papua new guinea and melanesia to the west and south and polynesia to the east.," The Philippines are to the northwest of Indonesia. Papua New Guinea, New Guinea, and Melanesia lie to the west and south of Australia, and Polynesia lies to the east."," The Philippines are located to the northwest of Indonesia. | True |
 Papua New Guinea, New Guinea, and Melanesia are situated to the west and south of Australia. | False |
 Polynesia is located to the east of Australia. | False"," Papua New Guinea, New Guinea, and Melanesia are situated to the west and south of Australia. |
 Polynesia is located to the east of Australia."
capcom celebrated the tenth anniversary of the mega man franchise with the release of mega man., Mega Man 10th anniversary of the Mega Man franchise celebrated with the release of Mega Man.," Mega Man franchise celebrated its 10th anniversary. | False |
 Mega Man game was released to mark the occasion. | False"," Mega Man franchise celebrated its 10th anniversary. |
 Mega Man game was released to mark the occasion."
bangor lrb from the irish beannchor rrb is a large town in county down northern ireland with a population of people in the census making it the most populous town in northern ireland and the third most populous settlement in northern ireland.," Bangor, a large town in County Down, Northern Ireland, with a population of people in the census, is the most populous town in Northern Ireland and the third most populous settlement in Northern Ireland."," Bangor is a large town located in County Down, Northern Ireland. | True |
 The population of Bangor was recorded in the census. | True |
 Bangor is the most populous town in Northern Ireland. | True |
 Bangor is the third most populous settlement in Northern Ireland. | True",
he lives in new york with his wife janet dean fodor., He lives in New York with his wife Janet Dean Fodor.," The person mentioned in the passage lives in New York. | True |
 The person mentioned in the passage is married. | True |
 The person's wife's name is Janet Dean Fodor. | True",
notices of engagement and marriage were also formerly published in the gazette.," The simplified text is: ""Notices of marriage and engagement were previously published in the gazette."""," Notices of marriage were published in the gazette. | True |
 Notices of engagement were published in the gazette. | True |
 The text has been simplified to convey this information. | True",
despite the name virgin radio stations in each country are usually owned independently of the virgin group and indeed of each other.," Virgin radio stations in each country are typically independently owned by the Virgin Group.
         Except in the case of shared ownership, like when two stations are co-owned by the same group."," Virgin radio stations in each country are typically independently owned by the Virgin Group. | False |
 In some cases, two Virgin radio stations in a country may be co-owned by the same group. | True", Virgin radio stations in each country are typically independently owned by the Virgin Group.
reeves was born in beirut lebanon the son of patricia bond lrb n e taylor rrb a costume designer performer and samuel nowlin reeves jr. a geologist.," Reeves was born in Beirut, Lebanon, the son of Patricia Bond (also known as Nefertiti) Taylor and Samuel Reeves, Jr., a geologist."," Reeves was born in Beirut, Lebanon. | True |
 Reeves' mother is Patricia Bond Taylor, also known as Nefertiti. | False |
 Reeves' father is Samuel Reeves, Jr., a geologist. | True"," Reeves' mother is Patricia Bond Taylor, also known as Nefertiti."
it stands on a promontory looking out to the atlantic which can be seen through a gigantic glass floor with room for worshippers.," Here's the simplified version: ""It is on a promontory, facing the Atlantic, with a large glass floor for worshippers."""," Location: The building is situated on a promontory. | True |
 Orientation: It faces the Atlantic Ocean. | True |
 Feature: The building has a large glass floor for worshippers. | True",
formed in by vocalist benjamin burnley and drummer jeremy hummel breaking benjamin quickly garnered a strong local following in their home state of pennsylvania., They formed the band in by the vocalist Ben Burnley and the drummer Jeremy Hummel. Breaking Benjamin quickly gained a strong local following in Pennsylvania.," The band Breaking Benjamin was formed by vocalist Ben Burnley and drummer Jeremy Hummel. | True |
 Breaking Benjamin gained a strong local following in Pennsylvania. | True",
the most serious damage would be due to rains rather than winds or storm surge although distant hurricanes may still create heavy surf possibly injuring or killing people.," Understood. The simplified text is: ""Rains, not winds or storm surge, cause the most damage, and distant hurricanes still can have heavy surf, potentially harming or killing people."""," Rains cause the most damage during hurricanes. | True |
 Winds and storm surge do not cause as much damage as rains during hurricanes. | True |
 Distant hurricanes can still produce heavy surf. | True |
 Heavy surf from distant hurricanes can potentially harm or kill people. | True",
bogy is a commune of the ard che department in southern france., Bogy is a town in the Ardèche department in southern France.," Bogy is a town. | False |
 Bogy is located in the Ardèche department. | True |
 Bogy is in southern France. | True", Bogy is a town.
