passage,response,atomic_units,hallucinated_atomic_units
tyra lynne banks lrb born december rrb is an american model media personality actress occasional singer and businesswoman.,"Sure! Here's the simplified text:

Tyra Banks was born in December. She is an American model, media personality, actress, and businesswoman."," Tyra Banks was born in December. | True |
 Tyra Banks is an American model. | True |
 Tyra Banks is a media personality. | True |
 Tyra Banks is an actress. | True |
 Tyra Banks is a businesswoman. | True",
the words were written by seydou badian kouyat and the music was by banzoumana sissoko.,"Sure! Here's the simplified text:
'Seydou Badian Kouyat wrote the words, and Banzoumana Sissoko composed the music.'"," Seydou Badian Kouyat wrote the words. | True |
 Banzoumana Sissoko composed the music. | True",
thus in a significant sense plaintext is the normal representation of data before any action has been taken to conceal compress or digest it.,"Sure! Here's the simplified text:

Plaintext is the normal form of data before any actions are taken to hide, compress, or alter it."," Plaintext is the normal form of data. | True |
 Plaintext exists before any actions are taken to hide, compress, or alter it. | True",
the xxiv olympic winter games or the winter olympics is an event to be organized by the international olympic committee.,"Sure! Here's the simplified text:
 The Winter Olympics, organized by the International Olympic Committee, will take place. "," The Winter Olympics are organized by the International Olympic Committee. | True |
 The Winter Olympics will take place. | True",
mercantilism is an economic theory which holds that the prosperity of a state is dependent upon its supply of capital that the global volume of international trade is unchangeable and that one party may benefit only at the expense of another.,"Sure! Here's the simplified text:

Mercantilism believes a state's prosperity depends on its capital supply. It also thinks that international trade volume is fixed, and one country's gain is another's loss."," Mercantilism believes a state's prosperity depends on its capital supply. | True |
 Mercantilism thinks that international trade volume is fixed. | True |
 Mercantilism believes that one country's gain is another country's loss. | True",
those who lose their spouses and pass away at their early age lrb rrb are called lamentable lrb i rrb.,"Sure, here's the simplified text:

Those who lose their spouses at a young age are often described as 'lamentable.'"," Losing a spouse at a young age is a common occurrence. | False |
 People who experience this loss are often described as 'lamentable.' | True", Losing a spouse at a young age is a common occurrence.
if the fluid density is greater than the average density of the object the object floats if less the object sinks.,"Sure! Here's the simplified text:

'If the fluid density is greater than the object's average density, the object floats. If the fluid density is less than the object's average density, the object sinks.'"," If the fluid density is greater than the object's average density, the object floats. | True |
 If the fluid density is less than the object's average density, the object sinks. | True",
among the indo european languages its date of earliest attestation is matched only by the now extinct anatolian languages.,"Sure! Here's the simplified text:

'Among Indo-European languages, its earliest attestation date is matched only by now-extinct Anatolian languages.'"," The language in question belongs to the Indo-European language family. | True |
 Its earliest attestation date is matched only by now-extinct Anatolian languages. | True",
a centenarian is a person who has attained the age of years or more.,A centenarian is someone who is years or older. ," A centenarian is a person who is at least 100 years old.  | True |
 Centenarians are individuals who have lived for a century or more. | True",
people who travel and stay away from home for more than a day need lodging for sleep rest safety shelter from cold temperatures or rain storage of luggage and access to common household functions.,"Sure! Here's the simplified text:
Travelers need a place to sleep, rest, and be safe from the elements and have access to storage for their luggage and basic household functions."," Travelers need a place to sleep. | True |
 Travelers need a place to rest. | True |
 Travelers need a place to be safe from the elements. | True |
 Travelers need access to storage for their luggage. | True |
 Travelers need access to basic household functions. | True",
seizure response dogs are a special type of service dog specifically trained to help someone who has epilepsy or a seizure disorder.,"Sure! Here's the simplified text:

Seizure response dogs are specially trained service dogs that help people with epilepsy or seizure disorders."," Seizure response dogs are service dogs. | True |
 Seizure response dogs are specially trained. | True |
 Seizure response dogs help people with epilepsy or seizure disorders. | True",
biot is a commune in the alpes maritimes department in the provence alpes c te d azur region in southeastern france.,"Sure! Here's the simplified text:

'biot is a commune in southeastern france, located in the alpes maritimes department and provence alpes c te d azur region.'"," Biot is a commune in southeastern France. | True |
 Biot is located in the Alpes Maritimes department. | True |
 Biot is located in the Provence Alpes Côte d'Azur region. | True",
the upgrade of was complementary to some of the larger fortifications being constructed during the same period on middle head south head georges heights and georges head.,"Sure! Here's the simplified text:

'The upgrade was complementary to some of the larger fortifications being built on Middle Head, South Head, and Georges Heights.'"," The upgrade was complementary. | True |
 The upgrade was related to larger fortifications being built on Middle Head, South Head, and Georges Heights. | True",
royaucourt et chailvet is a commune in the aisne department in picardie in northern france.,"Sure! Here's the simplified text:

Royaucourt et Chailvet is a town in northern France, located in the Aisne department in the region of Picardy."," Royaucourt et Chailvet is a town in northern France. | True |
 The town is located in the Aisne department. | True |
 The town is situated in the region of Picardy. | True",
the average annual precipitation varies between mm to mm depending on the metropolitan zone for a citywide average of approximately mm.,"Sure! Here's the simplified text:

The average annual precipitation in a city varies between 254 and 1,275 mm, with an average of around 605 mm."," The average annual precipitation in the city ranges from 254 mm to 1,275 mm. | False |
 The average annual precipitation in the city is approximately 605 mm. | False"," The average annual precipitation in the city ranges from 254 mm to 1,275 mm. |
 The average annual precipitation in the city is approximately 605 mm."
since the early s trees and some types of flowers were planted.,"Sure! Here's the simplified text:

'Trees and some flowers were planted in the early s.'"," Trees were planted in the early s. | True |
 Some flowers were planted in the early s. | True",
while the album did not gain attention in the us hidin from love reached and give me your love reached both on canada s rpm singles chart.,"Sure! Here's the simplified text:

'The album didn't gain attention in the US, but it reached the top 10 on Canada's RPM singles chart.'"," The album did not gain attention in the US. | True |
 The album reached the top 10 on Canada's RPM singles chart. | False", The album reached the top 10 on Canada's RPM singles chart.
an autumn festival is held in ballan every year in late march dubbed the captain moonlight festival.,"Sure! Here's the simplified text:
'An autumn festival is held in Ballan every year in late March, called the Captain Moonlight Festival.'"," An autumn festival is held in Ballan every year. | True |
 The festival takes place in late March. | False |
 The festival is called the Captain Moonlight Festival. | True", The festival takes place in late March.
staples center is a multi purpose sports arena in downtown los angeles.,"Sure! Here's the simplified text:
'Staples Center is a multi-purpose sports arena in downtown Los Angeles.' "," Staples Center is a multi-purpose sports arena. | True |
 Staples Center is located in downtown Los Angeles. | True",
at judgment day james successfully defended her title against melina and beth phoenix in a triple threat match.,"Sure! Here's the simplified text:

James successfully defended her title against Melina and Beth Phoenix in a triple threat match on Judgment Day."," James defended her title on Judgment Day. | True |
 The match was a triple threat match. | True |
 Melina and Beth Phoenix were the opponents in the match. | True |
 James was successful in defending her title. | True",
all seven seasons of the series are available on individual dvd box sets for regions and.,"Sure! Here's the simplified text:

All seven seasons of the series are available on individual DVD box sets for purchase."," The series has seven seasons. | True |
 Each season is available on an individual DVD box set. | True |
 The DVD box sets are available for purchase. | True",
the series was created and produced by michael dante dimartino and bryan konietzko who served as executive producers along with aaron ehasz.,"Sure! Here's the simplified text:

'Michael Dante Dimartino, Bryan Konietzko, and Aaron Ehasz created and produced the series, serving as executive producers.'"," Michael Dante Dimartino, Bryan Konietzko, and Aaron Ehasz created the series. | True |
 Michael Dante Dimartino, Bryan Konietzko, and Aaron Ehasz produced the series. | True |
 Michael Dante Dimartino, Bryan Konietzko, and Aaron Ehasz served as executive producers of the series. | True",
children of bodom is a finnish heavy metal band from espoo formed in.,"Sure! Here's the simplified text:
Children of Bodom is a Finnish heavy metal band from Espoo."," Children of Bodom is a heavy metal band. | True |
 Children of Bodom is from Espoo, Finland. | True",
she is the member of parliament for chesham and amersham and shadow secretary of state for wales.,"Sure! Here's the simplified text:
She is a member of Parliament for Chesham and Amersham and a shadow secretary for Wales."," She is a member of Parliament for Chesham and Amersham. | True |
 She is a shadow secretary for Wales. | True",
robert finlayson cook lrb february august rrb was a british labor party politician who was the member of parliament lrb mp rrb for livingston from until his death and notably served in the cabinet as foreign secretary from to.,"Sure! Here's the simplified text:

Robert Finlayson Cook was a British Labor Party politician who served as a member of Parliament (MP) for Livingston from until his death. He notably served as Foreign Secretary from to."," Robert Finlayson Cook was a British Labor Party politician. | True |
 He served as a member of Parliament (MP) for Livingston. | True |
 He served as Foreign Secretary. | True",
ardashir lrb ar ax r from middle persian and parthian artax a ra pahlavi rth tr who has the divine order as his kingdom rrb is also known as ardesh r i p pag n ardashir son of p pa and other variants of his name include latinized artaxares and artaxerxes.,"Sure, here's the simplified text:

Ardashir, a king from the Middle Persian and Parthian empires, was known as Artaxerxes in Greek sources. His name means ""the divine order is his kingdom."" He was the son of Pāpak and had other variations of his name, including Latinized versions like Artaxares."," Ardashir was a king from the Middle Persian and Parthian empires. | True |
 Ardashir was known as Artaxerxes in Greek sources. | True |
 Ardashir's name means ""the divine order is his kingdom."" | True |
 Ardashir was the son of Pāpak. | True |
 Ardashir had other variations of his name, including Latinized versions like Artaxares. | True",
he first played for the england national team against scotland in.,"Sure! Here's the simplified text:
He first played for England against Scotland."," The player mentioned in the passage played for England. | True |
 The player's first match was against Scotland. | True",
both of these drafts were written around the time of his november address while the other three copies of the address the everett bancroft and bliss copies were written by lincoln for charitable purposes well after november.,"Sure! Here's the simplified text:

Lincoln wrote two drafts of his November address before he delivered it, while the other three copies were written later for charitable purposes."," Lincoln wrote two drafts of his November address before delivering it. | True |
 Three additional copies of the address were written later for charitable purposes. | True",
many people from the occupied areas fled to sopron and the city s importance grew.,"Sure! Here's the simplified text:

Many people from the occupied areas escaped to Sopron, making the city more important."," Many people from occupied areas escaped to Sopron. | True |
 This influx of people made Sopron a more important city. | True",
and appears grey lrb colour indices b v. r v. rrb similar to c type asteroids.,"Sure! Here's the simplified text:
 'and appears grey, similar to C-type asteroids.'"," The object appears grey. | True |
 The object is similar to C-type asteroids. | True",
a strain is a genetic variant or subtype of a microorganism lrb e.g. virus or bacterium or fungus rrb.,"Sure! Here's the simplified text:

A strain is a version of a microorganism, like a virus, bacterium, or fungus, that has specific genetic differences from other versions."," A strain is a version of a microorganism. | True |
 A strain can be a virus, bacterium, or fungus. | True |
 A strain has specific genetic differences from other versions. | True",
the light has been visible for a long time it is a part of local folklore and was given the name devil.,"Sure, here's the simplified text:

The light has been visible for a long time and is part of local folklore. It's known as the devil's light.'"," The light has been visible for a long time. | True |
 The light is part of local folklore. | True |
 The light is known as the devil's light. | True",
chattanooga is the fourth largest city in the u.s. state of tennessee with a population of lrb after memphis nashville and knoxville rrb and the seat of hamilton county.,"Sure! Here is the simplified text:
 Chattanooga is the fourth-largest city in Tennessee, with a population of around 170,000 people, after Memphis, Nashville, and Knoxville. It is also the county seat of Hamilton County."," Chattanooga is the fourth-largest city in Tennessee. | True |
 Chattanooga has a population of around 170,000 people. | False |
 Chattanooga is located in Hamilton County, Tennessee. | True |
 The three largest cities in Tennessee are Memphis, Nashville, and Knoxville. | True"," Chattanooga has a population of around 170,000 people."
andoins is a commune in the pyr n es atlantiques department in south western france.,"Sure! Here's the simplified text:
 'Andoins is a commune in the Pyrenees-Atlantiques department in southwestern France.'"," Andoins is a commune. | True |
 Andoins is located in the Pyrenees-Atlantiques department. | True |
 Andoins is in southwestern France. | True",
one of them is barbara cranach who died in married to christian br ck lrb pontanus rrb ancestors of johann wolfgang von goethe.,"Sure! Here's the simplified text:

Barbara Cranach, who was married to Christian Braun, was an ancestor of Johann Wolfgang von Goethe."," Barbara Cranach was married to Christian Braun. | False |
 Barbara Cranach was an ancestor of Johann Wolfgang von Goethe. | True", Barbara Cranach was married to Christian Braun.
sky odyssey lrb called the sky odyssey in japan rrb is an action adventure flight simulator for the sonyplaystation.,"Sure! Here's the simplified text:

'Sky Odyssey, an action-adventure flight simulator for PlayStation, is available in Japan.'"," Sky Odyssey is an action-adventure flight simulator. | True |
 Sky Odyssey is available for PlayStation. | True |
 Sky Odyssey is available in Japan. | True",
timothy william tim burton lrb born august rrb is an american film director producer writer and artist.,"Sure! Here's the simplified text:
Tim Burton, born in August, is an American film director, producer, writer, and artist."," Tim Burton was born in August. | True |
 Tim Burton is an American film director. | True |
 Tim Burton is an American producer. | True |
 Tim Burton is an American writer. | True |
 Tim Burton is an American artist. | True",
berry is a city in harrison county kentucky united states.,"Sure! Here's the simplified text: 'Berry is a city in Kentucky, United States.'"," Berry is a city. | True |
 Berry is located in Kentucky. | True |
 Berry is located in the United States. | True",
the african american civil rights movement lrb rrb refers to the reform movements in the united states aimed at outlawing racial discrimination against african americans and restoring suffrage in southern states.,"Sure! Here's the simplified text:

The African American Civil Rights Movement aimed to end racial discrimination and restore voting rights in the US South."," The African American Civil Rights Movement aimed to end racial discrimination. | True |
 The African American Civil Rights Movement aimed to restore voting rights in the US South. | True",
ndash the first issue of national geographic magazine is published,"Sure! Here's the simplified text:

'National Geographic publishes its first issue.'"," National Geographic published its first issue. | True |
 The publication was by National Geographic. | True",
his son sir elihu lauterpacht cbe qc who founded the centre was its first director and remains actively involved in its work as director emeritus and an honorary professor of international law.,"Sure! Here's the simplified text:

'Elihu Lauterpacht, the centre's founder and former director, remains actively involved in its work as an honorary professor of international law.'"," Elihu Lauterpacht is the founder of the center. | False |
 Elihu Lauterpacht is the former director of the center. | True |
 Elihu Lauterpacht remains actively involved in the center's work. | True |
 Elihu Lauterpacht holds the position of honorary professor of international law at the center. | True", Elihu Lauterpacht is the founder of the center.
there are norm mappings im rarr in when m n and so an inverse system.,"Sure! Here's the simplified text:
 'There are norm mappings when m and n are inverse systems.' ","Here are the independent facts from the passage: | False |
 Norm mappings exist. | True |
 The norm mappings occur when m and n are inverse systems. | True",Here are the independent facts from the passage:
oral candidiasis lrb also known as thrush rrb is an infection of yeast fungi of the genus candida on the mucous membranes of the mouth.,"Sure! Here's the simplified text:

Oral thrush is an infection caused by yeast fungi in the mouth."," Oral thrush is an infection. | True |
 Oral thrush is caused by yeast fungi. | True |
 Oral thrush occurs in the mouth. | True",
sculptures by renowned greek sculptors polyclitus pheidias cresilas and phradmon adorned the temple as well as paintings and gilded columns of gold and silver.,"Sure! Here's the simplified text:

The temple was decorated with beautiful sculptures and paintings by famous Greek artists, including Polyclitus, Pheidias, Cresilas, and Phidarmon. The sculptures and columns were made of gold, silver, and other precious materials, adding to the temple's grandeur and beauty."," The temple was decorated with beautiful sculptures and paintings by famous Greek artists. | True |
 The artists who contributed to the decorations included Polyclitus, Pheidias, Cresilas, and Phidarmon. | True |
 The sculptures and columns in the temple were made of gold, silver, and other precious materials. | True |
 The use of precious materials added to the grandeur and beauty of the temple. | True",
the term vampirate refers to a vampire living on the pirate ship the nocturne the year is.,"Sure! Here's the simplified text:
'Vampire living on pirate ship Nocturne in year.'"," There is a vampire. | True |
 The vampire is living on a pirate ship named Nocturne. | True |
 The events are taking place in a specific year. | True",
the hanna barbera version has never pleased either of us... a travesty... deitch gene.,"Sure! Here's the simplified text:

""The Hanna-Barbera version has never been pleasing to either of us. It's a travesty."""," The Hanna-Barbera version is not pleasing to either person. | True |
 Both individuals find the Hanna-Barbera version to be a travesty. | True",
haim michael revivo lrb born february in ashdod rrb is a retired israeli football player and a businessman.,"Sure! Here's the simplified text:
Haim Michael Revivo, born in February in Ashdod, is a retired Israeli football player and businessman."," Haim Michael Revivo is a retired Israeli football player. | True |
 Haim Michael Revivo is a businessman. | True |
 Haim Michael Revivo was born in February. | True |
 Haim Michael Revivo was born in Ashdod. | True",
pepsi had previously produced a lemon flavored diet cola in the s and s in the united states called pepsi light.,"Sure! Here's the simplified text:

Pepsi had a lemon-flavored diet cola in the US called Pepsi Light in the 80s and 90s."," Pepsi had a lemon-flavored diet cola in the US. | True |
 The lemon-flavored diet cola was called Pepsi Light. | True |
 Pepsi Light was available in the 80s and 90s. | True",
boykins is a town in southampton county virginia united states.,"Sure! Here's the simplified text:
Boykins is a town in Southampton County, Virginia, United States."," Boykins is a town. | True |
 Boykins is located in Southampton County, Virginia. | True |
 Boykins is in the United States. | True",
schrock was the first to elucidate the structure and mechanism of so called black box olefin metathesis catalysts.,"Sure! Here's the simplified text:
Schrock was the first to explain how black box olefin metathesis catalysts work and their structure."," Schrock was the first to explain how black box olefin metathesis catalysts work. | True |
 Schrock was the first to explain the structure of black box olefin metathesis catalysts. | True",
undated murad iii succeeds ala lang selim ii as sultan of the ottoman empire.,"Sure, here's the simplified text:
'Murad III succeeds Selim II as Sultan of the Ottoman Empire.'", Murad III succeeded Selim II as Sultan of the Ottoman Empire. | True,
animals were also mummified sometimes thought to have been pets of egyptian families but more frequently or more likely they were the representations of deities.,"Sure! Here's the simplified text:

Animals were sometimes mummified as pets of Egyptian families, but more often, they were representations of deities."," Animals were mummified as pets of Egyptian families. | False |
 Animals were more often mummified as representations of deities. | True", Animals were mummified as pets of Egyptian families.
however naismith coached forrest phog allen his eventual successor at kansas who went on to join his mentor in the basketball hall of fame.,"Sure! Here's the simplified text:

Naismith coached Allen, who later succeeded him in Kansas and was inducted into the Basketball Hall of Fame."," Naismith coached Allen. | True |
 Allen succeeded Naismith in Kansas. | True |
 Allen was inducted into the Basketball Hall of Fame. | True",
the issue is left deliberately ambiguous by the writers during most of the show.,The writers intentionally leave the issue unclear for most of the show.," The writers intentionally leave the issue unclear. | True |
 This is done for most of the show. | True",
in october pashtuns from pakistan s north west frontier province invaded kashmir.,"Sure! Here's the simplified text:

In October, Pashtuns from Pakistan's northwest frontier province entered Kashmir."," The event occurred in October. | True |
 Pashtuns from Pakistan's northwest frontier province were involved. | True |
 The location of the event was Kashmir. | True",
sacramento county is governed by an elected five member sacramento county board of supervisors according to the sacramento county charter and the sacramento county code.,"Sure! Here's the simplified text:
Sacramento County is governed by an elected board of five supervisors, as set by the county charter and code."," Sacramento County is governed by an elected board of five supervisors. | True |
 The number of supervisors on the board is set by the county charter and code. | True",
the opera is based on the novella death in venice by thomas mann.,"Sure! Here's the simplified text:
 'The opera is based on the novella ""Death in Venice"" by Thomas Mann.'

 "," The opera is based on the novella ""Death in Venice."" | True |
 The novella ""Death in Venice"" was written by Thomas Mann. | True",
if you want to enter lists of quotations put them into our sister project wikiquote.,"Sure! Here's the simplified text:
 'Add quotes to our sister project, Wikiquote.'"," The passage is a request to add quotes. | False |
 The quotes are to be added to a sister project called Wikiquote. | True", The passage is a request to add quotes.
it is the administrative center of ulyanovsk oblast and is the birthplace of vladimir lenin for whom it is named.,"Sure! Here's the simplified text:

Ulyanovsk is the administrative center of Ulyanovsk Oblast and is the birthplace of Vladimir Lenin, for whom it was named."," Ulyanovsk is the administrative center of Ulyanovsk Oblast. | True |
 Ulyanovsk is the birthplace of Vladimir Lenin. | True |
 Ulyanovsk was named after Vladimir Lenin. | True",
people in need lrb pin lov k v t sni in czech rrb is a czech nonprofit non governmental organization that implements relief and development projects in crisis regions around the globe while working to defend human rights and democratic freedom.,"Sure! Here's the simplified text:

'Lrb Pin Lov K V T Sni helps people in need around the world by providing relief and development projects, defending human rights, and promoting democratic freedom.'"," Lrb Pin Lov K V T Sni helps people in need around the world. | True |
 Lrb Pin Lov K V T Sni provides relief and development projects. | True |
 Lrb Pin Lov K V T Sni defends human rights. | True |
 Lrb Pin Lov K V T Sni promotes democratic freedom. | True",
the film s poster was painted by julie bell and boris vallejo and parodies the king of the mountain design.,"Sure! Here's the simplified text:
The film's poster was parodied by Julie Bell and Boris Vallejo, mimicking the King of the Mountain design."," The film has a poster. | True |
 The poster was parodied by Julie Bell and Boris Vallejo. | True |
 The parody mimicked the King of the Mountain design. | True",
his film career also includes such films as marnie the league of extraordinary gentlemen indiana jones and the last crusade the hunt for red october highlander murder on the orient express dragonheart and the rock.,"Sure! Here's the simplified text:

His film career includes movies like Marnie, The League of Extraordinary Gentlemen, Indiana Jones, and the Last Crusade, The Hunt for Red October, Highlander, Murder on the Orient Express, Dragonheart, and The Rock."," The individual has a film career. | True |
 Some of the movies in his film career include Marnie, The League of Extraordinary Gentlemen, Indiana Jones and the Last Crusade, The Hunt for Red October, Highlander, Murder on the Orient Express, Dragonheart, and The Rock. | True",
on july amazon reduced price of the kindle from the original to.,"Sure! Here's the simplified text:

Amazon reduced the price of the Kindle from the original price to a lower price in July."," Amazon reduced the price of the Kindle. | True |
 The price reduction occurred in July. | True |
 The original price was higher than the reduced price. | True",
white bird is a city in idaho county idaho united states.,"Sure! Here's the simplified text:
 'White Bird is a city in Idaho, United States.'"," White Bird is a city. | True |
 White Bird is located in Idaho. | True |
 White Bird is located in the United States. | True",
c sar aparecido rodrigues lrb born october in s o paulo rrb better known just as c sar is a brazilian footballer.,"Sure! Here's the simplified text:

C Sar, a Brazilian footballer, was born in October in São Paulo. He is better known as C Sar."," C Sar is a Brazilian footballer. | True |
 He was born in October in São Paulo. | True |
 He is better known as C Sar. | True",
la trovita feli o novel for children buenos aires progreso.,"Sure, here's the simplified text: 'La Trovita Feliz' is a children's novel set in Buenos Aires.'"," The title of the children's novel is 'La Trovita Feliz'. | True |
 The novel is set in Buenos Aires. | True",
whitbourne newfoundland s first inland town is named after sir richard whitbourne one of the most colourful early settlers of the province of newfoundland and labrador who wrote a book about newfoundland that was published in.,"Sure! Here's the simplified text:

Whitbourne, Newfoundland's first inland town, was named after Sir Richard Whitbourne, an early settler of the province who wrote a book about Newfoundland."," Whitbourne is Newfoundland's first inland town. | True |
 The town was named after Sir Richard Whitbourne. | True |
 Sir Richard Whitbourne was an early settler of Newfoundland. | True |
 Sir Richard Whitbourne wrote a book about Newfoundland. | True",
in its first official week of sales the album sold over copies with an increase of compared to its early sales the album s chart position rocketed to number two on the billboard.,"Sure! Here's the simplified text:

The album sold over copies in its first week, with an increase of compared to early sales. It reached number two on the Billboard chart."," The album sold over copies in its first week. | True |
 There was an increase of compared to early sales. | True |
 The album reached number two on the Billboard chart. | True",
in american football a member of the team receiving a punt or kick may signal for a fair catch.,"Sure! Here's the simplified text:

'In American football, a player on the receiving team may signal for a fair catch when they receive a punt or kick.'"," In American football, there is a rule allowing a player on the receiving team to signal for a fair catch. | True |
 The fair catch signal can be used when a player receives a punt or kick during a game. | True",
the story centers around the adventures of the lead character goku around his th birthday as he is asked to gather seven dragon balls to save the world from evil alien forces.,"Sure! Here's the simplified text:

Goku's 10th birthday is the start of an epic adventure. He must find seven dragon balls to save the world from evil aliens.

I hope this version is more readable and easy to understand!","Of course! Here are the independent facts from the passage: | False |
 Goku's 10th birthday marks the beginning of an epic adventure. | False |
 Goku must find seven dragon balls. | True |
 The purpose of finding the dragon balls is to save the world from evil aliens. | False","Of course! Here are the independent facts from the passage: |
 Goku's 10th birthday marks the beginning of an epic adventure. |
 The purpose of finding the dragon balls is to save the world from evil aliens."
the population of the atlas mountains are mainly berbers.,"Sure! Here's the simplified text:

'The people living in the Atlas Mountains are mostly Berbers.'"," The people living in the Atlas Mountains. | True |
 The majority of these people are Berbers. | True",
she worked extensively on solar spectroscopy analyzing the spectral lines of the sun and thereby identifying the chemical elements in the sun.,"Sure! Here's the simplified text:
She analyzed the sun's light to identify the elements in the sun."," The person analyzed the sun's light. | True |
 The purpose of the analysis was to identify the elements in the sun. | True",
a name either the name assigned by the discoverer or more commonly the provisional designation.,"Sure! Here's the simplified text:
 'a name given by the discoverer or a temporary label.'"," The text refers to a name given by the discoverer. | False |
 The text also mentions a temporary label. | True", The text refers to a name given by the discoverer.
while merging with the frontal system on october the storm s outer bands produced heavy rains and strong winds over parts of portugal resulting in some street flooding.,"Sure! Here's the simplified text:

'In October, the storm's outer bands brought heavy rains and strong winds to parts of Portugal, causing some street flooding.'"," The event occurred in October. | True |
 The storm's outer bands brought heavy rains and strong winds. | True |
 The event affected parts of Portugal. | True |
 The storm caused some street flooding. | True",
the fifa world cup the th staging of the world cup was held in italy from june to july.,"Sure! Here's the simplified text:
 'The FIFA World Cup was held in Italy from June to July, marking the th staging of the tournament.'"," The FIFA World Cup was held in Italy. | True |
 The tournament took place from June to July. | True |
 It was the nth staging of the tournament. | False", It was the nth staging of the tournament.
from precise astrometric measurements of the movement of the visible star over a sufficiently long period of time information about the mass of the companion and its orbital period can be determined.,"Sure! Here's the simplified text:
By measuring the star's movement over time, we can determine the mass of the companion and its orbital period."," Measuring the star's movement over time | True |
 Determining the mass of the companion | True |
 Determining the orbital period of the companion | True",
she was born by caesarean section at bruton street mayfair london brandreth p. and roberts p. and on may was baptised in the private chapel of buckingham palace by the archbishop of york cosmo lang.,"Sure! Here is the simplified text:

She was born by C-section at a London hospital and was baptized at Buckingham Palace by the Archbishop of York."," The person was born by C-section at a London hospital. | True |
 The person was baptized at Buckingham Palace. | True |
 The baptism was conducted by the Archbishop of York. | True",
established in the reserve covers an area of about hectares in the qionglai mountains region.,"Sure! Here's the simplified text:

Established in the Qionglai Mountains region, the reserve covers about hectares of land."," The reserve is established in the Qionglai Mountains region. | True |
 The reserve covers a certain number of hectares of land. | True",
after his mother s death when he was seven he lived with his uncle and grandmother in frankfurt.,"Sure, here's the simplified text:
 'After his mother died when he was seven, he lived with his uncle and grandmother in Frankfurt.'"," The person's mother died when he was seven years old. | True |
 He lived with his uncle and grandmother in Frankfurt after his mother's death. | True",
she arrives with a client a creepy professor lrb played by the actor who played dr. goll lulu s first husband rrb.,"Sure! Here's the simplified text:

'She arrives with a creepy professor, played by the actor who played Dr. Goll.'"," A character named ""She"" arrives. | True |
 She is accompanied by a creepy professor. | True |
 The creepy professor is played by the actor who played Dr. Goll. | True",
when finished the painting was acclaimed as a masterpiece of design and characterisation but it deteriorated rapidly so that within a hundred years it was described by one viewer as completely ruined.,"Sure! Here's the simplified text:

The painting was initially praised as a masterpiece, but it quickly deteriorated and was considered ruined within a century."," The painting was initially praised as a masterpiece. | True |
 The painting quickly deteriorated. | True |
 The painting was considered ruined within a century. | True",
goreville is a village in johnson county illinois united states.,"Sure! Here's the simplified text:
'Goreville is a village in Johnson County, Illinois, United States.'"," Goreville is a village. | True |
 Goreville is located in Johnson County, Illinois. | True |
 Goreville is in the United States. | True",
low resolution images were acquired of the planet and a few of its moons the resolution of the images was not good enough to discern surface features.,"Sure! Here's the simplified text:

The planet and its moons were imaged with low resolution, making it difficult to see surface features."," The planet was imaged with low resolution. | True |
 The moons were imaged with low resolution. | True |
 It was difficult to see surface features on the planet and its moons. | True",
this bombing and one in july on a train that killed more than caused tourism to plummet in sri lanka.,"Sure! Here's the simplified text:

Tourism in Sri Lanka has plummeted after bombings in April and July, which killed many people and caused widespread destruction."," Tourism in Sri Lanka has plummeted. | True |
 Bombings occurred in April and July in Sri Lanka. | True |
 The bombings killed many people. | True |
 The bombings caused widespread destruction. | False", The bombings caused widespread destruction.
the canadian broadcasting corporation lrb cbc rrb a canadian crown corporation is the country s national public radio and television broadcaster.,"Sure! Here's the simplified text:

The CBC is Canada's national public radio and television broadcaster."," The CBC is Canada's national public radio broadcaster. | True |
 The CBC is Canada's national public television broadcaster. | True",
ndash american civil war battle of resaca ndash the battle begins with union general sherman fighting toward atlanta georgia.,"Sure! Here's the simplified text:

'Union General Sherman fights toward Atlanta, Georgia, during the American Civil War.'","Here are the independent facts from the passage: | True |
 Union General Sherman | True |
 Fights toward Atlanta, Georgia | True |
 American Civil War | True",
speed chess is used a form in which each player has a total of only twelve minutes for the whole game.,"Sure! Here's the simplified text:

'Each player has only twelve minutes for the entire game in speed chess.'"," In speed chess, each player has only twelve minutes for the entire game. | True",
calixa lavall e lrb december january rrb born calixte lavall e was a french canadian american musician who composed the music for o canada which officially became the national anthem of canada in.,"Sure! Here's the simplified text:

Calixa Lavallée, a French-Canadian American musician, composed the music for ""O Canada,"" which became the national anthem of Canada in 1980."," Calixa Lavallée was a French-Canadian American musician. | True |
 He composed the music for ""O Canada."" | True |
 ""O Canada"" became the national anthem of Canada in 1980. | False"," ""O Canada"" became the national anthem of Canada in 1980."
this was the only united states home video release of the film from tokuma lrb th century fox would release all upcoming english language releases of the film until fox and troma s rights to the film expired in rrb.,"Sure! Here's the simplified text:

'This was the only home video release of the film in the United States from Tokuma. Fox would release all future English language releases of the film until their rights expired in 2023.'","Here are the independent facts from the passage: | True |
 The only home video release of the film in the United States was from Tokuma. | True |
 Fox would release all future English language releases of the film. | False |
 Fox's rights to release the film in English language would expire in 2023. | False"," Fox would release all future English language releases of the film. |
 Fox's rights to release the film in English language would expire in 2023."
