passage,response,atomic_units,hallucinated_atomic_units
'the marginally fertile parts are primarily utilised as rangelands and have been traditionally used for sheep or cattle grazing on cattle stations which are leased from the federal government.' Provide only the simplified text as the response.,The less fertile areas are mainly used as rangelands for sheep or cattle grazing on government-leased cattle stations.," Some areas are less fertile. | True |
 These less fertile areas are mainly used as rangelands. | True |
 Sheep and cattle graze on these rangelands. | True |
 The government leases these areas to cattle stations. | True",
'a confidential channel is a way of transferring data that is resistant to interception but not necessarily resistant to tampering.' Provide only the simplified text as the response.,"A confidential channel securely transfers data, making it hard to intercept but not necessarily tamper-proof."," There is a confidential channel. | True |
 The channel securely transfers data. | False |
 It is hard to intercept the data. | True |
 The channel is not necessarily tamper-proof. | True", The channel securely transfers data.
'a remake of super mario bros. entitled the lost levels was released in as part of the super mario all stars collection for the super nintendo entertainment system.' Provide only the simplified text as the response.,A version of Super Mario Bros. called The Lost Levels was released in the Super Mario All-Stars collection for the Super Nintendo.," Super Mario Bros. is a popular video game. | True |
 The Lost Levels is a version of Super Mario Bros. | True |
 The Lost Levels was released in the Super Mario All-Stars collection. | True |
 The Super Mario All-Stars collection was released for the Super Nintendo. | True",
'in vacheron constantin fabricants geneve became the official name of the company.' Provide only the simplified text as the response.,Vacheron Constantin in Geneva became the official name of the company.," The company's name is Vacheron Constantin. | True |
 The company is located in Geneva. | True |
 The name Vacheron Constantin became the official name of the company. | True",
'music martin had two solo songs in camp rock too cool and stars.' Provide only the simplified text as the response.,"In Camp Rock, Music Martin had two solo songs: ""Too Cool"" and ""Stars."""," Music Martin is a character in Camp Rock. | True |
 Music Martin had two solo songs in the movie. | True |
 The two solo songs were ""Too Cool"" and ""Stars."" | True",
'le chevain is a commune in the sarthe department in the pays de la loire region in north western france.' Provide only the simplified text as the response.,"Le Chevain is a town in Sarthe, Pays de la Loire, northwestern France."," Le Chevain is a town. | False |
 Le Chevain is located in Sarthe, Pays de la Loire. | True |
 Sarthe is a region in northwestern France. | False"," Le Chevain is a town. |
 Sarthe is a region in northwestern France."
'examples of such traits include physical exercises involving animal mimicry or training methods inspired by chinese philosophies religions and legends.' Provide only the simplified text as the response.,"Examples of these traits include physical exercises based on animal movements and training methods influenced by Chinese philosophies, religions, and legends."," Physical exercises are based on animal movements. | True |
 Training methods are influenced by Chinese philosophies. | True |
 Training methods are influenced by Chinese religions. | True |
 Training methods are influenced by Chinese legends. | True",
'dubbed inspiration i the flying machine consisted of an ordinary patio chair with helium filled weather balloons attached to it.' Provide only the simplified text as the response.,"The flying machine was an ordinary patio chair with helium-filled weather balloons attached to it, called ""Inspiration I""."," The flying machine was an ordinary patio chair. | True |
 The patio chair had helium-filled weather balloons attached to it. | True |
 The flying machine was named ""Inspiration I"". | True",
'mostly found in tamil nadu singapore andaman and nicobar sri lanka malaysia and parts of kerala andhra pradesh karnataka and south africa.' Provide only the simplified text as the response.,"Found mainly in Tamil Nadu, Singapore, Andaman and Nicobar Islands, Sri Lanka, Malaysia, Kerala, Andhra Pradesh, Karnataka, and South Africa."," Found mainly in Tamil Nadu | True |
 Found mainly in Singapore | False |
 Found mainly in Andaman and Nicobar Islands | False |
 Found mainly in Sri Lanka | False |
 Found mainly in Malaysia | False |
 Found mainly in Kerala | False |
 Found mainly in Andhra Pradesh | False |
 Found mainly in Karnataka | False |
 Found mainly in South Africa | False"," Found mainly in Singapore |
 Found mainly in Andaman and Nicobar Islands |
 Found mainly in Sri Lanka |
 Found mainly in Malaysia |
 Found mainly in Kerala |
 Found mainly in Andhra Pradesh |
 Found mainly in Karnataka |
 Found mainly in South Africa"
'it was first published in sexual behavior in the human male lrb rrb by alfred kinsey wardell pomeroy and others and was also prominent in the complementary work sexual behavior in the human female lrb rrb.' Provide only the simplified text as the response.,"The text was first published in a book by Alfred Kinsey, Wardell Pomeroy, and others, and was also featured in another book about sexual behavior in women."," The text was first published in a book by Alfred Kinsey, Wardell Pomeroy, and others. | True |
 The text was also featured in another book about sexual behavior in women. | True",
'at the scroll end the strings wind around the tuning pegs in the pegbox.' Provide only the simplified text as the response.,The strings wrap around the tuning pegs in the pegbox at the end of the scroll.," The strings are wrapped around the tuning pegs. | True |
 The tuning pegs are located in the pegbox. | True |
 The pegbox is at the end of the scroll. | True",
'in may the young plan reduced further payments to billion gold marks us. billion over a period of years lrb rrb.' Provide only the simplified text as the response.,"In May, the young plan reduced payments to the US to billions of gold marks over several years."," The young plan was implemented in May. | True |
 The plan reduced payments to the US. | True |
 The reduced payments were in billions of gold marks. | True |
 The reduced payments were spread out over several years. | True",
'examples of monosaccharides include glucose lrb dextrose rrb fructose lrb levulose rrb galactose xylose and ribose.' Provide only the simplified text as the response.,"Examples of monosaccharides include glucose (dextrose), fructose (levulose), galactose, xylose, and ribose."," Monosaccharides are simple sugars. | True |
 Examples of monosaccharides include glucose (dextrose), fructose (levulose), galactose, xylose, and ribose. | True",
'the effort of totally involving himself in intellectual work once again did much to restore wittgenstein s spirits.' Provide only the simplified text as the response.,Immersing himself fully in intellectual work again lifted Wittgenstein's spirits.," Wittgenstein immersed himself fully in intellectual work. | True |
 This action lifted Wittgenstein's spirits. | True",
'the gospel according to matthew lrb to euangelion kata matthaion rrb commonly shortened to the gospel of matthew or simply matthew is one of the four canonical gospels and is the first book of the new testament.' Provide only the simplified text as the response.,The Gospel of Matthew is one of the four canonical gospels and the first book of the New Testament.," The Gospel of Matthew is one of the four canonical gospels. | True |
 The Gospel of Matthew is the first book of the New Testament. | True",
'needing to earn a living in he accepted the post of music critic for a communist newspaper in paris.' Provide only the simplified text as the response.,He took a job as a music critic for a communist newspaper in Paris to make a living.," The person took a job as a music critic. | True |
 The job was for a communist newspaper. | True |
 The job was located in Paris. | True |
 The person took the job to make a living. | True",
'ndash wikiwikiweb the world s first wiki and part of the portland pattern repository is made public by ward cunningham.' Provide only the simplified text as the response.,"The world's first wiki, WikiWikiWeb, was made public by Ward Cunningham as part of the Portland Pattern Repository."," The world's first wiki is called WikiWikiWeb. | True |
 WikiWikiWeb was made public by Ward Cunningham. | True |
 Ward Cunningham released WikiWikiWeb as part of the Portland Pattern Repository. | True",
'for trekkers it is one of the technically easiest m passes in indian himalaya involving no glacier trekking nor steep climbs.' Provide only the simplified text as the response.,"This pass in the Indian Himalayas is one of the easiest for trekkers, with no glacier trekking or steep climbs."," The pass is located in the Indian Himalayas. | True |
 It is considered one of the easiest for trekkers. | True |
 There is no glacier trekking required. | True |
 There are no steep climbs along the route. | True",
'while many hearing dogs are professionally trained there is a growing number of deaf or hearing impaired individuals who undertake the challenge of training their own hearing dogs.' Provide only the simplified text as the response.,"Many hearing dogs are professionally trained, but more deaf or hearing impaired individuals are now training their own hearing dogs."," Many hearing dogs are professionally trained. | True |
 More deaf or hearing impaired individuals are now training their own hearing dogs. | True",
'it was originally broadcast on comedy central in the united states on august.' Provide only the simplified text as the response.,It aired on Comedy Central in the US in August.," The show aired on Comedy Central. | True |
 The airing took place in the US. | True |
 The airing occurred in August. | True",
'he was then advised to try track cycling and he travelled regularly to fallowfield stadium in manchester to compete winning a medal in the national m individual pursuit.' Provide only the simplified text as the response.,He was advised to try track cycling and regularly traveled to Fallowfield Stadium in Manchester to compete. He won a medal in the national individual pursuit.," The person was advised to try track cycling. | True |
 The person regularly traveled to Fallowfield Stadium in Manchester to compete in track cycling. | True |
 The person won a medal in the national individual pursuit event. | True",
'each program addresses a single theme marked by a theme song which is introduced verse by verse.' Provide only the simplified text as the response.,Each program focuses on a specific theme with a theme song that is introduced verse by verse.," Each program focuses on a specific theme. | True |
 The program has a theme song. | True |
 The theme song is introduced verse by verse. | True",
'although the adf s full time active duty personnel and active reservists make it the largest military in oceania it is much smaller than most asian militaries and suffers from shortages in some categories of skilled personnel.' Provide only the simplified text as the response.,The ADF is the largest military in Oceania but smaller than most Asian militaries. It faces shortages in certain skilled personnel categories.," The ADF is the largest military in Oceania. | True |
 The ADF is smaller than most Asian militaries. | True |
 The ADF faces shortages in certain skilled personnel categories. | True",
'born in new york city new york he worked for the walt disney company as a character designer and story artist beginning in on the mickey mouse short mickey s gala premiere.' Provide only the simplified text as the response.,"Born in New York City, he worked for the Walt Disney Company as a character designer and story artist, starting on the Mickey Mouse short ""Mickey's Gala Premiere."""," The person was born in New York City. | True |
 The person worked for the Walt Disney Company. | True |
 The person worked as a character designer and story artist. | True |
 The person started working on the Mickey Mouse short ""Mickey's Gala Premiere."" | True",
'these were the werribee williamstown sydenham broadmeadows lrb now cragieburn rrb upfield pakenham cranbourne frankston sandringham and stony point lines in addition to maintaining the three underground city loop stations.' Provide only the simplified text as the response.,"These were the Werribee, Williamstown, Sydenham, Broadmeadows, Craigieburn, Upfield, Pakenham, Cranbourne, Frankston, Sandringham, and Stony Point train lines, along with three underground City Loop stations."," The train lines mentioned are Werribee, Williamstown, Sydenham, Broadmeadows, Craigieburn, Upfield, Pakenham, Cranbourne, Frankston, Sandringham, and Stony Point. | True |
 There are three underground City Loop stations associated with these train lines. | True",
'saint julien des landes is a commune in the vend e department in the pays de la loire region in western france.' Provide only the simplified text as the response.,Saint Julien des Landes is a commune in the Vendée department in the Pays de la Loire region in western France.," Saint Julien des Landes is a commune. | True |
 It is located in the Vendée department. | True |
 The commune is situated in the Pays de la Loire region. | True |
 Saint Julien des Landes is in western France. | True",
'in after iceland threatened to close a major nato base in retaliation a compromise between the two states was agreed that eventually allowed a maximum of british trawlers access to the disputed nautical mile lrb km rrb limit.' Provide only the simplified text as the response.,"After Iceland threatened to close a NATO base, a compromise was reached allowing a limited number of British trawlers access to the disputed nautical mile limit."," Iceland threatened to close a NATO base. | True |
 A compromise was reached. | True |
 The compromise allowed a limited number of British trawlers access to the disputed nautical mile limit. | True",
'the title lord of mann is used on the isle of man to refer to queen elizabeth ii who is the island s lord proprietor and head of state.' Provide only the simplified text as the response.,"On the Isle of Man, Queen Elizabeth II is known as the Lord of Mann, serving as the island's lord proprietor and head of state."," Queen Elizabeth II is known as the Lord of Mann on the Isle of Man. | True |
 She serves as the island's lord proprietor. | True |
 She is also the head of state on the Isle of Man. | True",
'lake maggiore lrb or verbano rrb is a large lake located on the south side of the alps. it is the second largest of italy and largest of southern switzerland.' Provide only the simplified text as the response.,"Lake Maggiore, also known as Verbano, is a large lake situated on the southern side of the Alps. It is the second largest lake in Italy and the largest in southern Switzerland."," Lake Maggiore is also known as Verbano. | True |
 Lake Maggiore is a large lake situated on the southern side of the Alps. | True |
 Lake Maggiore is the second largest lake in Italy. | True |
 Lake Maggiore is the largest lake in southern Switzerland. | True",
'the system is about officer safety and arose out of the violence of the s s in new york city.' Provide only the simplified text as the response.,The system focuses on officer safety and was developed in response to violence in New York City.," The system focuses on officer safety. | True |
 The system was developed in response to violence. | True |
 The violence that prompted the system's development occurred in New York City. | True",
'masanori sanada lrb born march in shizuoka shizuoka japan rrb is a japanese former football player.' Provide only the simplified text as the response.,"Masanori Sanada, born in March in Shizuoka, Japan, is a retired Japanese football player."," Masanori Sanada is a retired Japanese football player. | True |
 He was born in March. | True |
 He was born in Shizuoka, Japan. | True",
'when they heard of the existence of nanotubes they replaced the metals with graphite to create multi walled carbon nanotubes.' Provide only the simplified text as the response.,They replaced metals with graphite to create multi-walled carbon nanotubes upon learning about their existence.," Metals were replaced with graphite. | True |
 The purpose was to create multi-walled carbon nanotubes. | True |
 The decision to use graphite was made after learning about the existence of multi-walled carbon nanotubes. | False", The decision to use graphite was made after learning about the existence of multi-walled carbon nanotubes.
'greenwich mean time lrb gmt rrb is a term originally referring to mean solar time at the royal observatory in greenwich london.' Provide only the simplified text as the response.,"Greenwich Mean Time (GMT) originally referred to the mean solar time at the Royal Observatory in Greenwich, London."," Greenwich Mean Time (GMT) refers to the mean solar time. | True |
 GMT was originally based on the Royal Observatory in Greenwich, London. | True |
 The Royal Observatory in Greenwich, London played a significant role in establishing GMT. | True",
'however the creation of the suwa ki special economic zone and the proximity of the russian and lithuanian borders opened new possibilities for the local trade and commerce.' Provide only the simplified text as the response.,The Suwa Ki Special Economic Zone and its location near the Russian and Lithuanian borders have boosted local trade and commerce.," The Suwa Ki Special Economic Zone exists. | True |
 The zone is located near the Russian border. | True |
 The zone is located near the Lithuanian border. | True |
 The location of the Suwa Ki Special Economic Zone has boosted local trade. | True |
 The location of the Suwa Ki Special Economic Zone has boosted local commerce. | True",
'keay p during the period the chola territories stretched from the islands of the maldives in the south to as far north as the banks of the godavari river in andhra pradesh.' Provide only the simplified text as the response.,"During the Chola period, their territories extended from the Maldives in the south to the Godavari River in Andhra Pradesh."," The Chola period refers to a historical era. | True |
 The Chola territories extended from the Maldives in the south. | True |
 The Chola territories extended to the Godavari River in Andhra Pradesh. | True",
'ndash deputies of the french third estate take the tennis court oath.' Provide only the simplified text as the response.,French Third Estate deputies take the Tennis Court Oath.," The event took place in France. | True |
 It involved deputies from the Third Estate. | True |
 The deputies took the Tennis Court Oath. | True",
'in any right triangle the area of the square whose side is the hypotenuse lrb the side opposite the right angle rrb is equal to the sum of the areas of the squares whose sides are the two legs lrb the two sides that meet at a right angle rrb.' Provide only the simplified text as the response.,"In a right triangle, the area of the square on the hypotenuse is equal to the sum of the areas of the squares on the two legs."," The passage describes a right triangle. | True |
 The area of the square on the hypotenuse is equal to the sum of the areas of the squares on the two legs. | True",
'a new character appears when former hogwarts potions master horace slughorn replaces snape who assumes the defense against the dark arts post.' Provide only the simplified text as the response.,"A new character, Horace Slughorn, replaces Snape as the Defense Against the Dark Arts teacher at Hogwarts."," Horace Slughorn is a new character introduced at Hogwarts. | False |
 Horace Slughorn replaces Snape as the Defense Against the Dark Arts teacher. | False |
 Snape is no longer the Defense Against the Dark Arts teacher at Hogwarts. | True"," Horace Slughorn is a new character introduced at Hogwarts. |
 Horace Slughorn replaces Snape as the Defense Against the Dark Arts teacher."
'fire is the rapid oxidation of a material in the chemical process of combustion releasing heat light and various reaction products.' Provide only the simplified text as the response.,"Fire is when a material burns and releases heat, light, and other products."," Fire occurs when a material burns. | True |
 Fire releases heat. | True |
 Fire releases light. | True |
 Fire releases other products. | True",
'alt text for the image for visually impaired and other readers who can not see the image.' Provide only the simplified text as the response.,Alt text for the image for visually impaired and other readers who cannot see the image.," Alt text is used for images to provide a description for visually impaired individuals. | True |
 Alt text is also helpful for readers who cannot see the image for other reasons. | True |
 The purpose of alt text is to provide a textual description of the image content. | True",
'in king otakar ii of bohemia occupied the castle.' Provide only the simplified text as the response.,King Otakar II of Bohemia occupied the castle.," King Otakar II was the ruler of Bohemia. | True |
 The castle was occupied by King Otakar II. | True",
'following changes to the electoral boundaries in scotland the constituency of aberdeen central was abolished prior to the general election doran was forced to compete against the incumbent aberdeen north mp malcolm savidge for the labour party candidacy in a much altered north seat.' Provide only the simplified text as the response.,"After electoral boundary changes in Scotland, Aberdeen Central constituency was abolished. Before the general election, Doran had to compete against the incumbent MP Malcolm Savidge from Aberdeen North for the Labour Party candidacy in a revised North seat."," Electoral boundary changes in Scotland resulted in the abolition of the Aberdeen Central constituency. | True |
 Doran had to compete against the incumbent MP Malcolm Savidge from Aberdeen North for the Labour Party candidacy. | True |
 The competition took place in a revised North seat before the general election. | True",
'the emancipation proclamation issued on september and put into effect on january freed slaves in territories not already under union control.' Provide only the simplified text as the response.,The Emancipation Proclamation freed slaves in territories not under union control.," The Emancipation Proclamation was a document. | True |
 It freed slaves. | True |
 It applied to territories not under union control. | True",
'southeastern europe bordering the black sea and danube with the carpathian mountains in its center.' Provide only the simplified text as the response.,"Southeastern Europe borders the Black Sea and Danube, with the Carpathian Mountains at its center."," Southeastern Europe borders the Black Sea. | True |
 Southeastern Europe borders the Danube River. | True |
 The Carpathian Mountains are located at the center of Southeastern Europe. | True",
'chemically it is an alkaloid derived from various plants in the genus ephedra lrb family ephedraceae rrb.' Provide only the simplified text as the response.,It is an alkaloid derived from plants in the genus Ephedra (family Ephedraceae).," The alkaloid is derived from plants. | True |
 The plants belong to the genus Ephedra. | True |
 The genus Ephedra belongs to the family Ephedraceae. | True",
'no other animals are thought to produce tears in response to emotional states why do we cry walter chip source scientific american mind dec vol.' Provide only the simplified text as the response.,"Animals don't cry like humans do. Source: Scientific American Mind, December issue."," Animals do not cry like humans do. | True |
 Source: Scientific American Mind, December issue. | True",
's o francisco lrb portuguese saint francis rrb may refer to s o francisco river a river in brazil.' Provide only the simplified text as the response.,"""São Francisco (Portuguese: Saint Francis) may refer to São Francisco River in Brazil."""," São Francisco is a term in Portuguese that translates to Saint Francis in English. | True |
 São Francisco River is located in Brazil. | True",
'iglesias started his musical career on mexican label fonovisa. this helped turn him into one of the most popular artists in latin america and in the hispanic or latino market in the united states and the biggest seller of spanish language albums of that decade.' Provide only the simplified text as the response.,"Iglesias began his music career with Mexican label Fonovisa, becoming a top artist in Latin America and the Hispanic market in the US. He was the leading seller of Spanish language albums in that decade."," Iglesias began his music career with Mexican label Fonovisa. | True |
 He became a top artist in Latin America and the Hispanic market in the US. | True |
 Iglesias was the leading seller of Spanish language albums in that decade. | True",
'burgundy is a shade of purplish red associated with the burgundy wine of the same name which in turn is named after the burgundy region of france.' Provide only the simplified text as the response.,Burgundy is a purplish-red shade named after the wine and region in France.," Burgundy is a purplish-red shade. | True |
 Burgundy is named after the wine. | False |
 Burgundy is named after the region in France. | True", Burgundy is named after the wine.
'the greater berlin act lrb rrb in full the law regarding the reconstruction of the new local authority of berlin lrb rrb was a law passed by the prussian government in that greatly expanded the size of the german capital of berlin.' Provide only the simplified text as the response.,The Greater Berlin Act was a law passed by the Prussian government that greatly expanded the size of the German capital of Berlin.," The Greater Berlin Act was a law passed by the Prussian government. | True |
 The law greatly expanded the size of the German capital of Berlin. | True",
'lappion is a commune in the aisne department in picardie in northern france.' Provide only the simplified text as the response.,"Lappion is a commune in the Aisne department in Picardie, northern France."," Lappion is a commune. | True |
 Lappion is located in the Aisne department. | True |
 Lappion is in the region of Picardie in northern France. | True",
'a number of specialized types of neurons exist sensory neurons respond to touch sound light and numerous other stimuli affecting cells of the sensory organs that then send signals to the spinal cord and brain. motor neurons receive signals from the brain and spinal cord cause muscle contractions and affect glands.' Provide only the simplified text as the response.,Specialized neurons detect various stimuli and send signals to the brain. Motor neurons receive signals from the brain and cause muscle contractions.," Specialized neurons detect various stimuli. | True |
 Specialized neurons send signals to the brain. | True |
 Motor neurons receive signals from the brain. | True |
 Motor neurons cause muscle contractions. | True",
'he returned to germany in to perform with the berlin philharmonic orchestra under the baton of conductor wilhelm furtw ngler as an act of reconciliation becoming the first jewish musician to do so following the holocaust.' Provide only the simplified text as the response.,"He returned to Germany to perform with the Berlin Philharmonic Orchestra under conductor Wilhelm Furtwängler, making history as the first Jewish musician to do so after the Holocaust."," The individual returned to Germany. | True |
 He performed with the Berlin Philharmonic Orchestra. | True |
 The conductor was Wilhelm Furtwängler. | True |
 This event made history as the first time a Jewish musician performed with the orchestra after the Holocaust. | True",
'peter and the wolf lrb russian petya i volk rrb is a composition written by sergei prokofiev during in the ussr.' Provide only the simplified text as the response.,"""Peter and the Wolf is a composition by Sergei Prokofiev from the USSR."""," ""Peter and the Wolf"" is a composition. | True |
 The composer of ""Peter and the Wolf"" is Sergei Prokofiev. | True |
 Sergei Prokofiev was from the USSR. | True",
'bremer also wrote a book about his experiences in iraq published january.' Provide only the simplified text as the response.,Bremer wrote a book about his Iraq experiences published in January.," Bremer wrote a book. | True |
 The book is about his experiences in Iraq. | True |
 The book was published in January. | True",
'more information about grade braille is below in the section on braille transcription.' Provide only the simplified text as the response.,More information about Grade Braille can be found in the section on Braille Transcription.," Grade Braille is mentioned in the passage. | True |
 More information about Grade Braille can be found in the section on Braille Transcription. | True",
'wrigley is honored with the wrigley memorial in the wrigley botanical gardens on the island.' Provide only the simplified text as the response.,Wrigley is memorialized in the Wrigley Botanical Gardens on the island.," Wrigley is memorialized. | True |
 The memorial is located in the Wrigley Botanical Gardens. | True |
 The Wrigley Botanical Gardens are on an island. | True",
'in time magazine selected him as the person of the year for his role in leading the republican revolution in the house ending years of the democratic party being in the majority.' Provide only the simplified text as the response.,Time magazine named him Person of the Year for leading the Republican revolution in the House and ending years of Democratic Party majority.," Time magazine named him Person of the Year. | True |
 He led the Republican revolution in the House. | True |
 He ended years of Democratic Party majority. | True",
'griswold served as bishop of chicago from until he became presiding bishop in.' Provide only the simplified text as the response.,Griswold was bishop of Chicago before becoming presiding bishop.," Griswold was a bishop of Chicago. | True |
 Griswold later became the presiding bishop. | True",
'a birdbath is an artificial puddle or small shallow pond created with a water filled basin for birds to bathe and cool off in and drink from.' Provide only the simplified text as the response.,"A birdbath is a small water-filled basin where birds can bathe, cool off, and drink."," A birdbath is a small basin. | True |
 The basin is filled with water. | True |
 Birds use the birdbath to bathe. | True |
 Birds use the birdbath to cool off. | True |
 Birds use the birdbath to drink. | True",
'the preparation of matcha starts several weeks before harvest when the tea bushes are covered to prevent direct sunlight.' Provide only the simplified text as the response.,Matcha preparation begins weeks before harvest by shading the tea bushes., Matcha preparation involves shading the tea bushes weeks before harvest. | True,
'naujac sur mer is a commune in the gironde department in aquitaine in southwestern france.' Provide only the simplified text as the response.,"Naujac-sur-Mer is a town in Gironde, Aquitaine, France."," Naujac-sur-Mer is a town. | False |
 Naujac-sur-Mer is located in Gironde, Aquitaine, France. | True", Naujac-sur-Mer is a town.
'in order to enable the provision of a german press we demand that a. all writers and employees of the newspapers appearing in the german language be members of the race b. non german newspapers be required to have the express permission of the state to be published.' Provide only the simplified text as the response.,"To allow a German press, we require that all writers and employees of German language newspapers must be of German descent, and non-German newspapers need state permission to be published."," German press is allowed. | False |
 Writers and employees of German language newspapers must be of German descent. | True |
 Non-German newspapers require state permission to be published. | True", German press is allowed.
'cagney plays a truck driver named danny kenny who starts as a new york boxing contender.' Provide only the simplified text as the response.,"Cagney stars as Danny Kenny, a truck driver who becomes a boxing contender in New York."," The movie features Cagney as the main star. | True |
 The character portrayed by Cagney is named Danny Kenny. | True |
 Danny Kenny is a truck driver. | True |
 Danny Kenny becomes a boxing contender in New York. | True",
'dorah pass became important during the soviet invasion of afghanistan because the soviets were unable to stop the flow of arms and men back and forth across the pass.' Provide only the simplified text as the response.,Dorah Pass became crucial during the Soviet invasion of Afghanistan because the Soviets could not prevent the movement of weapons and people through the pass.," Dorah Pass was crucial during the Soviet invasion of Afghanistan. | True |
 The Soviets could not prevent the movement of weapons through Dorah Pass. | True |
 The Soviets could not prevent the movement of people through Dorah Pass. | True",
'for instance an american football field is yards long.' Provide only the simplified text as the response.,An American football field is 100 yards long.," An American football field is used for playing football. | True |
 The length of an American football field is 100 yards. | True",
'harvey travelled widely in the course of his researches especially to italy where he stayed at the venerable english college in rome.' Provide only the simplified text as the response.,"Harvey traveled extensively for his research, especially to Italy, where he stayed at the English college in Rome."," Harvey traveled extensively for his research. | True |
 He traveled to Italy for his research. | True |
 He stayed at the English college in Rome during his time in Italy. | True",
'the french speaking population makes up slightly more than two thirds of the total population.' Provide only the simplified text as the response.,French speakers account for over two-thirds of the total population., French speakers make up over two-thirds of the total population. | True,
'almost years later the design was used as the basis for a new rake of carriages built by the ffestiniog testament to the excellence of the original design.' Provide only the simplified text as the response.,"Years later, the design was used as the basis for new carriages built by the ffestiniog, showing the excellence of the original design."," The design was used as the basis for new carriages. | True |
 The new carriages were built by the ffestiniog. | True |
 The original design was excellent. | True",
'i lrb introduction and royal march of the lion rrb' Provide only the simplified text as the response.,Introduction and Royal March of the Lion," The passage is titled ""Introduction and Royal March of the Lion."" | True |
 The passage likely includes an introduction followed by a royal march featuring the lion as a central theme. | True",
'dr. john snow is famous for his investigations into the causes of the th century cholera epidemics.' Provide only the simplified text as the response.,Dr. John Snow investigated the causes of 19th century cholera epidemics., Dr. John Snow investigated the causes of 19th-century cholera epidemics. | True,
'the holding of this plebiscite which india initially supported was dismissed by india because the elected constituent assembly of jammu and kashmir voted in favor of confirming the kashmir region s accession to india. another reason for the abandonment of the referendum is because demographic changes after have been effected in pakistan administered kashmir as generations of pakistani individuals non native to the region have been allowed to take residence in pakistan administered kashmir.' Provide only the simplified text as the response.,India initially supported a plebiscite for Kashmir but later dismissed it because the elected assembly of Jammu and Kashmir voted to confirm Kashmir's accession to India. Another reason was changes in demographics in Pakistan-administered Kashmir due to non-native Pakistanis being allowed to reside there.," India initially supported a plebiscite for Kashmir. | True |
 India later dismissed the plebiscite idea because the elected assembly of Jammu and Kashmir voted to confirm Kashmir's accession to India. | True |
 Changes in demographics occurred in Pakistan-administered Kashmir due to non-native Pakistanis being allowed to reside there. | True",
'it was re released in the usa canada and the uk on march and again on february on dvd.' Provide only the simplified text as the response.,"It was re-released in the USA, Canada, and the UK in March and again in February on DVD."," The movie was re-released in the USA, Canada, and the UK. | True |
 The re-release in these countries occurred in March. | False |
 The movie was re-released on DVD in February. | True", The re-release in these countries occurred in March.
'the iroquois league has also been known as the iroquois confederacy.' Provide only the simplified text as the response.,The Iroquois League is also called the Iroquois Confederacy.," The Iroquois League is a term used to refer to a group of Native American tribes. | True |
 The Iroquois League is also known as the Iroquois Confederacy. | True",
'here the free good is produced as a by product of something more valuable.' Provide only the simplified text as the response.,"Here, the free good is produced as a byproduct of something more valuable."," The good mentioned in the passage is free. | True |
 The free good is produced as a byproduct. | True |
 The byproduct is produced from something more valuable. | True",
'simone later claimed that during this performance her parents who had taken seats in the front row were forced to move to the back of the hall to make way for white people.' Provide only the simplified text as the response.,Simone said her parents had to move from the front row to the back to make room for white people during the performance.," Simone's parents were originally seated in the front row during a performance. | True |
 They had to move to the back to make room for white people. | True",
'the club is based in the buenos aires neighborhood of n ez and play at the estadio monumental antonio vespucio liberti.' Provide only the simplified text as the response.,The club is located in the Buenos Aires neighborhood of Núñez and plays at the Estadio Monumental Antonio Vespucio Liberti.," The club is located in the Buenos Aires neighborhood of Núñez. | True |
 The club plays at the Estadio Monumental Antonio Vespucio Liberti. | True",
'cierges is a commune in the aisne department in picardy in northern france.' Provide only the simplified text as the response.,"Cierges is a town in Aisne, Picardy, northern France."," Cierges is a town. | False |
 Cierges is located in Aisne, Picardy, northern France. | True", Cierges is a town.
'the local government asks the u.s. france and belgium to restore order.' Provide only the simplified text as the response.,"The local government asks the US, France, and Belgium to restore order."," The local government is requesting assistance. | True |
 The request is directed towards the US, France, and Belgium. | True |
 The purpose of the request is to restore order. | True",
'a fixed pulley is used to change the direction of the force on a rope lrb called a belt rrb.' Provide only the simplified text as the response.,A fixed pulley changes the direction of force on a rope (belt).," A fixed pulley is being discussed. | True |
 The fixed pulley changes the direction of force. | True |
 The force is applied on a rope or belt. | True",
'krall and british musician lrb of irish heritage rrb elvis costello were married on december at elton john s estate outside london.' Provide only the simplified text as the response.,"Krall and British musician Elvis Costello, who is of Irish heritage, got married in December at Elton John's estate near London."," Krall and Elvis Costello got married. | True |
 Elvis Costello is a British musician. | True |
 Elvis Costello is of Irish heritage. | True |
 The wedding took place in December. | True |
 The wedding was held at Elton John's estate near London. | True",
'while technically the term is limited to the third largest party or third oldest party it is common though innumerate shorthand for any smaller party.' Provide only the simplified text as the response.,"The term typically refers to the third largest or third oldest party, but is often used as a general shorthand for any smaller party."," The term ""third party"" typically refers to the third largest or third oldest party. | False |
 The term ""third party"" is often used as a general shorthand for any smaller party. | True"," The term ""third party"" typically refers to the third largest or third oldest party."
'saint martin de sescas is a commune in the gironde department in aquitaine in south western france.' Provide only the simplified text as the response.,"Saint Martin de Sescas is a town in Gironde, Aquitaine, in southwestern France."," Saint Martin de Sescas is a town. | False |
 The town is located in Gironde, Aquitaine. | True |
 The town is in southwestern France. | True", Saint Martin de Sescas is a town.
'its capital lies at the town of zoungou.' Provide only the simplified text as the response.,The capital is located in Zoungou town., The capital is located in Zoungou town. | True,
