passage,response,atomic_units,hallucinated_atomic_units
goreville is a village in johnson county illinois united states.,'Goreville is a village in Illinois.'," Goreville is a village. | True |
 Goreville is located in Illinois. | True",
low resolution images were acquired of the planet and a few of its moons the resolution of the images was not good enough to discern surface features.,"Images of the planet and some of its moons were taken, but they were not clear enough to show surface details. "," Images were taken of the planet. | True |
 Images were taken of some of the planet's moons. | True |
 The images were not clear enough to show surface details. | True",
this bombing and one in july on a train that killed more than caused tourism to plummet in sri lanka.,this bombing and one in july on a train killed tourism in sri lanka. ," There was a bombing in Sri Lanka. | True |
 Another bombing occurred in July on a train in Sri Lanka. | True |
 These bombings had a negative impact on tourism in Sri Lanka. | True",
the canadian broadcasting corporation lrb cbc rrb a canadian crown corporation is the country s national public radio and television broadcaster.,"'CBC is Canada's national public radio and television broadcaster, a crown corporation.' "," CBC is Canada's national public radio broadcaster. | True |
 CBC is Canada's national public television broadcaster. | True |
 CBC is a crown corporation. | True",
ndash american civil war battle of resaca ndash the battle begins with union general sherman fighting toward atlanta georgia.,"Union General Sherman fights toward Atlanta, Georgia during the American Civil War Battle of Resaca. "," Union General Sherman was involved in the American Civil War. | True |
 The Battle of Resaca took place during the American Civil War. | True |
 The Battle of Resaca occurred in Georgia. | True |
 Union General Sherman fought towards Atlanta during the Battle of Resaca. | True",
speed chess is used a form in which each player has a total of only twelve minutes for the whole game.,Each player has 12 minutes for the whole game in speed chess. ," In speed chess, each player is allotted 12 minutes for the entire game. | True",
calixa lavall e lrb december january rrb born calixte lavall e was a french canadian american musician who composed the music for o canada which officially became the national anthem of canada in.,"Calixa Lavallée, a French-Canadian American musician, composed the music for ""O Canada,"" which became Canada's national anthem in 1980. "," Calixa Lavallée was a French-Canadian American musician. | True |
 Calixa Lavallée composed the music for ""O Canada."" | True |
 ""O Canada"" became Canada's national anthem in 1980. | False"," ""O Canada"" became Canada's national anthem in 1980."
this was the only united states home video release of the film from tokuma lrb th century fox would release all upcoming english language releases of the film until fox and troma s rights to the film expired in rrb.,"20th Century Fox released the only U.S. home video version of the film until their rights, along with Troma's, expired in 2000."," 20th Century Fox released the only U.S. home video version of the film. | False |
 The rights of 20th Century Fox and Troma expired in 2000. | False"," 20th Century Fox released the only U.S. home video version of the film. |
 The rights of 20th Century Fox and Troma expired in 2000."
the term wehrmacht is in article of the weimar constitution establishing that der reichspr sident hat den oberbefehl ber die gesamte wehrmacht des reiches lrb the national president holds supreme command of all armed forces of the nation rrb.,The Weimar Constitution states that the President holds supreme command over all armed forces of the nation. ," The Weimar Constitution exists. | True |
 The President is granted supreme command over all armed forces of the nation according to the Weimar Constitution. | True",
the shockwave formed by this sudden collapse causes the rest of the star to explode in a supernova.,"The star suddenly collapses, causing a supernova. "," A star collapses suddenly. | True |
 The collapse of the star causes a supernova. | True",
the marginally fertile parts are primarily utilised as rangelands and have been traditionally used for sheep or cattle grazing on cattle stations which are leased from the federal government.,The parts that are slightly fertile are mostly used for grazing sheep or cattle on leased cattle stations. ," Some parts of the land are slightly fertile. | True |
 These parts are mostly used for grazing sheep or cattle. | True |
 The grazing is done on leased cattle stations. | True",
a confidential channel is a way of transferring data that is resistant to interception but not necessarily resistant to tampering.,A secure channel protects data from interception but may not prevent tampering.," A secure channel protects data from interception. | False |
 A secure channel may not prevent tampering. | True", A secure channel protects data from interception.
a remake of super mario bros. entitled the lost levels was released in as part of the super mario all stars collection for the super nintendo entertainment system.,A remake of Super Mario Bros. called The Lost Levels was released for the Super Nintendo Entertainment System as part of the Super Mario All-Stars Collection. ," A remake of Super Mario Bros. was released. | True |
 The remake was called The Lost Levels. | True |
 The remake was released for the Super Nintendo Entertainment System. | True |
 The remake was part of the Super Mario All-Stars Collection. | True",
in vacheron constantin fabricants geneve became the official name of the company.,Vacheron Constantin Geneve became the company's official name. , The company's official name is Vacheron Constantin Geneve. | True,
music martin had two solo songs in camp rock too cool and stars.,"Martin had two solo songs in Camp Rock: ""Too Cool"" and ""Stars."" "," Martin had two solo songs in Camp Rock. | True |
 The first solo song was ""Too Cool."" | True |
 The second solo song was ""Stars."" | True",
le chevain is a commune in the sarthe department in the pays de la loire region in north western france.,"'Le Chevain is in the Sarthe department, Pays de la Loire, northwest France.' "," Location of Le Chevain: Sarthe department | True |
 Region of Le Chevain: Pays de la Loire | True |
 Direction of Le Chevain from Paris: Northwest | True |
 Country of Le Chevain: France | True",
examples of such traits include physical exercises involving animal mimicry or training methods inspired by chinese philosophies religions and legends.,"'Examples include physical exercises that mimic animals or are inspired by Chinese philosophies, religions, and legends.'"," Physical exercises can mimic animals. | True |
 Physical exercises can be inspired by Chinese philosophies. | True |
 Physical exercises can be inspired by Chinese religions. | True |
 Physical exercises can be inspired by Chinese legends. | True",
dubbed inspiration i the flying machine consisted of an ordinary patio chair with helium filled weather balloons attached to it.,A flying machine was made using a regular patio chair and helium-filled weather balloons. ," A flying machine was created. | True |
 The flying machine was made using a regular patio chair. | True |
 The flying machine was lifted by helium-filled weather balloons. | True",
mostly found in tamil nadu singapore andaman and nicobar sri lanka malaysia and parts of kerala andhra pradesh karnataka and south africa.,"Sure! Here's a simplified version of the text:

Tamil Nadu, Singapore, Andaman and Nicobar, Sri Lanka, Malaysia, Kerala, Andhra Pradesh, Karnataka, and South Africa.","Here are the independent facts from the passage: | False |
 Tamil Nadu | True |
 Singapore | True |
 Andaman and Nicobar | True |
 Sri Lanka | True |
 Malaysia | True |
 Kerala | True |
 Andhra Pradesh | True |
 Karnataka | True |
 South Africa | True",Here are the independent facts from the passage:
it was first published in sexual behavior in the human male lrb rrb by alfred kinsey wardell pomeroy and others and was also prominent in the complementary work sexual behavior in the human female lrb rrb.,"'Alfred Kinsey, Wardell Pomeroy, and others published the work in Sexual Behavior in the Human Male LRB RRB, and it was also featured in Sexual Behavior in the Human Female LRB RRB.'"," Alfred Kinsey and Wardell Pomeroy published the work in Sexual Behavior in the Human Male. | True |
 The work was also featured in Sexual Behavior in the Human Female. | True",
at the scroll end the strings wind around the tuning pegs in the pegbox.,The strings wrap around the tuning pegs at the end of the scroll. ," The strings are involved. | True |
 The strings wrap around the tuning pegs. | True |
 The tuning pegs are located at the end of the scroll. | True",
in may the young plan reduced further payments to billion gold marks us. billion over a period of years lrb rrb.,"'In May, the young plan reduced payments to 1 billion gold marks. This continued over a period of years.' "," In May, the young plan reduced payments. | True |
 The reduced payments were to 1 billion gold marks. | False |
 The reduction in payments continued over a period of years. | True", The reduced payments were to 1 billion gold marks.
examples of monosaccharides include glucose lrb dextrose rrb fructose lrb levulose rrb galactose xylose and ribose.,"Sure! Here's a simplified version of the text:
'Examples of monosaccharides include glucose, dextrose, fructose, levulose, galactose, xylose, and ribose.'

"," Monosaccharides are simple sugars. | True |
 Examples of monosaccharides include glucose, dextrose, fructose, levulose, galactose, xylose, and ribose. | True",
the effort of totally involving himself in intellectual work once again did much to restore wittgenstein s spirits.,Wittgenstein's spirits were lifted after fully engaging in intellectual work again. ," Wittgenstein's spirits were lifted. | True |
 This happened after fully engaging in intellectual work again. | True",
the gospel according to matthew lrb to euangelion kata matthaion rrb commonly shortened to the gospel of matthew or simply matthew is one of the four canonical gospels and is the first book of the new testament.,'The Gospel of Matthew' is one of the four canonical gospels and is the first book of the New Testament. ," 'The Gospel of Matthew' is one of the four canonical gospels. | True |
 'The Gospel of Matthew' is the first book of the New Testament. | True",
needing to earn a living in he accepted the post of music critic for a communist newspaper in paris.,He took a job as a music critic for a communist newspaper in Paris to make a living. ," The person took a job as a music critic. | True |
 The job was for a communist newspaper. | True |
 The job was located in Paris. | True |
 The person took the job to make a living. | True",
ndash wikiwikiweb the world s first wiki and part of the portland pattern repository is made public by ward cunningham.,"Ward Cunningham made public the world's first wiki, which is part of the Portland Pattern Repository. "," Ward Cunningham created the world's first wiki. | True |
 The wiki is part of the Portland Pattern Repository. | True",
for trekkers it is one of the technically easiest m passes in indian himalaya involving no glacier trekking nor steep climbs.,"'One of the technically easiest m passes in Indian Himalaya for trekkers, involving no glacier trekking nor steep climbs.' "," The pass is located in the Indian Himalayas. | True |
 It is considered one of the technically easiest passes for trekkers. | True |
 The trek does not involve glacier trekking. | True |
 The trek does not include steep climbs. | True",
while many hearing dogs are professionally trained there is a growing number of deaf or hearing impaired individuals who undertake the challenge of training their own hearing dogs.,"A growing number of deaf or hearing impaired individuals are training their own hearing dogs, despite many hearing dogs being professionally trained."," There is a growing number of deaf or hearing impaired individuals. | True |
 Some deaf or hearing impaired individuals are training their own hearing dogs. | True |
 Many hearing dogs are professionally trained. | True",
it was originally broadcast on comedy central in the united states on august.,It was broadcast on Comedy Central in August. ," The broadcast occurred on Comedy Central. | True |
 The broadcast took place in August. | True",
he was then advised to try track cycling and he travelled regularly to fallowfield stadium in manchester to compete winning a medal in the national m individual pursuit.,"He began competing in track cycling, regularly traveling to Manchester's Fallowfield Stadium. He won a medal in the national individual pursuit. "," The individual mentioned began competing in track cycling. | True |
 The individual regularly traveled to Manchester's Fallowfield Stadium for competitions. | True |
 The individual won a medal in the national individual pursuit event. | True",
each program addresses a single theme marked by a theme song which is introduced verse by verse.,"Each program has a single theme, introduced verse by verse, with its own theme song. "," Each program has a single theme. | True |
 The theme is introduced verse by verse. | True |
 Each program has its own theme song. | True",
although the adf s full time active duty personnel and active reservists make it the largest military in oceania it is much smaller than most asian militaries and suffers from shortages in some categories of skilled personnel.,"Although ADF is the largest military in Oceania, it's smaller than most Asian militaries and lacks skilled personnel in some areas. "," ADF is the largest military in Oceania. | True |
 ADF is smaller than most Asian militaries. | True |
 ADF lacks skilled personnel in some areas. | True",
born in new york city new york he worked for the walt disney company as a character designer and story artist beginning in on the mickey mouse short mickey s gala premiere.,"He worked for Disney as a character designer and story artist in New York City, starting with the Mickey Mouse short ""Mickey's Gala Premiere."""," The person worked for Disney. | True |
 They worked as a character designer and story artist. | True |
 They worked in New York City. | False |
 They started with the Mickey Mouse short ""Mickey's Gala Premiere."" | True", They worked in New York City.
these were the werribee williamstown sydenham broadmeadows lrb now cragieburn rrb upfield pakenham cranbourne frankston sandringham and stony point lines in addition to maintaining the three underground city loop stations.,"These were the lines:
- Werribee
- Williamstown
- Sydenham
- Broadmeadows
- Cragieburn
- Rrb
- Upfield
- Pakenham
- Cranbourne
- Frankston
- Sandringham
- Stony Point
In addition, three underground city loop stations were maintained. "," The lines mentioned in the passage are: | True |
   - Werribee | True |
   - Williamstown | True |
   - Sydenham | False |
   - Broadmeadows | True |
   - Craigieburn | True |
   - Rrb | False |
   - Upfield | True |
   - Pakenham | True |
   - Cranbourne | True |
   - Frankston | True |
   - Sandringham | True |
   - Stony Point | True |
 Three underground city loop stations were maintained. | True","   - Sydenham |
   - Rrb"
saint julien des landes is a commune in the vend e department in the pays de la loire region in western france.,"Saint Julien des Landes is in western France, in the Pays de la Loire region, Vendée department. "," Saint Julien des Landes is located in western France. | True |
 It is situated in the Pays de la Loire region. | True |
 Saint Julien des Landes is in the Vendée department. | True",
in after iceland threatened to close a major nato base in retaliation a compromise between the two states was agreed that eventually allowed a maximum of british trawlers access to the disputed nautical mile lrb km rrb limit.,Iceland and NATO reached a compromise after Iceland threatened to close a major base. The agreement allowed a limited number of British trawlers to fish in the disputed area.," Iceland and NATO reached a compromise. | True |
 Iceland threatened to close a major base. | True |
 The agreement allowed a limited number of British trawlers to fish in the disputed area. | True",
the title lord of mann is used on the isle of man to refer to queen elizabeth ii who is the island s lord proprietor and head of state.,'Queen Elizabeth II is called the Lord of Mann on the Isle of Man because she owns the island and is its head of state.' ," Queen Elizabeth II is called the Lord of Mann on the Isle of Man. | True |
 She owns the island of Isle of Man. | False |
 Queen Elizabeth II is the head of state of the Isle of Man. | True", She owns the island of Isle of Man.
lake maggiore lrb or verbano rrb is a large lake located on the south side of the alps. it is the second largest of italy and largest of southern switzerland.,Lake Maggiore or Lake Verbano is a large lake in the south of the Alps. It's Italy's second-largest and southern Switzerland's largest. ," Lake Maggiore is also known as Lake Verbano. | True |
 Lake Maggiore is located in the south of the Alps. | True |
 Lake Maggiore is the second-largest lake in Italy. | True |
 Lake Maggiore is the largest lake in southern Switzerland. | True",
the system is about officer safety and arose out of the violence of the s s in new york city.,The system was created to prioritize officer safety in response to violence in New York City during the 1970s. ," The system was created. | True |
 The purpose of the system is to prioritize officer safety. | True |
 The system was developed in response to violence in New York City during the 1970s. | True",
masanori sanada lrb born march in shizuoka shizuoka japan rrb is a japanese former football player.,"Masanori Sanada, a former Japanese football player, was born in Shizuoka, Japan in March."," Masanori Sanada is a former Japanese football player. | True |
 He was born in Shizuoka, Japan. | True |
 He was born in March. | True",
when they heard of the existence of nanotubes they replaced the metals with graphite to create multi walled carbon nanotubes.,They replaced metals with graphite to create multi-walled carbon nanotubes when they learned of nanotubes' existence. ," Metals were replaced with graphite. | True |
 Multi-walled carbon nanotubes were created. | True |
 The creation of multi-walled carbon nanotubes was inspired by the discovery of nanotubes' existence. | True",
greenwich mean time lrb gmt rrb is a term originally referring to mean solar time at the royal observatory in greenwich london.,Greenwich Mean Time (GMT) originally referred to the mean solar time at London's Royal Observatory in Greenwich. ," Greenwich Mean Time (GMT) refers to the mean solar time. | True |
 GMT was originally based on the time at London's Royal Observatory in Greenwich. | True",
however the creation of the suwa ki special economic zone and the proximity of the russian and lithuanian borders opened new possibilities for the local trade and commerce.,The creation of the Suwa Ki Special Economic Zone and its proximity to the Russian and Lithuanian borders created new opportunities for local trade and commerce. ," The Suwa Ki Special Economic Zone was created. | True |
 The economic zone is located near the Russian and Lithuanian borders. | True |
 The creation of the economic zone has opened up new opportunities for local trade and commerce. | True",
keay p during the period the chola territories stretched from the islands of the maldives in the south to as far north as the banks of the godavari river in andhra pradesh.,The Chola territories extended from the Maldives in the south to the Godavari River in Andhra Pradesh. ," The Chola territories extended from the Maldives in the south. | True |
 The Chola territories extended to the Godavari River in Andhra Pradesh. | True",
ndash deputies of the french third estate take the tennis court oath.,ndash French deputies take the tennis court oath. , French deputies took the tennis court oath. | True,
in any right triangle the area of the square whose side is the hypotenuse lrb the side opposite the right angle rrb is equal to the sum of the areas of the squares whose sides are the two legs lrb the two sides that meet at a right angle rrb.,"In a right triangle, the area of the square of the hypotenuse (the side opposite the right angle) is equal to the sum of the areas of the squares of the two legs (the two sides that meet at a right angle). "," The passage describes a right triangle. | False |
 The hypotenuse is the side opposite the right angle in a right triangle. | True |
 The area of the square of the hypotenuse is equal to the sum of the areas of the squares of the two legs. | True |
 The two legs are the two sides that meet at a right angle in a right triangle. | True", The passage describes a right triangle.
a new character appears when former hogwarts potions master horace slughorn replaces snape who assumes the defense against the dark arts post.,'Slughorn replaces Snape as Defense Against the Dark Arts teacher.' ," Slughorn replaces Snape. | True |
 Slughorn is the new Defense Against the Dark Arts teacher. | False |
 Snape is no longer the Defense Against the Dark Arts teacher. | True", Slughorn is the new Defense Against the Dark Arts teacher.
fire is the rapid oxidation of a material in the chemical process of combustion releasing heat light and various reaction products.,"Fire is the quick burning of a material, releasing heat, light, and gases. "," Fire is a quick burning process. | True |
 Fire releases heat. | True |
 Fire releases light. | True |
 Fire releases gases. | True",
alt text for the image for visually impaired and other readers who can not see the image.,'Alt text for visually impaired readers and others who can't see the image.'," Alt text is used for visually impaired readers. | True |
 Alt text is also used for others who cannot see the image. | True",
in king otakar ii of bohemia occupied the castle.,King Otakar II of Bohemia took the castle. ," King Otakar II was the ruler of Bohemia. | True |
 King Otakar II captured a castle. | True",
following changes to the electoral boundaries in scotland the constituency of aberdeen central was abolished prior to the general election doran was forced to compete against the incumbent aberdeen north mp malcolm savidge for the labour party candidacy in a much altered north seat.,"Following changes to Scotland's electoral boundaries, the constituency of Aberdeen Central was abolished before the general election. As a result, Doran had to compete against Malcolm Savidge, the incumbent MP for Aberdeen North, for the Labour Party candidacy in a redrawn seat. "," Changes were made to Scotland's electoral boundaries. | True |
 The constituency of Aberdeen Central was abolished before the general election. | True |
 Doran had to compete against Malcolm Savidge for the Labour Party candidacy in a redrawn seat. | True |
 Malcolm Savidge was the incumbent MP for Aberdeen North. | True",
the emancipation proclamation issued on september and put into effect on january freed slaves in territories not already under union control.,"'The Emancipation Proclamation freed slaves in territories not already under union control, effective January 1.' "," The Emancipation Proclamation freed slaves. | False |
 It applied to territories not already under union control. | True |
 The proclamation was effective on January 1. | True", The Emancipation Proclamation freed slaves.
southeastern europe bordering the black sea and danube with the carpathian mountains in its center.,"'Southeastern Europe, bordering the Black Sea and Danube, with the Carpathian Mountains at its center.'"," Location of Southeastern Europe: It is located in Europe. | True |
 Borders: It borders the Black Sea and the Danube River. | True |
 Geographic feature: The Carpathian Mountains are located at the center of Southeastern Europe. | True",
chemically it is an alkaloid derived from various plants in the genus ephedra lrb family ephedraceae rrb.,"It's an alkaloid from plants in the ephedra genus, ephedraceae family. "," Alkaloid is derived from plants in the ephedra genus. | True |
 The ephedra genus belongs to the ephedraceae family. | True",
no other animals are thought to produce tears in response to emotional states why do we cry walter chip source scientific american mind dec vol.,"No other animals cry tears due to emotional states like humans. Why? (Source: Scientific American Mind, Dec. vol.) "," Humans are the only animals that cry tears due to emotional states. | True |
 Other animals do not cry tears due to emotional states like humans. | True |
 The reason why other animals do not cry tears due to emotional states like humans is questioned.  | True |
 This information is sourced from Scientific American Mind, December volume. | True",
s o francisco lrb portuguese saint francis rrb may refer to s o francisco river a river in brazil.,Saint Francis River in Brazil may be referred to as Sao Francisco.," The Saint Francis River is located in Brazil. | True |
 The Saint Francis River may be referred to as Sao Francisco. | True",
iglesias started his musical career on mexican label fonovisa. this helped turn him into one of the most popular artists in latin america and in the hispanic or latino market in the united states and the biggest seller of spanish language albums of that decade.,"Iglesias's career took off on Fonovisa, a Mexican label. This led to him becoming a huge success in Latin America and the US Hispanic market, selling the most Spanish-language albums of the decade. "," Iglesias's career took off on Fonovisa, a Mexican label. | True |
 He became a huge success in Latin America and the US Hispanic market. | True |
 He sold the most Spanish-language albums of the decade. | True",
burgundy is a shade of purplish red associated with the burgundy wine of the same name which in turn is named after the burgundy region of france.,"Burgundy is a shade of purplish red, named after the French region that produces burgundy wine. "," Burgundy is a shade of purplish red. | True |
 It is named after the French region that produces burgundy wine. | True",
the greater berlin act lrb rrb in full the law regarding the reconstruction of the new local authority of berlin lrb rrb was a law passed by the prussian government in that greatly expanded the size of the german capital of berlin.,"The Prussian government passed a law that expanded Berlin's size, reconstituting it as a new local authority."," The Prussian government passed a law. | True |
 The law expanded Berlin's size. | True |
 Berlin was reconstituted as a new local authority. | True",
lappion is a commune in the aisne department in picardie in northern france.,Lappion is a town in Northern France. ," Lappion is a town. | False |
 Lappion is located in Northern France. | True", Lappion is a town.
a number of specialized types of neurons exist sensory neurons respond to touch sound light and numerous other stimuli affecting cells of the sensory organs that then send signals to the spinal cord and brain. motor neurons receive signals from the brain and spinal cord cause muscle contractions and affect glands.,"Specialized neurons exist, such as sensory and motor neurons. Sensory neurons respond to touch, sound, light, and other stimuli, sending signals to the spinal cord and brain. Motor neurons receive signals from the brain and spinal cord, causing muscle contractions and affecting glands. "," Specialized neurons exist, including sensory and motor neurons. | True |
 Sensory neurons respond to touch, sound, light, and other stimuli. | True |
 Sensory neurons send signals to the spinal cord and brain. | True |
 Motor neurons receive signals from the brain and spinal cord. | True |
 Motor neurons cause muscle contractions and affect glands. | True",
he returned to germany in to perform with the berlin philharmonic orchestra under the baton of conductor wilhelm furtw ngler as an act of reconciliation becoming the first jewish musician to do so following the holocaust.,"He returned to Germany to perform with the Berlin Philharmonic Orchestra, conducted by Wilhelm Furtwangler, as a symbol of reconciliation. He was the first Jewish musician to do so after the Holocaust. "," The individual returned to Germany. | True |
 He performed with the Berlin Philharmonic Orchestra. | True |
 The orchestra was conducted by Wilhelm Furtwangler. | True |
 The performance was intended as a symbol of reconciliation. | True |
 He was the first Jewish musician to perform with the orchestra after the Holocaust. | True",
peter and the wolf lrb russian petya i volk rrb is a composition written by sergei prokofiev during in the ussr.,'peter and the wolf' is a composition by sergei prokofiev. ," ""Peter and the Wolf"" is a composition. | True |
 The composition was created by Sergei Prokofiev. | True",
bremer also wrote a book about his experiences in iraq published january.,"Bremer wrote a book about his Iraq experiences, published in January. "," Bremer wrote a book. | True |
 The book is about his experiences in Iraq. | True |
 The book was published in January. | True",
more information about grade braille is below in the section on braille transcription.,'Grade braille info is in the braille transcription section below.'," The information is related to grade braille. | True |
 The information can be found in the braille transcription section. | True",
wrigley is honored with the wrigley memorial in the wrigley botanical gardens on the island.,Wrigley is honored in the Wrigley Botanical Gardens on the island. ," Wrigley is honored in the Wrigley Botanical Gardens. | True |
 The Wrigley Botanical Gardens are located on an island. | True",
in time magazine selected him as the person of the year for his role in leading the republican revolution in the house ending years of the democratic party being in the majority.,"In Time magazine, he was named Person of the Year for leading the Republican revolution in the House, ending the Democratic Party's majority. "," Time magazine named him Person of the Year. | True |
 He led the Republican revolution in the House. | True |
 The Republican revolution led to the end of the Democratic Party's majority in the House. | True",
griswold served as bishop of chicago from until he became presiding bishop in.,Griswold was the bishop of Chicago until he became the presiding bishop. ," Griswold was the bishop of Chicago. | True |
 Griswold became the presiding bishop. | True",
a birdbath is an artificial puddle or small shallow pond created with a water filled basin for birds to bathe and cool off in and drink from.,"A birdbath is a man-made puddle or small pool of water that birds can use to bathe, cool off, and drink from. "," A birdbath is a man-made puddle or small pool of water. | True |
 Birds can use a birdbath to bathe. | True |
 Birds can use a birdbath to cool off. | True |
 Birds can use a birdbath to drink from. | True",
the preparation of matcha starts several weeks before harvest when the tea bushes are covered to prevent direct sunlight.,"The tea bushes are covered several weeks before harvest to prevent direct sunlight, preparing for matcha. "," Tea bushes are covered several weeks before harvest. | True |
 The covering is done to prevent direct sunlight. | True |
 This process is done in preparation for matcha production. | True",
naujac sur mer is a commune in the gironde department in aquitaine in southwestern france.,"'Naujac-sur-Mer is in Gironde, Aquitaine, southwest France.'"," Naujac-sur-Mer is a location. | True |
 Naujac-sur-Mer is in Gironde, a department in southwest France. | True |
 Naujac-sur-Mer is located in the region of Aquitaine in southwest France. | True",
in order to enable the provision of a german press we demand that a. all writers and employees of the newspapers appearing in the german language be members of the race b. non german newspapers be required to have the express permission of the state to be published.,"To facilitate the creation of a German press, we demand that:
a. All writers and employees of German-language newspapers be members of the same race.
b. Non-German newspapers obtain explicit state permission before publication."," The demand is to facilitate the creation of a German press. | True |
 All writers and employees of German-language newspapers must be members of the same race. | True |
 Non-German newspapers need explicit state permission before publication. | True",
cagney plays a truck driver named danny kenny who starts as a new york boxing contender.,"cagney plays danny kenny, a truck driver and new york boxing contender. "," The character Cagney plays in the passage is named Danny Kenny. | True |
 Danny Kenny is a truck driver. | True |
 Danny Kenny is a New York boxing contender. | True",
dorah pass became important during the soviet invasion of afghanistan because the soviets were unable to stop the flow of arms and men back and forth across the pass.,"During the Soviet invasion of Afghanistan, Dorah Pass became vital because the Soviets couldn't stop the movement of weapons and men through it. "," The Soviet Union invaded Afghanistan. | True |
 Dorah Pass was a key location during the Soviet invasion. | True |
 The Soviets were unable to prevent the movement of weapons and men through Dorah Pass. | True",
for instance an american football field is yards long.,An American football field is 100 yards long. , An American football field is 100 yards long. | True,
harvey travelled widely in the course of his researches especially to italy where he stayed at the venerable english college in rome.,"Sure! Here's a simplified version of the text:

Harvey traveled extensively for his research, particularly to Italy. He stayed at the historic English College in Rome. "," Harvey traveled extensively for his research. | True |
 Harvey traveled to Italy for his research. | True |
 Harvey stayed at the historic English College in Rome. | True",
the french speaking population makes up slightly more than two thirds of the total population.,Two thirds of the population speaks French. ," The population consists of a group of people. | True |
 Two thirds of the population speak French. | False", Two thirds of the population speak French.
almost years later the design was used as the basis for a new rake of carriages built by the ffestiniog testament to the excellence of the original design.,"Almost years later, the design was used for a new rake of carriages built by the ffestiniog, showing the excellence of the original design. "," The design was used for a new rake of carriages. | True |
 The carriages were built by the ffestiniog. | True |
 The original design was excellent. | True",
i lrb introduction and royal march of the lion rrb,"'The lion marches in, royal and proud.'"," The subject of the passage is a lion. | True |
 The lion is described as marching in. | True |
 The lion is described as royal. | True |
 The lion is described as proud. | True",
dr. john snow is famous for his investigations into the causes of the th century cholera epidemics.,Dr. John Snow is famous for his research on cholera outbreaks in the 19th century. ," Dr. John Snow conducted research on cholera outbreaks. | True |
 The research was conducted in the 19th century. | True |
 Dr. John Snow is famous for his work on cholera outbreaks. | True",
the holding of this plebiscite which india initially supported was dismissed by india because the elected constituent assembly of jammu and kashmir voted in favor of confirming the kashmir region s accession to india. another reason for the abandonment of the referendum is because demographic changes after have been effected in pakistan administered kashmir as generations of pakistani individuals non native to the region have been allowed to take residence in pakistan administered kashmir.,"India initially supported the plebiscite, but later dismissed it because the elected constituent assembly of Jammu and Kashmir voted in favor of joining India. Additionally, demographic changes have occurred in Pakistan-administered Kashmir, as non-native Pakistani individuals have been allowed to reside there."," India initially supported the plebiscite. | True |
 India later dismissed the plebiscite because the elected constituent assembly of Jammu and Kashmir voted in favor of joining India. | True |
 Demographic changes have occurred in Pakistan-administered Kashmir. | True |
 Non-native Pakistani individuals have been allowed to reside in Pakistan-administered Kashmir. | True",
it was re released in the usa canada and the uk on march and again on february on dvd.,"It was re-released on DVD in the USA, Canada, and the UK in March and February. "," The movie was re-released on DVD. | True |
 The re-release occurred in the USA, Canada, and the UK. | True |
 The re-release in the USA happened in March. | True |
 The re-release in Canada and the UK happened in February. | False", The re-release in Canada and the UK happened in February.
the iroquois league has also been known as the iroquois confederacy.,The Iroquois League is also called the Iroquois Confederacy. ," The Iroquois League is a term used to refer to a group of Native American tribes. | True |
 The Iroquois League is also known as the Iroquois Confederacy. | True",
here the free good is produced as a by product of something more valuable.,'something valuable produces free goods as a byproduct.' ," Something valuable is involved. | True |
 Free goods are produced. | True |
 The free goods are produced as a byproduct. | True",
simone later claimed that during this performance her parents who had taken seats in the front row were forced to move to the back of the hall to make way for white people.,'Simone said her parents were forced to move from the front row to the back of the hall to make room for white people during her performance.' ," Simone's parents were forced to move during her performance. | True |
 They were moved from the front row to the back of the hall. | True |
 The reason for the move was to make room for white people. | True",
the club is based in the buenos aires neighborhood of n ez and play at the estadio monumental antonio vespucio liberti.,The club is based in Buenos Aires and plays at the Estadio Monumental Antonio Vespucio Liberti. ," The club is based in Buenos Aires. | True |
 The club plays at the Estadio Monumental Antonio Vespucio Liberti. | True",
cierges is a commune in the aisne department in picardy in northern france.,Cierges is a town in northern France. ," Cierges is a town. | False |
 Cierges is located in northern France. | True", Cierges is a town.
the local government asks the u.s. france and belgium to restore order.,"France, Belgium and the U.S. are asked by the local government to help restore order. "," France has been asked by the local government to help restore order. | True |
 Belgium has been asked by the local government to help restore order. | True |
 The U.S. has been asked by the local government to help restore order. | True",
a fixed pulley is used to change the direction of the force on a rope lrb called a belt rrb.,"A pulley is used to change the direction of force on a rope, also called a belt. "," A pulley is a device used to change the direction of force on a rope or belt. | True |
 The primary function of a pulley is to alter the direction of force applied to the rope or belt. | True",
krall and british musician lrb of irish heritage rrb elvis costello were married on december at elton john s estate outside london.,Krall and Elvis Costello got married on December at Elton John's estate outside London. ," Krall and Elvis Costello got married. | True |
 The wedding took place in December. | True |
 The wedding was held at Elton John's estate outside London. | True",
while technically the term is limited to the third largest party or third oldest party it is common though innumerate shorthand for any smaller party.,"'The term usually refers to any smaller party, though it technically only applies to the third largest or third oldest party.'"," The term usually refers to any smaller party. | True |
 The term technically only applies to the third largest party. | False |
 The term technically only applies to the third oldest party. | False"," The term technically only applies to the third largest party. |
 The term technically only applies to the third oldest party."
saint martin de sescas is a commune in the gironde department in aquitaine in south western france.,Saint Martin de Sescas is in southwestern France., Location of Saint Martin de Sescas: Southwestern France. | True,
its capital lies at the town of zoungou.,Zoungou is its capital. ," Zoungou is a place. | True |
 Zoungou is a capital city. | False", Zoungou is a capital city.
