passage,response,atomic_units,hallucinated_atomic_units
it stands on a promontory looking out to the atlantic which can be seen through a gigantic glass floor with room for worshippers.," The structure is located at the edge of the Atlantic Ocean, offering a stunning view through its large glass floor for worshippers."," The structure is located at the edge of the Atlantic Ocean. | True |
 The structure offers a stunning view through its large glass floor. | True |
 The view is for worshippers. | True",
formed in by vocalist benjamin burnley and drummer jeremy hummel breaking benjamin quickly garnered a strong local following in their home state of pennsylvania.," Formed in Pennsylvania by vocalist Benjamin Burnley and drummer Jeremy Hummel, Breaking Benjamin rapidly gained a strong local following."," Breaking Benjamin was formed in Pennsylvania. | True |
 The band was founded by vocalist Benjamin Burnley and drummer Jeremy Hummel. | True |
 Breaking Benjamin quickly gained a strong local following. | True",
the most serious damage would be due to rains rather than winds or storm surge although distant hurricanes may still create heavy surf possibly injuring or killing people.," The greatest harm would come from rainfall instead of winds or storm surges. However, distant hurricanes could still cause dangerous surf and potentially harm or even kill people."," Rainfall poses the greatest harm in a hurricane. | True |
 Winds and storm surges are less harmful compared to rainfall. | True |
 Distant hurricanes can still create dangerous surf conditions. | True |
 Distant hurricanes have the potential to harm or even kill people. | True",
bogy is a commune of the ard che department in southern france.," The commune of Bogy is located in the Ardèche department, south of France."," The commune of Bogy is located in the Ardèche department. | True |
 Bogy is situated in the south of France. | True",
how geysers form gregory l person. as the water boils the resulting pressure forces a superheated column of steam and water to the surface through the geyser s internal plumbing.," A geyser forms when boiling water creates pressure, forcing a column of steam and hot water up through its internal plumbing to the surface."," A geyser forms when boiling water creates pressure. | True |
 The pressure forces a column of steam and hot water up through the geyser's internal plumbing. | True |
 The steam and hot water are pushed up to the surface of the geyser. | True",
tyra lynne banks lrb born december rrb is an american model media personality actress occasional singer and businesswoman.," Tyra Banks is an American model, media personality, actress, occasional singer, and businesswoman."," Tyra Banks is an American model. | True |
 Tyra Banks is a media personality. | True |
 Tyra Banks is an actress. | True |
 Tyra Banks is an occasional singer. | True |
 Tyra Banks is a businesswoman. | True",
the words were written by seydou badian kouyat and the music was by banzoumana sissoko., The text 'the words were written by Seydou Badian Kouyat' and 'the music was by Banzoumana Sissoko' can be simplified to: 'Seydou Badian Kouyat wrote the words. Banzoumana Sissoko composed the music.'," Seydou Badian Kouyat wrote the words. | True |
 Banzoumana Sissoko composed the music. | True",
thus in a significant sense plaintext is the normal representation of data before any action has been taken to conceal compress or digest it.," Plaintext is the standard form of data before any processing such as hiding, compressing, or reducing its size."," Plaintext is the standard form of data. | True |
 Plaintext exists before any processing. | True |
 Processing can include hiding, compressing, or reducing the size of the data. | True",
the xxiv olympic winter games or the winter olympics is an event to be organized by the international olympic committee.," The Winter Olympics, also known as the XXIV Olympic Winter Games, is overseen by the International Olympic Committee."," The Winter Olympics is also known as the XXIV Olympic Winter Games. | True |
 The Winter Olympics is overseen by the International Olympic Committee. | True",
mercantilism is an economic theory which holds that the prosperity of a state is dependent upon its supply of capital that the global volume of international trade is unchangeable and that one party may benefit only at the expense of another.," Mercantilism is an economic belief stating a country's wealth depends on its accumulated capital, assuming the total international trade stays constant, meaning one nation's gain comes at another's loss."," Mercantilism is an economic belief. | True |
 It states that a country's wealth depends on its accumulated capital. | True |
 Mercantilism assumes that the total international trade stays constant. | True |
 According to mercantilism, one nation's gain comes at another's loss. | True",
those who lose their spouses and pass away at their early age lrb rrb are called lamentable lrb i rrb., People who lose their spouses and die young are referred to as unfortunate.," Losing a spouse can lead to premature death. | True |
 People who lose their spouses at a young age are considered unfortunate. | True",
if the fluid density is greater than the average density of the object the object floats if less the object sinks.," The object floats if its density is less than the fluid's, and sinks if it's denser."," An object will float if its density is is less than the fluid's density. | False |
 An object will sink if its density is denser than the fluid's density. | False"," An object will float if its density is is less than the fluid's density. |
 An object will sink if its density is denser than the fluid's density."
among the indo european languages its date of earliest attestation is matched only by the now extinct anatolian languages.," The earliest recorded presence of Indo-European languages, aside from the now extinct Anatolian languages, is unique among Indo-European languages."," The earliest recorded presence of Indo-European languages is unique. | False |
 The Anatolian languages are now extinct. | True", The earliest recorded presence of Indo-European languages is unique.
a centenarian is a person who has attained the age of years or more., A centenarian is someone over 100 years old.," A centenarian is a person. | True |
 A centenarian is someone who is over 100 years old. | True",
people who travel and stay away from home for more than a day need lodging for sleep rest safety shelter from cold temperatures or rain storage of luggage and access to common household functions.," Travelers requiring overnight stays need accommodations for sleep, safety, protection from weather, luggage storage, and access to basic amenities."," Travelers requiring overnight stays need accommodations for sleep. | True |
 Travelers requiring overnight stays need accommodations for safety. | True |
 Travelers requiring overnight stays need accommodations for protection from weather. | True |
 Travelers requiring overnight stays need accommodations for luggage storage. | True |
 Travelers requiring overnight stays need accommodations for access to basic amenities. | True",
seizure response dogs are a special type of service dog specifically trained to help someone who has epilepsy or a seizure disorder., Seizure response dogs are trained to assist people with epilepsy or seizure disorders.," Seizure response dogs are trained animals. | True |
 They are trained to assist people with epilepsy or seizure disorders. | True",
biot is a commune in the alpes maritimes department in the provence alpes c te d azur region in southeastern france.," Biot is a commune located in the Alpes-Maritimes department, part of the Provence-Alpes-Côte d'Azur region, in southeastern France."," Biot is a commune. | True |
 Biot is located in the Alpes-Maritimes department. | True |
 Biot is part of the Provence-Alpes-Côte d'Azur region. | True |
 Biot is in southeastern France. | True",
the upgrade of was complementary to some of the larger fortifications being constructed during the same period on middle head south head georges heights and georges head.," The upgrade of Middle Head, South Head, Georges Heights, and Georges Head occurred simultaneously during this time, with Middle Head's enhancement complementing the larger fortifications being built."," Middle Head was upgraded. | True |
 South Head was upgraded. | True |
 Georges Heights was upgraded. | True |
 Georges Head was upgraded. | True |
 The upgrades of Middle Head, South Head, Georges Heights, and Georges Head occurred simultaneously. | False |
 Middle Head's enhancement complemented the larger fortifications being built. | True"," The upgrades of Middle Head, South Head, Georges Heights, and Georges Head occurred simultaneously."
royaucourt et chailvet is a commune in the aisne department in picardie in northern france., The commune Royaucourt and Chailvet is located in the Aisne department of Picardy in northern France.," The commune is named Royaucourt and Chailvet. | True |
 It is located in the Aisne department. | True |
 The Aisne department is in the region of Picardy. | True |
 The commune is situated in northern France. | True",
the average annual precipitation varies between mm to mm depending on the metropolitan zone for a citywide average of approximately mm.," The city's annual rainfall ranges from 500mm to 800mm, with an average of around 650mm."," The city's annual rainfall ranges from 500mm to 800mm. | False |
 The average annual rainfall in the city is around 650mm. | False"," The city's annual rainfall ranges from 500mm to 800mm. |
 The average annual rainfall in the city is around 650mm."
since the early s trees and some types of flowers were planted., The trees and certain flower types have been planted since the early s.," Trees have been planted. | True |
 Certain flower types have been planted. | True |
 The planting started in the early s. | True",
while the album did not gain attention in the us hidin from love reached and give me your love reached both on canada s rpm singles chart.," The album didn't make waves in the US, but ""Hidin' from Love"" and ""Give Me Your Love"" charted on Canada's RPM Singles Chart."," The album did not make waves in the US. | True |
 The song ""Hidin' from Love"" charted on Canada's RPM Singles Chart. | True |
 The song ""Give Me Your Love"" also charted on Canada's RPM Singles Chart. | True",
an autumn festival is held in ballan every year in late march dubbed the captain moonlight festival., An annual autumn festival named Captain Moonlight is held in Ballan during late March.," The festival is called Captain Moonlight. | True |
 The festival takes place annually. | True |
 The festival is held in Ballan. | True |
 The festival occurs in late March. | False", The festival occurs in late March.
staples center is a multi purpose sports arena in downtown los angeles., Staples Center is a downtown Los Angeles arena for various sports events.," Staples Center is located in downtown Los Angeles. | True |
 Staples Center is an arena. | True |
 Staples Center hosts various sports events. | True",
at judgment day james successfully defended her title against melina and beth phoenix in a triple threat match.," At Judgment Day, James retained her title by defeating Melina and Beth Phoenix in a triple-threat match."," The event took place at Judgment Day. | True |
 James competed in a triple-threat match. | True |
 James defeated Melina and Beth Phoenix in the match. | True |
 As a result, James retained her title. | True",
all seven seasons of the series are available on individual dvd box sets for regions and.," The entire series, spanning seven seasons, can be purchased in region-specific DVD boxes."," The series consists of seven seasons. | True |
 The series is available for purchase on DVD. | True |
 The DVD boxes are region-specific. | True",
the series was created and produced by michael dante dimartino and bryan konietzko who served as executive producers along with aaron ehasz.," The series was created and produced by Michael Dante DiMartino and Bryan Konietzko, with Aaron Ehasz serving as an additional executive producer."," The series was created by Michael Dante DiMartino and Bryan Konietzko. | True |
 The series was produced by Michael Dante DiMartino and Bryan Konietzko. | True |
 Aaron Ehasz served as an additional executive producer for the series. | True",
children of bodom is a finnish heavy metal band from espoo formed in.," Children of Bodom is a Finnish heavy metal band from Esboo, formed in...

Here's a more simplified version:

Children of Bodom is a Finnish heavy metal band based in Esboo. They were formed there."," Children of Bodom is a heavy metal band. | True |
 The band is from Finland. | True |
 The band is based in Esboo. | True |
 The band was formed in Esboo. | True",
she is the member of parliament for chesham and amersham and shadow secretary of state for wales., She's the MP for Chesham and Amersham and Wales' shadow secretary of state.," The person mentioned is the MP for Chesham and Amersham. | True |
 The person mentioned is also the shadow secretary of state for Wales. | True",
robert finlayson cook lrb february august rrb was a british labor party politician who was the member of parliament lrb mp rrb for livingston from until his death and notably served in the cabinet as foreign secretary from to., Robert Cook (February-August 1953) was a British Labor Party politician who represented Livingston in Parliament from 1953 until his death. He served as Foreign Secretary in the cabinet from 1974 to 1976.," Robert Cook was a British Labor Party politician. | True |
 He represented Livingston in Parliament from February to August 1953. | False |
 Robert Cook served as Foreign Secretary in the cabinet from 1974 to 1976. | False"," He represented Livingston in Parliament from February to August 1953. |
 Robert Cook served as Foreign Secretary in the cabinet from 1974 to 1976."
ardashir lrb ar ax r from middle persian and parthian artax a ra pahlavi rth tr who has the divine order as his kingdom rrb is also known as ardesh r i p pag n ardashir son of p pa and other variants of his name include latinized artaxares and artaxerxes.," Ardashir, whose name derives from Middle Persian and Parthian Artaxerxes or Artaxares, was a king in Pahlavi script referred to as 'rth r' or 'Ardeshir-i-Paghman'. He held the divine order as his realm. Known as Ardeshir, his other recognized names include Latinized forms Artaxares and Artaxerxes."," Ardashir was a king in Pahlavi script. | True |
 His name derives from Middle Persian and Parthian Artaxerxes or Artaxares. | True |
 He was referred to as 'rth r' or 'Ardeshir-i-Paghman'. | True |
 Ardashir held the divine order as his realm. | True |
 He was also known by the names Ardeshir, Artaxares, and Artaxerxes in Latinized forms. | True",
he first played for the england national team against scotland in., He made his England debut against Scotland.," The person mentioned in the passage made his debut for the England national team. | True |
 The debut match was against Scotland. | True",
both of these drafts were written around the time of his november address while the other three copies of the address the everett bancroft and bliss copies were written by lincoln for charitable purposes well after november.," The first two drafts of Lincoln's November address were written prior to his speech in November. In contrast, the Everett and Bliss copies were composed by Lincoln post-November, for charitable reasons."," The first two drafts of Lincoln's November address were written before his speech in November. | True |
 The Everett and Bliss copies of Lincoln's address were composed by Lincoln after November. | True |
 Lincoln composed the Everett and Bliss copies for charitable reasons. | True",
many people from the occupied areas fled to sopron and the city s importance grew.," Many people from occupied areas sought refuge in Sopron, increasing the city's significance."," Many people from occupied areas sought refuge in Sopron. | True |
 This increased the city's significance. | True",
and appears grey lrb colour indices b v. r v. rrb similar to c type asteroids., The color of andreas asteroids resembles that of gray-colored C-type asteroids.," Andreas asteroids exist. | True |
 The color of Andreas asteroids is similar to gray-colored C-type asteroids. | True",
a strain is a genetic variant or subtype of a microorganism lrb e.g. virus or bacterium or fungus rrb.," A strain refers to a specific type or variation of a microbe, such as a virus, bacterium, or fungus."," A strain is a specific type or variation of a microbe. | True |
 A strain can refer to a virus, bacterium, or fungus. | True",
the light has been visible for a long time it is a part of local folklore and was given the name devil.," The light, an old local legend, has been seen for ages and is known as the Devil."," The light is an old local legend. | True |
 The light has been seen for ages. | True |
 The light is known as the Devil. | True",
chattanooga is the fourth largest city in the u.s. state of tennessee with a population of lrb after memphis nashville and knoxville rrb and the seat of hamilton county.," Chattanooga, Tennessee's fourth largest city with a population over 170,000, serves as Hamilton County's seat."," Chattanooga is the fourth largest city in Tennessee. | True |
 Chattanooga has a population of over 170,000 people. | False |
 Chattanooga serves as the seat of Hamilton County. | True"," Chattanooga has a population of over 170,000 people."
andoins is a commune in the pyr n es atlantiques department in south western france., Andoins is a commune located in the Pyrénées-Atlantiques department in southwestern France.," Andoins is a commune. | True |
 Andoins is located in the Pyrénées-Atlantiques department. | True |
 Andoins is in southwestern France. | True",
one of them is barbara cranach who died in married to christian br ck lrb pontanus rrb ancestors of johann wolfgang von goethe.," Barbara Cranach was one of them, married to Christian Brentano (Pontanus), an ancestor of Johann Wolfgang von Goethe."," Barbara Cranach was married to Christian Brentano (Pontanus). | False |
 Christian Brentano (Pontanus) was an ancestor of Johann Wolfgang von Goethe. | True", Barbara Cranach was married to Christian Brentano (Pontanus).
sky odyssey lrb called the sky odyssey in japan rrb is an action adventure flight simulator for the sonyplaystation.," The ""Sky Odyssey,"" a Japanese game for the PlayStation, is an action-adventure flight simulator."," The name of the game is ""Sky Odyssey."" | True |
 It is a Japanese game. | True |
 The game is available for the PlayStation console. | True |
 ""Sky Odyssey"" is an action-adventure flight simulator. | True",
timothy william tim burton lrb born august rrb is an american film director producer writer and artist.," Tim Burton is an American film director, producer, writer, and artist, born in August."," Tim Burton is an American. | True |
 Tim Burton is a film director. | True |
 Tim Burton is a producer. | True |
 Tim Burton is a writer. | True |
 Tim Burton is an artist. | True |
 Tim Burton was born in August. | True",
berry is a city in harrison county kentucky united states.," The city of Berry is located in Harrison County, Kentucky, USA."," The city of Berry is located in Harrison County. | True |
 Berry is located in Kentucky, USA. | True",
the african american civil rights movement lrb rrb refers to the reform movements in the united states aimed at outlawing racial discrimination against african americans and restoring suffrage in southern states., The African American Civil Rights Movement refers to the efforts in the U.S. to end racial discrimination against African Americans and restore their voting rights in the South.," The African American Civil Rights Movement took place in the United States. | True |
 The movement aimed to end racial discrimination against African Americans. | True |
 The movement also sought to restore voting rights for African Americans in the Southern states. | True",
ndash the first issue of national geographic magazine is published, The first issue of National Geographic Magazine is published.," National Geographic Magazine was first published. | True |
 The publication of the first issue of National Geographic Magazine occurred. | True",
his son sir elihu lauterpacht cbe qc who founded the centre was its first director and remains actively involved in its work as director emeritus and an honorary professor of international law.," His son, Sir Elihu Lauterpacht CBE QC, founded the center and served as its first director. He continues to be involved in its work as director emeritus and an honorary professor of international law."," Sir Elihu Lauterpacht CBE QC founded the center. | True |
 Sir Elihu Lauterpacht CBE QC served as the center's first director. | True |
 Sir Elihu Lauterpacht CBE QC continues to be involved in the center's work as director emeritus. | True |
 Sir Elihu Lauterpacht CBE QC is an honorary professor of international law. | True",
there are norm mappings im rarr in when m n and so an inverse system.," When there's a mapping from set M to set N in the relation R, there exists an inverse system for this mapping."," There is a mapping from set M to set N in the relation R. | True |
 There exists an inverse system for this mapping. | True",
oral candidiasis lrb also known as thrush rrb is an infection of yeast fungi of the genus candida on the mucous membranes of the mouth.," Oral candidiasis, or thrush, refers to a yeast infection caused by fungi from the Candida genus on the mouth's mucous membranes."," Oral candidiasis is also known as thrush. | True |
 It is a yeast infection caused by fungi from the Candida genus. | True |
 The infection occurs on the mouth's mucous membranes. | True",
sculptures by renowned greek sculptors polyclitus pheidias cresilas and phradmon adorned the temple as well as paintings and gilded columns of gold and silver.," The temple was decorated with sculptures from famous Greek sculptors—Polyclitus, Pheidias, Cresilas, and Phradmon—alongside paintings and golden or silver-gilded columns."," The temple was decorated with sculptures from famous Greek sculptors such as Polyclitus, Pheidias, Cresilas, and Phradmon. | True |
 The decorations also included paintings. | True |
 The temple had golden or silver-gilded columns. | True",
the term vampirate refers to a vampire living on the pirate ship the nocturne the year is., A vampire resides on the pirate ship named Nocturne. The year is involved.," There is a vampire on the pirate ship named Nocturne. | True |
 The pirate ship is named Nocturne.  | True |
 The year is relevant to the situation. | True",
the hanna barbera version has never pleased either of us... a travesty... deitch gene.," Neither of us have been satisfied with the Hanna-Barbera version. We found it disappointing, even a travesty. (Gene Deitch)"," Gene Deitch is not satisfied with the Hanna-Barbera version. | True |
 Gene Deitch finds the Hanna-Barbera version disappointing. | True |
 Gene Deitch considers the Hanna-Barbera version a travesty. | True",
haim michael revivo lrb born february in ashdod rrb is a retired israeli football player and a businessman.," Michael Revivo, born in Ashdod, is a retired Israeli football player and entrepreneur."," Michael Revivo was born in Ashdod. | True |
 He is a retired Israeli football player. | True |
 He is also an entrepreneur. | True",
pepsi had previously produced a lemon flavored diet cola in the s and s in the united states called pepsi light., Pepsi introduced a lemon-flavored diet cola named Pepsi Light in the U.S. during the 1970s and 1980s.," Pepsi introduced a lemon-flavored diet cola. | True |
 The lemon-flavored diet cola was named Pepsi Light. | True |
 The product was introduced in the U.S. | True |
 The introduction took place during the 1970s and 1980s. | True",
boykins is a town in southampton county virginia united states.," Boykins is a town in Southampton County, Virginia, USA."," Boykins is a town. | True |
 Boykins is located in Southampton County, Virginia, USA. | True",
schrock was the first to elucidate the structure and mechanism of so called black box olefin metathesis catalysts.," Schock was the pioneer in explaining the structure and function of olefin metathesis catalysts, often referred to as ""black box"" due to their mysterious workings."," Schock was a pioneer in explaining the structure and function of olefin metathesis catalysts. | True |
 Olefin metathesis catalysts are often referred to as ""black box"" due to their mysterious workings. | True",
undated murad iii succeeds ala lang selim ii as sultan of the ottoman empire.," Undated, Murad III succeeded Selim II as the Ottoman Empire's sultan."," Murad III succeeded Selim II as the Ottoman Empire's sultan. | True |
 The succession was undated. | False", The succession was undated.
animals were also mummified sometimes thought to have been pets of egyptian families but more frequently or more likely they were the representations of deities., Animals were sometimes mummified and believed to be either pets of Egyptian families or representations of gods.," Animals were mummified in ancient Egypt. | True |
 The mummified animals were believed to be either pets of Egyptian families. | False |
 The mummified animals were also believed to be representations of gods. | True", The mummified animals were believed to be either pets of Egyptian families.
however naismith coached forrest phog allen his eventual successor at kansas who went on to join his mentor in the basketball hall of fame.," Naismith coached Phog Allen, who succeeded him at Kansas and later joined him in the Basketball Hall of Fame."," Naismith coached Phog Allen. | True |
 Phog Allen succeeded Naismith at Kansas. | True |
 Phog Allen later joined Naismith in the Basketball Hall of Fame. | True",
the issue is left deliberately ambiguous by the writers during most of the show., The writers keep the issue unclear throughout most of the show.," The writers are responsible for the content of the show. | True |
 The issue remains unclear for most of the show. | True",
in october pashtuns from pakistan s north west frontier province invaded kashmir., Pashtuns from Pakistan's North-West Frontier Province invaded Kashmir in October.," Pashtuns invaded Kashmir. | True |
 The Pashtuns were from Pakistan's North-West Frontier Province. | True |
 The invasion took place in October. | True",
sacramento county is governed by an elected five member sacramento county board of supervisors according to the sacramento county charter and the sacramento county code.," Sacramento County is governed by a five-member elected board of supervisors, in accordance with the County Charter and Code."," Sacramento County is governed by a five-member elected board of supervisors. | True |
 The governance is in accordance with the County Charter. | True |
 The governance is in accordance with the County Code. | True",
the opera is based on the novella death in venice by thomas mann.," The opera is based on Thomas Mann's novella ""Death in Venice."""," The opera is based on a novella. | True |
 The novella is written by Thomas Mann. | True |
 The novella is titled ""Death in Venice."" | True",
if you want to enter lists of quotations put them into our sister project wikiquote.," To add quotations, use Wikiquote instead."," Adding quotations | False |
 Use Wikiquote for adding quotations | True", Adding quotations
it is the administrative center of ulyanovsk oblast and is the birthplace of vladimir lenin for whom it is named.," Ulyanovsk is both the administrative hub of Ulyanovsk Oblast and the birthplace of Vladimir Lenin, who gave the city its name."," Ulyanovsk is the administrative hub of Ulyanovsk Oblast. | True |
 Ulyanovsk is the birthplace of Vladimir Lenin. | True |
 Vladimir Lenin gave the city its name. | False", Vladimir Lenin gave the city its name.
people in need lrb pin lov k v t sni in czech rrb is a czech nonprofit non governmental organization that implements relief and development projects in crisis regions around the globe while working to defend human rights and democratic freedom., A Czech NGO called People in Need helps those in crisis areas worldwide by implementing relief and development projects. It also advocates for human rights and democratic freedoms.," People in Need is a Czech NGO. | True |
 People in Need helps those in crisis areas worldwide. | True |
 People in Need implements relief and development projects. | True |
 People in Need advocates for human rights. | True |
 People in Need advocates for democratic freedoms. | True",
the film s poster was painted by julie bell and boris vallejo and parodies the king of the mountain design.," The poster for the film was created by Julie Bell and Boris Vallejo, featuring a parody of the ""King of the Mountain"" design."," The poster for the film was created by Julie Bell and Boris Vallejo. | True |
 The poster features a parody of the ""King of the Mountain"" design. | True",
his film career also includes such films as marnie the league of extraordinary gentlemen indiana jones and the last crusade the hunt for red october highlander murder on the orient express dragonheart and the rock.," His film career features movies like ""Marnie,"" ""The League of Extraordinary Gentlemen,"" ""Indiana Jones and The Last Crusade,"" ""The Hunt for Red October,"" ""Highlander,"" ""Murder on the Orient Express,"" ""Dragonheart,"" and ""The Rock."""," The actor has appeared in movies such as ""Marnie,"" ""The League of Extraordinary Gentlemen,"" ""Indiana Jones and The Last Crusade,"" ""The Hunt for Red October,"" ""Highlander,"" ""Murder on the Orient Express,"" ""Dragonheart,"" and ""The Rock."" | True |
 The actor has a film career that includes a variety of movies spanning different genres. | True |
 Some of the notable movies in the actor's filmography are ""Marnie,"" ""The League of Extraordinary Gentlemen,"" ""Indiana Jones and The Last Crusade,"" ""The Hunt for Red October,"" ""Highlander,"" "" | True",
on july amazon reduced price of the kindle from the original to., Amazon lowered the Kindle's price in July.," Amazon is a company. | True |
 The Kindle is a product sold by Amazon. | True |
 The price of the Kindle was lowered in July. | True",
white bird is a city in idaho county idaho united states.," A city in Idaho, USA, named White Bird is located in Idaho County, Idaho."," The city is named White Bird. | True |
 White Bird is located in Idaho County, Idaho. | True |
 White Bird is in the state of Idaho, USA. | True",
c sar aparecido rodrigues lrb born october in s o paulo rrb better known just as c sar is a brazilian footballer.," Catarino Sarroca Rodrigues, born in October in São Paulo, is a Brazilian footballer, commonly known as just Catarino Sar."," Catarino Sarroca Rodrigues was born in October. | False |
 He was born in São Paulo, Brazil. | True |
 He is a Brazilian footballer. | True |
 He is commonly known as Catarino Sar. | False"," Catarino Sarroca Rodrigues was born in October. |
 He is commonly known as Catarino Sar."
la trovita feli o novel for children buenos aires progreso., The text 'la trovita feli or new children's books from Buenos Aires Progresso' can be simplified to: 'New children's books from Buenos Aires Progresso.'," The original text is ""la trovita feli or new children's books from Buenos Aires Progresso."" | True |
 The simplified version of the text is ""New children's books from Buenos Aires Progresso."" | True",
whitbourne newfoundland s first inland town is named after sir richard whitbourne one of the most colourful early settlers of the province of newfoundland and labrador who wrote a book about newfoundland that was published in.," The first inland town in Whitbourne, Newfoundland, is named after Sir Richard Whitbourne – an intriguing early settler of Newfoundland and Labrador. He authored a book about Newfoundland that was published."," Whitbourne, Newfoundland is the first inland town in the area. | True |
 The town is named after Sir Richard Whitbourne. | True |
 Sir Richard Whitbourne was an early settler of Newfoundland and Labrador. | True |
 He authored a book about Newfoundland. | True |
 The book was published. | True",
in its first official week of sales the album sold over copies with an increase of compared to its early sales the album s chart position rocketed to number two on the billboard.," The album sold over 50,000 copies in its first week, significantly more than its initial sales. Its position on the Billboard chart jumped to number two after the strong first-week sales."," The album sold over 50,000 copies in its first week. | False |
 The first-week sales were significantly more than its initial sales. | True |
 The album's position on the Billboard chart jumped to number two after the strong first-week sales. | True"," The album sold over 50,000 copies in its first week."
in american football a member of the team receiving a punt or kick may signal for a fair catch., A player on the receiving team in American football can signal for a fair catch.," In American football, there is a player known as the receiving team. | True |
 The receiving team player has the option to signal for a fair catch. | True",
the story centers around the adventures of the lead character goku around his th birthday as he is asked to gather seven dragon balls to save the world from evil alien forces.," The story revolves around Goku's adventures near his 30th birthday, when he's tasked with collecting seven dragon balls to save the world from threatening alien forces."," The story revolves around Goku's adventures near his 30th birthday. | False |
 Goku is tasked with collecting seven dragon balls. | True |
 The purpose of collecting the dragon balls is to save the world. | True |
 The world is threatened by alien forces. | True", The story revolves around Goku's adventures near his 30th birthday.
the population of the atlas mountains are mainly berbers., The Atlas Mountains are predominantly inhabited by Berber people.," The Atlas Mountains are a mountain range. | True |
 The Berber people predominantly inhabit the Atlas Mountains. | True",
she worked extensively on solar spectroscopy analyzing the spectral lines of the sun and thereby identifying the chemical elements in the sun.," She analyzed the sun's spectral lines extensively, identifying its chemical components through solar spectroscopy."," The individual analyzed the sun's spectral lines extensively. | True |
 The individual identified the sun's chemical components through solar spectroscopy. | True",
a name either the name assigned by the discoverer or more commonly the provisional designation., The name could be that given by the discoverer or a temporary one instead.," The name of something can be given by the discoverer. | True |
 The name of something can be a temporary one. | True",
while merging with the frontal system on october the storm s outer bands produced heavy rains and strong winds over parts of portugal resulting in some street flooding.," The storm's outer bands caused heavy rain and strong winds in Portugal while merging with the frontal system in October, leading to some street flooding."," The storm's outer bands caused heavy rain and strong winds in Portugal. | True |
 The storm merged with the frontal system in October. | True |
 The merging of the storm with the frontal system led to some street flooding. | True",
the fifa world cup the th staging of the world cup was held in italy from june to july.," The 2006 FIFA World Cup was held in Italy, from June to July."," The 2006 FIFA World Cup took place in Italy. | False |
 The tournament was held from June to July. | True", The 2006 FIFA World Cup took place in Italy.
from precise astrometric measurements of the movement of the visible star over a sufficiently long period of time information about the mass of the companion and its orbital period can be determined.," Through extended observations of a star's precise movements, we can determine its companion's mass and orbital period."," Observing a star's precise movements can help determine its companion's mass. | True |
 Observing a star's precise movements can help determine its companion's orbital period. | True",
she was born by caesarean section at bruton street mayfair london brandreth p. and roberts p. and on may was baptised in the private chapel of buckingham palace by the archbishop of york cosmo lang.," She was born by C-section at Bruton Street, Mayfair, London. Later, on May [day], she was baptized in Buckingham Palace's private chapel by Archbishop Cosmo Lang."," The individual was born by C-section at Bruton Street, Mayfair, London. | True |
 The baptism of the individual took place on May [day]. | True |
 The baptism ceremony was held in Buckingham Palace's private chapel. | True |
 The individual was baptized by Archbishop Cosmo Lang. | True",
established in the reserve covers an area of about hectares in the qionglai mountains region.," The reserve occupies roughly 2,000 hectares in the Qionglai Mountains."," The reserve is located in the Qionglai Mountains. | True |
 The reserve occupies roughly 2,000 hectares. | False"," The reserve occupies roughly 2,000 hectares."
after his mother s death when he was seven he lived with his uncle and grandmother in frankfurt., He lived with his uncle and grandmother in Frankfurt after his mother's death at the age of seven.," The person lived in Frankfurt. | True |
 He lived with his uncle and grandmother. | True |
 His mother died when he was seven years old. | True",
she arrives with a client a creepy professor lrb played by the actor who played dr. goll lulu s first husband rrb.," She comes with a client, portrayed by the Dr. Goll actor from Lulu's first marriage in the role of a creepy professor."," The character is a client. | True |
 The client is portrayed by the actor who played Dr. Goll in Lulu's first marriage. | False |
 The actor is playing the role of a creepy professor. | True", The client is portrayed by the actor who played Dr. Goll in Lulu's first marriage.
when finished the painting was acclaimed as a masterpiece of design and characterisation but it deteriorated rapidly so that within a hundred years it was described by one viewer as completely ruined.," The painting was praised as a design and characterization masterpiece upon completion, but it quickly deteriorated, leaving it in ruins just a century later."," The painting was praised as a design and characterization masterpiece upon completion. | True |
 The painting quickly deteriorated. | True |
 The painting was in ruins just a century later. | True",
goreville is a village in johnson county illinois united states.," Goreville is a village in Johnson County, Illinois, USA."," Goreville is a village. | True |
 Goreville is located in Johnson County, Illinois, USA. | True",
low resolution images were acquired of the planet and a few of its moons the resolution of the images was not good enough to discern surface features.," The images we obtained of the planet and some of its moons had low resolution, making it impossible to distinguish surface details."," Images were obtained of a planet and some of its moons. | True |
 The images had low resolution. | True |
 It was impossible to distinguish surface details from the images. | True",
this bombing and one in july on a train that killed more than caused tourism to plummet in sri lanka., The bombings in July and this one significantly decreased tourism in Sri Lanka.," Bombings occurred in July in Sri Lanka. | True |
 Another bombing incident happened, affecting tourism in Sri Lanka. | True |
 Tourism in Sri Lanka was significantly decreased due to the bombings in July and the subsequent incident. | True",
the canadian broadcasting corporation lrb cbc rrb a canadian crown corporation is the country s national public radio and television broadcaster.," CBC (Canadian Broadcasting Corporation) is Canada's national public radio and TV broadcaster, funded by the Canadian government."," CBC is Canada's national public radio broadcaster. | True |
 CBC is Canada's national TV broadcaster. | True |
 CBC is funded by the Canadian government. | True",
