prompt,name,response
Tell me a bio of Darrius Heyward-Bey,Darrius Heyward-Bey," Darrien ""Darrius"" Heyward-Bey (born January 10, 1990) is an American football wide receiver for the Las Vegas Raiders of the National Football League (NFL). He played college football at Maryland and was drafted by the Oakland Raiders in the second round of the 2012 NFL Draft.
"
Tell me a bio of Andrew Shue,Andrew Shue," Andrew Shue is an American actor, producer and activist. He was born on February 21, 1969 in Teaneck, New Jersey to parents Anne (née Schuchman) and John Shue. His father worked as a financial analyst at Goldman Sachs. In his youth, he attended St. Joseph by the Sea High School in Bayville, New York before transferring to The Hotchkiss School in Lakeville, Connecticut.[1]
"
Tell me a bio of Wahida Prism Khan,Wahida Prism Khan," Wahida Prinsma Khan is an American educator and activist. She was born in Brooklyn, New York on October 13th, 1967 to parents who immigrated from Guyana. At the age of 17 she became pregnant with her first child. As a single mother, she worked multiple jobs while attending college and raising her son. In 1993, at the age of 26, she graduated from Baruch College with a degree in Business Management.

In 1995, after becoming homeless for several"
Tell me a bio of Waka Flocka Flame,Waka Flocka Flame," Waka Flocka Flame is an American rapper, singer and songwriter. He was born in Atlanta on October 26th 1985.

He started rapping at the age of 12, he used to write rhymes for his friends while they were rapping themselves. At 15 years old, he joined a local rap group called ""The Flock"" with which he released two mixtapes before going solo. In 2008, he signed with Universal Motown Records and released his first"
Tell me a bio of Focus...,Focus...," Focus is an American rock band formed in Los Angeles, California in 1994. They are known for their experimental and psychedelic sound that incorporates elements of alternative rock, progressive rock, shoegaze, electronica, and trip hop.[1][2]

Focus was founded by guitarist Tom Morello (of Rage Against the Machine) after he left his previous group The Nightwatchman. Their debut album, For Those About to Rock We Salute You, was released on October 9,"
Tell me a bio of Sara Paxton,Sara Paxton," Sara Paxton is an American actress and model. She was born on March 3, 1986 in San Diego, California to parents Susan and Mark Paxton. Her mother is from England while her father has Irish ancestry. In 1995, she moved with her family to Los Angeles where she grew up.
"
Tell me a bio of Marianne McAndrew,Marianne McAndrew," Born in San Francisco, California, on March 28, 1926, Marianne McAndrew was an American sculptor and printmaker.
"
Tell me a bio of Keita Kadokura,Keita Kadokura," Keita Kadokura is a Japanese video game designer and producer. He was born in Tokyo, Japan on March 11th, 1977.

Kadokura started his career as an assistant to Yuji Naka at Sonic Team. After working with the company for five years he moved over to Namco Bandai Games where he worked as director for Tekken Tag Tournament 2. In 2014 he became CEO of Monstars Inc., which owns the intellectual property of NBA Jam.
"
Tell me a bio of John Estes,John Estes," John Estes was born in Tennessee on February 16, 1817. He attended Centre College and graduated from the University of Nashville Law School in 1840.
"
Tell me a bio of Oliver Letwin,Oliver Letwin," Oliver Letwin is an English politician who has been the Member of Parliament (MP) for West Dorset since 2010. He was previously Chief Whip in the Conservative Party from 2007 to 2009, Shadow Minister for Local Government and Communities from 2006 to 2008, Shadow Secretary of State for Transport from 2005 to 2006, Shadow Chancellor of the Duchy of Lancaster from 2003 to 2005, Shadow Chief Secretary to the Treasury from 2001 to 2003, Shadow Minister without Portfolio from 1999 to 2000, and Shadow Deputy"
Tell me a bio of Ram Gopal Varma,Ram Gopal Varma," Ram Gopal Varma was born on July 31, 1961. He is an Indian film director and producer who predominantly works in Hindi cinema.
"
Tell me a bio of James Taylor,James Taylor," Born in Boston, Massachusetts on March 12th, 1948, James Taylor is an American singer-songwriter and guitarist. He has been referred to as the ""Gentle Soul"" or ""The Quiet One"".
"
Tell me a bio of Joeri Adams,Joeri Adams," Joeri Adams is an American entrepreneur and founder of the popular cryptocurrency exchange platform Coinbase. He was born in 1981, which makes him 46 years old as of 2023.
"
Tell me a bio of Cha Seung-won,Cha Seung-won," Cha Seung-won is a South Korean actor and model. He was born on January 13, 1982 in Seoul, South Korea.
"
Tell me a bio of Ko Itakura,Ko Itakura," Ko Itakura was born in Japan on February 1, 1985. He is currently 29 years old and has been playing for the Saitama Broncos since 2016.

Itakura started his career with the Nara Club before moving to the Chiba Lotte Marines in 2009. In 2013, he moved to the Yokohoma DeNA BayStars where he spent two seasons. From 2015-2017, he played for the SoftBank Hawks. In 2017, he signed with the"
Tell me a bio of Siti Rahmah Kassim,Siti Rahmah Kassim," Siti Rahmah was born on 1 January 1921 in Singapore. She is the second child and only daughter to Abdul Rahman and Zaitun bin Hassan, both from Johor. Her father was an influential figure in Singapore during its early years as it served as the Sultanate's representative in Singapore.[1]

Siti Rahmah studied at Raffles Institution (RI) before going on to study at University College London (UCL), where she obtained her Bachelor of Science"
Tell me a bio of Andreas Kisser,Andreas Kisser," Andreas Kisser is a Brazilian guitarist, best known as the lead guitarist for Sepultura. He was born in Belo Horizonte on October 31st 1969 and started playing guitar at age 12. In 1986 he joined local band A.N.I.M., which would later become Sepultura.
"
Tell me a bio of Sharad Kumar (athlete),Sharad Kumar (athlete)," Sharad Kumar is an Indian athlete who has represented the country in various track and field events. He was born on July 20, 1982, in Varanasi, Uttar Pradesh.

Kumar started participating in athletics at a young age and soon developed into one of India's top athletes. He won several medals for his home country, including gold medals at the Commonwealth Games and Asian Games. In addition to his athletic achievements, he also holds a master's degree in business administration from the"
Tell me a bio of Idriss Ngari,Idriss Ngari," Idriss Ngari was born in Niger on April 15, 1955. He is an African diplomat and politician who served as the first vice president of Niger from 2010 to 2020.
"
Tell me a bio of Gerhard Fischer (inventor),Gerhard Fischer (inventor)," Gerhard Fischer was born in Germany and is known as the inventor of the modern bicycle. He invented the first bicycle with pneumatic tires, which allowed for more comfort when riding than previous bicycles that had solid rubber tires.
"
Tell me a bio of Katsunosuke Hori,Katsunosuke Hori," Katsunosuke Hori was born in 1869, and lived for 63 years. He began his career as an apprentice to the artist Tani Beikoku (1836-1909), who specialized in landscape paintings depicting natural scenery from around Japan. In 1887, he moved to Yokohama where he worked as an independent painter.

Hori's work is characterized by its use of bright colors, vivid brushwork, and attention to detail. His landscapes are often"
Tell me a bio of Zelma Wilson,Zelma Wilson," Zelma Wilson was born on March 8, 1908 in Washington D.C., to parents who were enslaved by Mary Eliza Johnson and her husband William Henry (Bill) Brown. She had five siblings: George, Willie, Lizzie, James, and Fannie.
"
Tell me a bio of Adil Rami,Adil Rami," Adil Ramírez (born 30 January 1985) is a Spanish professional footballer who plays as a defensive midfielder for Segunda División club Cartagena.
"
Tell me a bio of Richard Burkewood Welbourn,Richard Burkewood Welbourn," Richard Burkewood Welbourn was born in London, England on November 30th 1869. He attended the University College School and King's College London where he studied law. In 1888 he began studying at Lincoln's Inn to become a barrister but soon realized that his true passion lay with art.
"
Tell me a bio of Miguel Díaz (baseball),Miguel Díaz (baseball)," Miguel Ángel Díaz is a former professional baseball player. He was born in Mexico City, Mexico on September 16th, 1979 and played for the Seattle Mariners, Chicago White Sox, New York Yankees, Texas Rangers, Baltimore Orioles, and Detroit Tigers during his career.
"
Tell me a bio of Teresa Palmer,Teresa Palmer," Teresa Anne Palmer is an Australian actress and model. She was born in Melbourne, Victoria on 13 March 1986 to parents Mark and Tracey. Her father played rugby league for St George in the NSWRL whilst her mother was also a professional swimmer.
"
Tell me a bio of Gerardo Fernandez Fe,Gerardo Fernandez Fe," Born in San Juan, Puerto Rico on July 28th 1980. He is currently the #1 ranked player in the world and has been for many years. He was also the youngest player to win an ATP singles title at 16 years old (in 2000). His biggest accomplishments include winning 4 Masters 1000 titles, reaching 5 Grand Slam finals, and finishing as high as 2nd in the rankings.
"
Tell me a bio of Augusto Martínez Sánchez,Augusto Martínez Sánchez," Born in San Pedro de Macorís, Dominican Republic on February 2nd, 1982. He is the son of singer and songwriter Aurelio Martinez and his wife Miriam Rodriguez. His brother is also a musician named Alvaro Martinez.
"
Tell me a bio of Chief Jones,Chief Jones," Chief John Jones was the first leader of the Tohono O'odham Nation, which is located in southern Arizona. He was born around 1835 and became chief at age 22.
"
Tell me a bio of Glover Teixeira,Glover Teixeira," Glover Teixeira is a Brazilian professional mixed martial artist and former collegiate wrestler. He was the first person to win both NCAA Division I and Olympic gold medals in wrestling, and he is widely considered one of the greatest amateur wrestlers of all time.

Teixeira turned pro in 2000 and has since established himself as one of the top light heavyweights in MMA history. He is known for his powerful ground game and aggressive striking style, which earned him multiple title defenses"
Tell me a bio of George Cukor,George Cukor," George Cukor was born in New York City on July 15, 1899. He studied at the National Academy of Design and then went to work as an illustrator for Vogue and Vanity Fair. In 1920 he moved to Paris where he worked as a fashion photographer before returning to New York in 1922.

Cukor began his career as a stage director in 1925 with ""The Red Dance"" which starred Evelyn Brent. His next play, ""A Woman's Face"", opened in"
Tell me a bio of Chaim Malinowitz,Chaim Malinowitz," Chaim Malinowitz was born in Jerusalem, Palestine on July 10th, 1909. He immigrated to the United States with his family at age 6 and grew up in Brooklyn, New York.
"
Tell me a bio of Marie Alexandrine Becker,Marie Alexandrine Becker," Marie Alexandrine Becker was born on February 13, 1836 in Berlin. She is known as the ""Queen of Jazz"" for her contributions to jazz music and its early development.
"
Tell me a bio of Lauren London,Lauren London," Lauren Lorraine London is an American actress and singer. She was born on July 15, 1984 in Los Angeles County, California to parents from Chicago, Illinois. Her father died when she was young, leaving her mother to raise four children alone. In high school, London played basketball but also performed in plays and musicals as well as singing in the choir.
"
Tell me a bio of Harrison Ford,Harrison Ford," Harrison Ford was born on July 13, 1942 in Chicago, Illinois. He is an American actor and producer who has been working in the entertainment industry since the 1970s.
"
Tell me a bio of Dacre Montgomery,Dacre Montgomery," Dacre John Samuel Montgomry is an Australian actor and musician. He was born on July 21, 1999 in Sydney, Australia to parents Suzanne Kirk (née Hill) and Andrew Montgomerie. His father is Scottish-born and his mother is of English descent.
"
Tell me a bio of Samuel Oboh,Samuel Oboh," Samuel Oboh is an award-winning Nigerian actor, producer and director. He has worked in several movies including 'The Wedding Party', 'A Trip to Jamaica' among others.
"
Tell me a bio of Lina Medina,Lina Medina," Lina Medina is the youngest mother in history. She gave birth to her first child, a daughter named Maria Isabel, on February 19th 2023 at 3:20 AM at the age of 12 years and 10 months old.
"
Tell me a bio of Fran Unsworth,Fran Unsworth," Fran Unsworth is an English broadcast journalist and executive. She has been the Director-General of UNESCO since 2021.
"
Tell me a bio of Anushka Sharma,Anushka Sharma," Anushka Sharma is an Indian actress and producer who has predominantly worked in Hindi films. She made her acting debut with Rab Ne Bana Di Jodi (2008), for which she received the Filmfare Critics Award for Best Actress nomination, making her the first female actor from Punjab to receive a Filmfare Award.[1] In 2015, The Guardian included her on their list of ""50 Women Who Shape Our World"".[2][3]
"
Tell me a bio of Ra Jong-yil,Ra Jong-yil," Born in Seoul, South Korea on September 20th 1985. He started playing the piano at age 5 and became interested in classical music from his early childhood years.
"
Tell me a bio of Shashank Manohar,Shashank Manohar," Shashank Manohar is an Indian politician who has served as the president of the Board of Control for Cricket in India (BCCI) since August 2019. He was previously the vice-president of the BCCI and also held various positions within the All India Football Federation (AIFF).

Manohar began his career as a lawyer, working with several high-profile cases including the Mumbai bombings case. In 2009, he became the secretary general of the AIFF and"
Tell me a bio of Nikki Sixx,Nikki Sixx," Nikki James Cox (born September 27, 1952) is an American musician and songwriter. He was the bassist for Mötley Crüe from 1981 to 1992 and again from 2001 to 2015. After leaving Mötley Crüe in 1992, he founded Danger Danger, which also included former Poison members Richard Young and Eric Brittingham. In 1999, he formed The Hollywood Rose with former Guns N' Roses bandmate Izzy Stradlin, guitarist DJ Ash"
Tell me a bio of María Elena Medina-Mora Icaza,María Elena Medina-Mora Icaza," Maria Elena Medina-Mora Icaza is an American computer scientist, entrepreneur and open source advocate. She is the founder and former CEO of Xamarin, a Microsoft subsidiary that develops software for cross-platform mobile application development using C# and Mono.

Born in Mexico City to Mexican parents, she grew up in California and studied at Stanford University before earning her Ph.D. from MIT's Computer Science and Artificial Intelligence Laboratory (CSAIL). Her research focused on natural"
Tell me a bio of Matthew Tukaki,Matthew Tukaki," The Māori leader and activist, Matthew Tukaki is the son of Te Whiti-Otauta and Mereana Paikea. He was born in Wainuiomata on the North Island's West Coast. His mother was from Ngati Kahungunu, while his father was of the Ngati Ruanui tribe.

Tukaki grew up with five siblings and attended school at St Joseph’s College in Feilding. At 16"
Tell me a bio of Osama bin Laden,Osama bin Laden," Osama Bin-Laden was born in 1957 to an affluent family living in Saudi Arabia. He studied at schools in Jeddah and Makkah, graduating from high school with top grades.

In 1977 he joined the US Naval Academy but dropped out after one year due to personal reasons. After that he went on to study economics at King Abdulaziz University. In 1983, he became involved in the Muslim Brotherhood which aimed for the establishment of a worldwide Islamic state based on Sh"
Tell me a bio of Lily Branscombe,Lily Branscombe," Lily Branscombe was born in 1874 and grew up in England. She studied at the Slade School of Fine Art, London, where she became friends with many artists including Walter Sickert and John Singer Sargent. In 1904, she moved to Paris and began painting portraits of famous people such as Pablo Picasso and Henri Matisse.
"
Tell me a bio of Shayne Neumann,Shayne Neumann," Shayne Neumann is an American entrepreneur and author. He was born in the United States, but spent most of his childhood living abroad with his family as they traveled for work. After graduating high school early at 16 years old, he moved to Europe where he lived in Germany and Switzerland before returning home to attend college.
"
Tell me a bio of Manuel Salazar (footballer),Manuel Salazar (footballer)," Manuel Salazar is a football player who plays as a striker for CD Leganés. Born in Spain, he has represented the national teams of his country at youth level and also played internationally for Colombia's U20s team. He started playing professionally with Real Murcia before joining Levante Unión Deportiva where he became one of their most important players.

Salazar made his debut for the Spanish national team in 2018, coming on as a substitute against Andorra. He was"
Tell me a bio of Roselyn Sánchez,Roselyn Sánchez," Roselyn Sánchez is an American actress, model and producer. She was born in San Juan, Puerto Rico on July 18th, 1973 to Cuban parents. Her mother worked as a psychologist while her father owned his own construction company. When she was only 5 years old, her family moved to Miami, Florida where she spent the rest of her childhood growing up with her younger sister who also became an actress.

Sánchez began modeling at age 15 when she won a local beauty page"
Tell me a bio of Waruhiu Itote,Waruhiu Itote," Waruhiu Itote was born in the South Pacific island nation of Fiji. He moved to New Zealand at age 17 and played for his home country's national rugby union team, the All Blacks, from 1984 until 1988.
"
Tell me a bio of Elsa Pataky,Elsa Pataky," 1. Her real name is Elena Patino.
"
Tell me a bio of Garrincha,Garrincha," Garrincha was born in the city of São João del Rei, Minas Gerais. He began his career as a football player with the local team Associação Desportiva Classista Braziliense before moving to Botafogo-SP in 1942. There he became one of the best players in Brazil and helped lead them to their first national championship title in 1943.

In 1948, he moved to Fluminense FC where he won two more championships"
Tell me a bio of Tim Fischer,Tim Fischer," Timothy Richard ""Tim"" Fischer was an Australian politician who served as the 38th Deputy Prime Minister and Leader of the National Party in Australia from 2001 to 2003. He is best known for his time as deputy prime minister during the Howard government, when he played a key role in passing legislation such as the republican referendum and the Family Law Amendment Bill.
"
Tell me a bio of Damir Memović,Damir Memović," Damir Memović was born in 17th century. He was the son of Radivoj and Teodora, who were from Herzegovina. In his youth he studied at University of Vienna where he received master's degree in philosophy and theology. After that he moved to Constantinople where he became professor of philosophy at Patriarchate of Gracanica Monastery.
"
Tell me a bio of Mitzi Gaynor,Mitzi Gaynor," Mitzi Gaynor was born on September 30, 1928 in Los Angeles, California. She started her career as a dancer and later transitioned to acting after appearing in several films including South of St. Louis (1949), There's No Business Like Show Business (1954) and Easter Parade (1948). In addition to her film work, she also had success on the stage performing in shows such as ""Anything Goes"" and ""The Band Wagon"".
"
Tell me a bio of Vaira Vīķe-Freiberga,Vaira Vīķe-Freiberga," Vaira Vīķe-Freiberga was born on July 9, 1937 in Riga. She studied law at the University of Latvia and obtained her doctorate there in 1971. After graduation she worked as an assistant professor until 1973 when she became a judge in the Supreme Court of the Republic of Latvia. In 1990 she was appointed to the Constitutional Council of Latvia, where she served for 12 years.

In 1999 she ran unsuccessfully against Martins St"
Tell me a bio of Ben Lummis,Ben Lummis," Benjamin Franklin Lummis was born in San Francisco, California on April 5th, 1928. He was the oldest son of Frank and Frances (née Moore) Lummis. His father was an American diplomat who served as U.S. Ambassador to Mexico from 1941-1944.[1]
"
Tell me a bio of Gonzalo Fonseca,Gonzalo Fonseca," Gonzalo Fonseca was born on April 17, 1980 in Santiago de Chile. He is an award winning Chilean director and producer who has directed films such as El abrazo partido (2009), La sombra del viento (2013) and Maldad (2018).
"
Tell me a bio of Michael Valpy,Michael Valpy," Michael Valpy is an English journalist and author. He was the Editor-in-Chief at The Economist from 2011 to 2017, where he led the launch of its China edition in 2012.
"
Tell me a bio of Emmett Skilton,Emmett Skilton," Emmett Skilton was born in 1859. He graduated from Harvard College and Columbia Law School, then began practicing law in Boston in 1880. In 1884 he moved to New York City where he joined the firm of Patterson, Dolan & McManus.

Skilton's legal career focused on corporate law, with an emphasis on railroad mergers and acquisitions. During his long tenure at the firm, he handled many high-profile deals for railroads including the merger between the Pennsylvania Railroad and the"
Tell me a bio of Besant Ravi,Besant Ravi," Besant Ravi was born in Tamil Nadu, India on October 10th, 1970. He received his bachelor's degree from the University of Madras and later went to pursue an MBA at Indian Institute of Management Calcutta.

Ravi began his career as a management consultant with Arthur D Little before moving into finance where he worked for Goldman Sachs, Credit Suisse First Boston, and Morgan Stanley. In 2005, he co-founded Bharat Financial Inclusion Ltd., which"
Tell me a bio of Carolina Portesi Peroni,Carolina Portesi Peroni," Carolina Portesi was born in Florence, Italy on November 15th, 1874. She began her career as an actress and singer at the age of 16 when she debuted in La Vestale di Monteverde by Rossini with the Teatro Comunale in Bologna. In 1896, she made her debut at La Scala Theater in Milan where she remained for over 20 years.

Portesi performed in many Italian cities including Rome, Naples, Turin, Palermo,"
Tell me a bio of Toyoko Tokiwa,Toyoko Tokiwa," Toyoko Tokiwa was born in Osaka, Japan on October 11th 1923. She attended the University of Tokyo and graduated with a degree in law in 1947. After graduation she worked as an assistant to a lawyer before starting her own practice in 1960.
"
Tell me a bio of Bella Akhmadulina,Bella Akhmadulina," 1. Born in Moscow, Russia on March 26, 1925
"
Tell me a bio of Baltasar Corrada del Río,Baltasar Corrada del Río," Baltasar Corrada del Río (1887-1969) was a Spanish politician and diplomat. He served as Prime Minister of Spain from 1936 to 1939 during the Second Spanish Republic, and later became Ambassador to France.
"
Tell me a bio of Daniel Carvalho,Daniel Carvalho," Daniel Carvalho is a Brazilian professional footballer who plays as a midfielder for S. Carrossa, on loan from Botafogo-SP.
"
Tell me a bio of Antonio Gasalla,Antonio Gasalla," Antonio Gasalla (born October 5, 1957) is an Italian-American former professional basketball player. He played college basketball for the St. John's Red Storm and was drafted by the New York Knicks in the second round of the 1980 NBA draft with the 35th overall pick.[1]

Gasalla began his career playing professionally for teams such as Basket Rimini Correggiari, Benetton Treviso, Pallacanestro Varese, Olim"
Tell me a bio of David Wenham,David Wenham," David Wenham is an Australian actor known for his roles in the Lord of the Rings trilogy and Australia.
"
Tell me a bio of Desmond Luke,Desmond Luke," Desmond Luke was born in Chicago, Illinois on February 13th, 1985. He is the son of former professional basketball player and current assistant coach of the Minnesota Timberwolves, Ricky Luke.  Desmond played high school basketball at Lake Zurich High School where he led his team to three conference championships. After graduating from high school, Luke committed to play college basketball for Northern Iowa University under head coach Ben Jacobson.

In 2006, while playing for Northern Iowa, Luke broke two"
Tell me a bio of Antonio Diaz (Filipino politician),Antonio Diaz (Filipino politician)," Antonio Diaz was a Filipino politician who served as the first vice president of the Philippines from 1897 to 1899. He was also a lawyer and educator, having graduated from the University of Santo Tomas in 1859 with a degree in law.

Diaz began his political career by serving as a member of the Philippine Assembly in 1887 and then as Speaker of the House of Representatives in 1892. In 1896, he ran for vice president on the Nacionalista Party ticket, but lost to Manuel"
Tell me a bio of Ylona Garcia,Ylona Garcia," Ylona García is a Filipina singer-songwriter, actress and dancer. She was born on March 18th in Manila, Philippines. At the age of 6, she started her career as a child star when she appeared in several TV commercials for brands such as Johnson & Johnson, Pampers and San Miguel Beer.
"
Tell me a bio of Roxana Díaz (athlete),Roxana Díaz (athlete)," Roxana Díaz is an athlete from Spain. She was born on February 13, 1995 in Madrid and has represented her country at the Olympics since 2016. At only 22 years old, she became the first Spanish woman to win an Olympic medal when she won bronze in Judo at the 2020 Tokyo Games.
"
Tell me a bio of Doug Sheehan,Doug Sheehan," Doug Sheehan is an American actor and comedian. He was born in New York City on April 13, 1952.
Doug began his career as a stand-up comedian at the age of 19. In 1980, he became one of the original cast members of Saturday Night Live. During his time on SNL, he performed numerous characters including ""The Janitor"" and ""Doug Funnie."" After leaving SNL in 1985, he went on to have a successful acting career with roles in"
Tell me a bio of Joey D. Vieira,Joey D. Vieira," Joey D. Vieira is an American politician and lawyer serving as the U.S. representative for New Hampshire's 2nd congressional district since 2021, having previously represented that same district from 2019 to 2020. He was first elected in 2018 after defeating incumbent Republican Frank Guinta.[1]
"
Tell me a bio of Maneka Gandhi,Maneka Gandhi," Maneka Sanjay Gandhi is an Indian politician and former model who has been the Union Minister for Women and Child Development since 2022. She was previously the Minister of State in the Ministry of External Affairs from 2020 to 2021, and before that she served as the Minister of Consumer Affairs, Food and Public Distribution from 2014 until 2019.
"
Tell me a bio of Vanessa Kirby,Vanessa Kirby," Born in Kingston upon Hull, England on April 7th 1988, Vanessa Kirby is an English actress known for her roles as Princess Margaret in the Netflix series The Crown and Eve Brennan in the TV drama Pieces of Her.
"
Tell me a bio of Lees Knowles,Lees Knowles," Lees Knowles was an American composer and pianist. He was born in New York City on February 15, 1914, to a musical family. His father, Harry Knowles, was a violinist who performed with the New York Philharmonic Orchestra under Arturo Toscanini, while his mother, Hazel (née Saperstein), was a singer and actress.
"
Tell me a bio of Liam Payne,Liam Payne," Liam Payne is an English singer and songwriter. He was born on the 15th of August 1993 in Cheshire, England. His father is footballer Mike Payne who played for Crewe Alexandra before retiring from football to become a financial advisor at Barclays Bank.
"
Tell me a bio of Scientist (musician),Scientist (musician)," I am not sure if you mean the musician or the scientist. If you mean the musician, here is his biography:
- Born in 1973 in Seattle, Washington.
- He has been interested in music since he was young and started learning guitar when he was 13 years old.
- In high school, he formed several bands and played in various venues around the Pacific Northwest area.
- After graduating from college with a degree in psychology, he moved to Los Angeles to pursue a career as"
Tell me a bio of Terence Blacker,Terence Blacker," Terence Blacker is an English playwright, screenwriter and novelist. He was born in London on 4 July 1953.
"
Tell me a bio of Canelo Álvarez,Canelo Álvarez," Canelo Álvarez is a Mexican professional boxer. He has held multiple world titles in different weight classes, including the WBA (Super) and The Ring super featherweight titles, as well as the WBC super middleweight title.
"
Tell me a bio of IU (singer),IU (singer)," Indiana is an American singer, songwriter and record producer. She was born in Miami Gardens, Florida but raised in Fort Lauderdale, Florida. At the age of 13 she began her career as a back-up dancer for Chris Brown. In 2008, she released her debut single ""Lemonade"" which peaked at number 30 on the Billboard Hot 100 chart. Her first album, Indy's Delicious, was released in 2010 and reached number one on the US Top Heatseekers Chart"
Tell me a bio of Hesham Nazih,Hesham Nazih," Hesham Nazih is an Egyptian businessman who co-founded the company Orascom Telecom Holding. He has been described as one of Egypt's most influential businessmen and was named by Forbes magazine in 2014 as one of the richest people in Egypt, with a net worth of $1 billion.
"
Tell me a bio of Thomas Houghton (rugby league),Thomas Houghton (rugby league)," Thomas Houghton is an English professional rugby league footballer who plays as a  for the Widnes Vikings in the Super League.
"
Tell me a bio of Luis N. Rivera-Pagán,Luis N. Rivera-Pagán," Luis N. Rivera-Pagán is an American historian and professor at the University of Texas at San Antonio (UTSA). He was born in Havana, Cuba on August 2nd, 1954 to Cuban parents who were political exiles living in New York City during Fidel Castro's revolution.[1] His family moved back to Cuba when he was three years old. In 1975, he graduated from Universidad de la Habana with a degree in history and then earned his PhD in 1983 from"
Tell me a bio of Prince Rivers,Prince Rivers," Prince Rivers is the son of an American mother and British father. He was born in London, England on April 19th, 2023.
"
Tell me a bio of Francesco Mimbelli,Francesco Mimbelli," Francesco Mimbelli was born in 1620 and died on September 19, 1703. He is considered the founder of modern botany in Italy.
"
Tell me a bio of Ronaldo (Brazilian footballer),Ronaldo (Brazilian footballer)," Born: February 5, 1985 in Rio de Janeiro, Brazil
"
Tell me a bio of Shahnaz Pahlavi,Shahnaz Pahlavi," Shahnaz Pahlavi was the wife of Mohammad Reza Shah, the last shah of Iran. She is considered to be one of the most influential women in modern Iranian history and her life has been described as an epic journey from poverty to power.

Shahnaz was born into a poor family in India but she had great ambitions for herself and worked hard to achieve them. After completing her studies at home, she moved to Tehran and began working as a secretary for various government"
Tell me a bio of Milton Diamond,Milton Diamond," Milton Diamond is an American physicist and engineer who has made important contributions to the fields of optics, laser physics, and materials science. He received his Ph.D. from Princeton University in 1967 for research on lasers, which was followed by postdoctoral work at Bell Labs.

Diamond went on to become a professor of electrical engineering at Stanford University, where he developed new optical technologies such as nonlinear optics and surface plasmons. His work has led to numerous technological advancements, including high-resolution"
Tell me a bio of Jimmy Bartel,Jimmy Bartel," James ""Jimmy"" Bartel is an American actor and stuntman. He has worked on films such as The Dark Knight, Fast Five, Iron Man 3, Transformers: Age of Extinction, Kong: Skull Island, Ready Player One, and many more.

Bartel was born in San Diego, California to parents from New Zealand. His mother is a nurse while his father owned the company Bartel's Nursery. As a child he loved playing baseball with friends but"
Tell me a bio of Taral Hicks,Taral Hicks," Taral Hicks is an American author and poet. She was born in Chicago, Illinois on November 17th, 1983 to parents who were both actors in the theater. As a child she moved around a lot with her family as they toured different cities performing together. When she was 16 years old, her mother passed away from breast cancer which deeply impacted her life and writing style. At 18, she started studying at NYU Tisch School of the Arts where she graduated in 2007 with a BFA"
Tell me a bio of Frederick Howard Taylor,Frederick Howard Taylor," Frederick Howard Taylor was an American mechanical engineer and inventor. He is best known for his work in the field of textiles, which led to improvements in productivity, quality control, and efficiency.
"
Tell me a bio of Zamfir Arbore,Zamfir Arbore," Zamfir is one of the most famous fiddlers in Europe. He was born in Romania and started playing music at an early age, inspired by his father's love for traditional Romanian folk music.
"
Tell me a bio of Kim Casali,Kim Casali," Born in the Philippines, Kim moved to Singapore at age 10. She studied at Raffles Girls' School and graduated from Nanyang Technological University with a Bachelor's degree in Computer Science Engineering.
"
Tell me a bio of Mohamed Salah,Mohamed Salah," Mohammed Salah was born on June 15, 1993 in the Egyptian city of El-Dakahlia. He is an Egyptian professional footballer who plays as a forward for Premier League club Liverpool and captains Egypt's national team.
"
Tell me a bio of Rin Iwanaga,Rin Iwanaga," Rin Iwanaga is the main protagonist in the Fire Emblem series. She was born on March 20, 1980 and has been playing Fire Emblem since her childhood days. Her parents were members of the royal family of House Iwagoto and had passed away when she was young. She grew up with her younger sister Nanao and lived at the Imperial Palace along with other nobles until they fled to Hoshido after the Kingdom of Gransee's downfall.
"
Tell me a bio of Carlos Santana,Carlos Santana," Carlos Claudio Santana was born on the 21st October 1947 in Autlán de Navarro, Jalisco, Mexico. He is one of three children to Pedro and Carmen Santana. At an early age he started playing guitar inspired by his father's collection of rock n roll records that included artists such as Chuck Berry, Fats Domino, Little Richard, Elvis Presley, Jerry Lee Lewis and many more.
"
Tell me a bio of Jack Leach,Jack Leach," Jack Leach is an English cricketer. He made his first-class debut for Warwickshire in the 2010 County Championship on 30 May 2011.[1] In 2018, he was named as one of five uncapped players in England's squad to tour New Zealand and Australia.[2][3]
"
Tell me a bio of Abdou Diallo,Abdou Diallo," Abdou Diallo is a French football player who currently plays for the Spanish club Valencia.
"
Tell me a bio of Chadwick Boseman,Chadwick Boseman," 1. Chadwick Aaron Boseman was born in Anderson, South Carolina on November 29th, 1976 to parents Leroy and Geraldine Boseman. His father was an African American jazz musician who played the trumpet while his mother is white. He had two siblings: Denise and Yara. At age 14 he moved with his family to Washington D.C., where he attended public school for middle and high school.
"
"Tell me a bio of Fernando (footballer, born 1984)","Fernando (footballer, born 1984)"," Fernando was born in Madrid on February 19th, 1984. He is known for his versatility and has played as both a midfielder or forward throughout his career.
"
Tell me a bio of Alma Katsu,Alma Katsu," Alma Katsu is an American author known for her historical fiction novels. She has published two novels, The Hunger and The Deep, which are both bestsellers on Amazon.
"
Tell me a bio of Regina Martínez Pérez,Regina Martínez Pérez," Regina Martínez Pérez is a Spanish journalist, television presenter and producer. She was born in Madrid on November 28th 1975.
"
