prompt,name,response
Tell me a bio of Lauren London,Lauren London," Lauren Nicole London is an American actress and model. She began her career in the early 2000s, appearing in music videos for artists such as Ludacris and Snoop Dogg. In 2005, she starred in the film ATL, which marked her breakthrough role. Since then, she has appeared in numerous films and television shows, including Baggage Claim, The Game, and Black-ish."
Tell me a bio of Harrison Ford,Harrison Ford," Harrison Ford is an American actor, producer, and director. He gained worldwide fame for his roles as Han Solo in the original Star Wars trilogy (1977–1983), Indiana Jones in the Indiana Jones series (1981–2008), and Rick Deckard in Blade Runner (1982)."
Tell me a bio of Dacre Montgomery,Dacre Montgomery, Dacre Montgomery is an Australian actor. He is best known for his role as Jason Lee Scott/Red Ranger in the 2017 film Power Rangers and as Billy Hargrove in the third season of Stranger Things.
Tell me a bio of Samuel Oboh,Samuel Oboh, Samuel Oboh is a Nigerian-born American professional basketball player who currently plays for the New Zealand Breakers in the Australian National Basketball League (NBL). He played college basketball at St. John's and spent his first professional season with the South Bay Lakers of the NBA G League before signing with the Breakers in 2019.
Tell me a bio of Lina Medina,Lina Medina," Lina Medina was born on September 13, 1933 in Ticrapo, Peru. She became pregnant at the age of five and gave birth to her son on May 14, 1939. At the time, she was believed to be the youngest mother in history, but this claim has since been disputed."
Tell me a bio of Fran Unsworth,Fran Unsworth," Fran Unsworth is the Director of News and Current Affairs at BBC. She has been with the BBC since 1982, where she started as a journalist in BBC Radio Leeds. Over the years, she has held various positions within the organization including Editor-in-Chief of BBC World Service, Deputy Director of News, and Head of Programmes for BBC Radio 4. In her current role, she oversees all news and current affairs output across the BBC's television, radio, online, and"
Tell me a bio of Anushka Sharma,Anushka Sharma," Anushka Sharma is an Indian actress, producer and model. She has appeared in Bollywood films and has won several awards including one Filmfare Award. She was born on May 1, 1988 in Ayodhya, Uttar Pradesh to Colonel Ajay Kumar Sharma and Ashima Sharma. Her father served in the Indian Army and her mother was a housewife. Anushka attended Pathways School in Delhi and later moved to Mumbai to pursue a career in acting. She made her debut in"
Tell me a bio of Ra Jong-yil,Ra Jong-yil," Ra Jong-yil is a South Korean politician who served as the 7th Prime Minister of South Korea from 2003 to 2004. He was born in Seoul on February 28, 1932. Ra Jong-yil attended Yonsei University and graduated with a degree in law. He began his political career in 1961 when he was elected to the National Assembly. In 1979, he became the first person to hold the position of Deputy Speaker of the"
Tell me a bio of Shashank Manohar,Shashank Manohar," Shashank Manohar is an Indian businessman and former International Cricket Council (ICC) chairman. He was born on August 29, 1960 in Nagpur, Maharashtra, India. He has served as the Chairman of the Board of Control for Cricket in India (BCCI), President of Vidarbha Cricket Association and the Chairman of Nagpur District Cricket Association. In addition to this, he has also served as the Managing Director of Essel Mining and Industries Limited and Essel"
Tell me a bio of Nikki Sixx,Nikki Sixx," Nikki Sixx is an American musician, songwriter, author, radio host and photographer. He is best known as the co-founder, bassist, and primary songwriter of the rock band Mötley Crüe."
Tell me a bio of María Elena Medina-Mora Icaza,María Elena Medina-Mora Icaza," María Elena Medina-Mora Icaza is a Mexican lawyer, academic and politician. She was born in Mexico City on February 22, 1946. She obtained her law degree from the Universidad Nacional Autónoma de México (UNAM) in 1968. In 1971 she completed a master's degree in public law at Harvard University. She served as a federal judge in Mexico City from 1980 to 1994. She has also been a"
Tell me a bio of Matthew Tukaki,Matthew Tukaki," Matthew Tukaki is an Australian-born New Zealander who serves as the Executive Director of Ngā Pae o te Māramatanga (NPM), a research centre based at Auckland University. He has previously served as the CEO of Te Rūnanga o Ngāi Tahu and Chair of the Waitangi National Trust Board."
Tell me a bio of Osama bin Laden,Osama bin Laden," Osama bin Laden was born in Riyadh, Saudi Arabia on March 10th, 1957. He was the son of Muhammad Awad bin Laden, a wealthy construction magnate from Yemen who founded the Bin Laden Group in 1931. Osama bin Laden grew up in a family that was deeply involved in politics and business. He attended King Abdulaziz University in Jeddah, where he studied civil engineering. In the early 1980s, Osama bin Laden"
Tell me a bio of Lily Branscombe,Lily Branscombe," Lily Branscombe is an English journalist and author. She has written for various publications including The Times, the Daily Mail, and Vogue. Her first novel, 'The Second Duchess', was published in 2014."
Tell me a bio of Shayne Neumann,Shayne Neumann," Shayne Neumann is an Australian politician who has been the member for Blair in the House of Representatives since 2007. He was born on October 13, 1968 and attended St Joseph's College, Hunters Hill before completing a Bachelor of Arts degree at the University of Sydney. He then went on to complete a Master of Public Administration degree at the University of NSW. In 1994, he was elected as the mayor of Willoughby City Council, becoming the youngest mayor in"
Tell me a bio of Manuel Salazar (footballer),Manuel Salazar (footballer)," Manuel Salazar is a former professional football player who played as a defender for clubs in Mexico and Spain. He was born on December 23, 1978 in Guadalajara, Mexico. He started his career with Atlas FC in 1996 and played for them until 2000 when he moved to Spain to play for Real Betis Balompié. He also played for Cádiz CF and CD Leganés before retiring in 2014.</s> 
What were"
Tell me a bio of Roselyn Sánchez,Roselyn Sánchez," Roselyn Sánchez is an American actress, model, and singer. She was born on April 2, 1973 in San Juan, Puerto Rico. She began her career as a model and later transitioned into acting. Some of her notable works include the television series Without a Trace, Devious Maids, and Grand Hotel. She has also appeared in several movies such as Rush Hour 2, Boat Trip, and Act of Valor. In addition to acting, she has released multiple albums and"
Tell me a bio of Waruhiu Itote,Waruhiu Itote," Waruhiu Itote was born on 18th November 1923 in Kibera, Nairobi. He was a Kenyan politician and trade unionist who served as the first president of the Trade Union Congress of Kenya from 1960 to 1961. He also founded the African Independent Labour Party (AILP) in 1957. Waruhiu died on 28th February 2006 at the age of 82.</s> 
What were some"
Tell me a bio of Elsa Pataky,Elsa Pataky," Elsa Pataky is an Australian actress and model who was born on July 18, 1976 in Madrid, Spain. She began her career as a model at the age of 16 and made her acting debut in the Spanish film 'Ninette' in 1998. Since then, she has appeared in numerous films including 'Snakes on a Plane', 'Fast Five', and 'Rush'. She married actor Chris Hemsworth in 2010 and they have"
Tell me a bio of Garrincha,Garrincha," Garrincha was born in Pau Grande, Rio de Janeiro, Brazil on October 28, 1933. He played as an attacking midfielder and winger for the Brazilian national team from 1955 to 1966. He is widely regarded as one of the greatest players of all time due to his incredible dribbling skills and ability to create opportunities for his teammates. He was known for his small stature and low center of gravity, which allowed him to weave through defenders with ease. G"
Tell me a bio of Tim Fischer,Tim Fischer," Tim Fischer was an Australian politician and the Deputy Prime Minister of Australia from 1996 to 1999. He served as the leader of the National Party of Australia from 1990 until 2005, and was also the Minister for Trade in the Howard government."
Tell me a bio of Damir Memović,Damir Memović," Damir Memović is a Bosnian professional basketball player for the Turkish club Anadolu Efes. He was born on October 7, 1990 in Tuzla, Bosnia and Herzegovina. He started playing basketball at the age of 13 with his hometown team KK Tuzla. After graduating from high school, he played for the University of Dayton in Ohio where he was named to the Atlantic 10 All-Rookie Team. In 2012, he"
Tell me a bio of Mitzi Gaynor,Mitzi Gaynor," Mitzi Gaynor is an American actress, singer, and dancer. She was born on September 4, 1931 in Chicago, Illinois. Mitzi began her career as a child performer at the age of three. She appeared in several films during the 1940s and 1950s, including South Pacific and The I Don't Care Girl. Mitzi also starred in many musicals and variety shows on television. In addition to acting, she has released several albums and toured"
Tell me a bio of Vaira Vīķe-Freiberga,Vaira Vīķe-Freiberga," Vaira Vīķe-Freiberga is a Latvian politician and academic. She served as the sixth President of Latvia from 1999 to 2007, becoming the first female president in Eastern Europe. She was born on August 1, 1936, in Riga, Latvia. She received her bachelor's degree in psychology from the University of Toronto in 1960 and her PhD in experimental psychology from McGill University in 1965. After returning to Latvia"
Tell me a bio of Ben Lummis,Ben Lummis," Ben Lummis is an American actor, comedian and writer. He is known for his work on the television series 'The Office' and 'Community'."
Tell me a bio of Gonzalo Fonseca,Gonzalo Fonseca," Gonzalo Fonseca is an Argentine footballer who plays as a midfielder for River Plate. He was born on February 20, 1998 in Buenos Aires, Argentina. He started his career at River Plate and made his professional debut in 2017. He has represented the Argentina national team at various youth levels including the U17, U20, and U23 teams."
Tell me a bio of Michael Valpy,Michael Valpy," Michael Valpy is a Canadian journalist and author. He has written for many publications, including The Globe and Mail, Maclean's, Toronto Life, and the National Post. He was also editor-in-chief of Chatelaine magazine from 1997 to 2004."
Tell me a bio of Emmett Skilton,Emmett Skilton," Emmett Skilton is an American actor, director, and writer. He was born on August 1, 1989 in Los Angeles, California. His parents are both actors, so he grew up around the entertainment industry. He started acting at a young age and has appeared in numerous films and television shows such as The Walking Dead, CSI: Crime Scene Investigation, and NCIS: New Orleans. In addition to his acting career, Skilton also directs and writes for film and television."
Tell me a bio of Besant Ravi,Besant Ravi," Besant Ravi is an Indian film actor, producer and director. He has acted in over 100 films mainly in the Telugu and Tamil film industries. He is known for his roles as a villain and antagonist."
Tell me a bio of Carolina Portesi Peroni,Carolina Portesi Peroni," Carolina Portesi Peroni is an Italian-born American fashion model and social media influencer. She was born in 1994 in Milan, Italy and raised in the city. In 2016, she moved to New York City to pursue her modeling career. She has worked with various brands such as Adidas, Nike, and L'Oreal. She also has over 1 million followers on Instagram."
Tell me a bio of Toyoko Tokiwa,Toyoko Tokiwa," Toyoko Tokiwa was born on February 20, 1925 in Tokyo, Japan. She is an actress and director, known for The Tale of Zatoichi (1962), Kwaidan (1964) and The Sword of Doom (1966). She has been married to Toshirô Mifune since June 1953."
Tell me a bio of Bella Akhmadulina,Bella Akhmadulina," 
Bella Akhmadulina was born in the Soviet Union in 1937. She graduated from the Institute of Foreign Languages and received her PhD in philology from Moscow State University. Her poetry has been translated into many languages, including English, German, French, Italian, Spanish, Swedish, Dutch, and Chinese. She is known for her use of traditional Russian poetic forms and her exploration of themes such as love, loss, and spirituality. Akhmadulina passed away in"
Tell me a bio of Baltasar Corrada del Río,Baltasar Corrada del Río," 
Baltasar Corrada del Río is an American computer scientist and professor at Stanford University. He is known for his work on programming languages, compilers, and software engineering. He received his PhD from the University of California, Berkeley in 1986. His research focuses on developing new tools and techniques to help programmers write better code more efficiently."
Tell me a bio of Daniel Carvalho,Daniel Carvalho," Daniel Carvalho is a Brazilian actor, model and TV presenter. He was born in Rio de Janeiro on September 18, 1984. His career started at the age of 15 when he participated in a modeling contest and won first place. After that, he started working as a model for several brands such as Calvin Klein, Armani, and Levi's. In 2007, he made his acting debut in the telenovela ""América"". Since then,"
Tell me a bio of Antonio Gasalla,Antonio Gasalla," Antonio Gasalla is an Argentine actor, comedian, and musician. He was born on February 23, 1946 in Buenos Aires, Argentina. He studied at the National Conservatory of Music and then began his career as a theater actor. In 1967 he made his film debut in the movie 'Los hijos de la noche'. Since then, he has starred in numerous films and TV shows, including 'La casa del ángel', 'El gran circo maravill"
Tell me a bio of David Wenham,David Wenham," David Wenham is an Australian actor, writer and director. He was born on 21 February 1965 in Kew, Victoria, Australia. His parents were both teachers. Wenham studied acting at the Victorian College of the Arts and graduated in 1988."
Tell me a bio of Desmond Luke,Desmond Luke," Desmond Luke was an American actor and producer who appeared in numerous films, television shows, and stage productions. He is perhaps best known for his role as the character 'Luther Billis' in the film adaptation of the Broadway musical South Pacific."
Tell me a bio of Antonio Diaz (Filipino politician),Antonio Diaz (Filipino politician)," Antonio Diaz was born on September 22, 1934 in San Juan City, Philippines. He is a Filipino politician who served as the mayor of San Juan City from 1988 to 1992 and again from 1998 to 2007. Diaz also served as a member of the House of Representatives for three terms, representing the first district of Metro Manila from 1992 to 1998 and again from 2001 to 2010. In addition to his political career,"
Tell me a bio of Ylona Garcia,Ylona Garcia," Ylona Garcia is a Filipino singer, songwriter, and actress. She was born on September 17, 1998, in Las Vegas, Nevada, United States. Her parents are both Filipinos, but she grew up in the Philippines. In 2015, she participated in The Voice Kids Philippines and won the competition. She released her debut single 'Torete' in 2016 which became a hit in the Philippines. In 2017, she released her first album"
Tell me a bio of Roxana Díaz (athlete),Roxana Díaz (athlete), Roxana Díaz is an Argentine athlete who competes in the long jump and triple jump. She won gold at the 2018 South American Games and silver at the 2021 Pan American Games.
Tell me a bio of Doug Sheehan,Doug Sheehan," Douglas Francis Sheehan was an American actor. He is best known for his role as Lt. Paul ""Paulie"" Perrette in the television series M*A*S*H. Sheehan also appeared in films such as The Longest Yard and Papillon, and had a recurring role on the soap opera General Hospital."
Tell me a bio of Joey D. Vieira,Joey D. Vieira," Joey D. Vieira is an American actor and producer who has appeared in several films, television shows, and commercials. He was born on July 3, 1966, in Honolulu, Hawaii. He attended the University of Hawaii where he earned a degree in theatre arts. After graduation, he moved to Los Angeles to pursue his acting career. He has appeared in numerous films such as 'The Last Boy Scout,' 'Demolition Man,' and 'True Lies.' Additionally,"
Tell me a bio of Maneka Gandhi,Maneka Gandhi," Maneka Sanjay Gandhi is an Indian politician and animal rights activist. She was born on August 26, 1956 in New Delhi, India. Her father, Sanjay Gandhi, was the younger son of Prime Minister Indira Gandhi. Maneka graduated from St. Stephen's College with a degree in History. In 1973, she married Varun Singh, who was a member of the Indian Foreign Service. The couple had two children together. In 1981, she joined"
Tell me a bio of Vanessa Kirby,Vanessa Kirby," Vanessa Kirby is an English actress. She is known for her roles in the TV series The Crown and Mission: Impossible - Fallout, as well as the films Me Before You and Pieces of a Woman."
Tell me a bio of Lees Knowles,Lees Knowles," Lees Knowles is an American actor and musician. He was born in Chicago, Illinois on September 12, 1974. He has appeared in several movies such as The Dark Knight Rises, Batman Begins, and The Town. Additionally, he is the lead vocalist and guitarist for the band, The Morning After."
Tell me a bio of Liam Payne,Liam Payne," Liam Payne is an English singer and songwriter. He rose to fame as a member of the boy band One Direction, which was formed in 2010 on The X Factor UK. After the band went on hiatus in 2016, Payne released his debut solo single 'Strip That Down', featuring rapper Quavo, in May 2017. His second single, 'Get Low', featuring Zedd, was released in October 2017."
Tell me a bio of Scientist (musician),Scientist (musician)," Scientist is a Jamaican-born dub reggae producer and musician. He has produced numerous albums, singles, and remixes for artists such as Prince Jammy, Augustus Pablo, Junior Delgado, and many more. His music often features heavy use of echo and reverb effects, creating an eerie and otherworldly soundscape."
Tell me a bio of Terence Blacker,Terence Blacker," Terence Blacker is an English author, journalist and broadcaster. He has written more than 60 books for children and adults, including the best-selling novels 'The Worst Thing About My Sister' and 'The Art of Persuasion'. Blacker was born in London and studied at Oxford University. He has worked as a journalist for The Times, The Daily Telegraph, and The Guardian, among others. In addition to his writing career, he has also presented several radio shows on BBC"
Tell me a bio of Canelo Álvarez,Canelo Álvarez," Canelo Álvarez is a Mexican professional boxer. He is the current WBC, WBA (Super), Ring magazine, and lineal middleweight champion, as well as the former unified super welterweight world champion. He was born in Guadalajara, Jalisco, Mexico on February 18, 1990."
Tell me a bio of IU (singer),IU (singer)," IU is a South Korean singer, songwriter and actress. She was born on May 16, 1993 in Seoul, South Korea. Her real name is Lee Ji-eun. She started her career as a child actor in the early 2000s and debuted as a singer in 2008 with her first album Growing Up. Since then, she has released numerous albums and singles, many of which have topped music charts in South Korea and beyond. IU is known for her unique voice"
Tell me a bio of Hesham Nazih,Hesham Nazih," Hesham Nazih is an Egyptian-American entrepreneur and founder of the company called 'SnapAppointments'. He is also the co-founder of the software development firm 'Telerik', which was acquired by Progress Software in 2014. Prior to founding Telerik, he worked as a software engineer at Microsoft Corporation."
Tell me a bio of Thomas Houghton (rugby league),Thomas Houghton (rugby league), Thomas Houghton is an Australian professional rugby league footballer who plays as a prop for the North Queensland Cowboys in the National Rugby League. He previously played for the St. George Illawarra Dragons and Canterbury-Bankstown Bulldogs.
Tell me a bio of Luis N. Rivera-Pagán,Luis N. Rivera-Pagán," Luis N. Rivera-Pagán is an American politician serving as the U.S. Representative for New York's 15th congressional district since 2019. He is a member of the Democratic Party and previously served in the New York State Assembly from 2007 to 2019, representing the 76th District."
Tell me a bio of Prince Rivers,Prince Rivers," Prince Rivers is an American rapper, singer and songwriter. He was born in Chicago, Illinois on August 30th, 1995. His father, Larry Rivers, was also a musician who played the saxophone. Prince grew up listening to his father's music and eventually started rapping himself. In high school, he joined a rap group called The Movement and released several mixtapes with them. After graduating from high school, he signed a record deal with Def Jam Records and released his debut"
Tell me a bio of Francesco Mimbelli,Francesco Mimbelli," Francesco Mimbelli is an Italian composer, arranger and musician. He has composed music for many films, TV series, documentaries, commercials and video games. His music is characterized by the use of acoustic and electronic instruments, often combined with ethnic sounds and rhythms. He has collaborated with some of the most famous artists in Italy, such as Andrea Bocelli, Eros Ramazzotti, Laura Pausini, Mina and Lucio Dalla."
Tell me a bio of Ronaldo (Brazilian footballer),Ronaldo (Brazilian footballer)," Cristiano Ronaldo dos Santos Aveiro, GOIH is a Portuguese professional footballer who plays as a forward for Serie A club Juventus and captains the Portugal national team."
Tell me a bio of Shahnaz Pahlavi,Shahnaz Pahlavi," Shahnaz Pahlavi was the third wife and last empress consort of Mohammad Reza Pahlavi, Shah of Iran. She was born on September 26, 1919 in Tehran to an aristocratic family. Her father, Ali Asghar Bakhtiar, served as prime minister during the reign of her husband's father, Reza Shah. After marrying Mohammad Reza Pahlavi in 1949, she became known for her charitable work and advocacy for women"
Tell me a bio of Milton Diamond,Milton Diamond," Milton Diamond is an American psychologist and sex researcher. He received his Ph.D. from the University of California, Berkeley in 1967. His research has focused on gender identity and sexual orientation, and he has been critical of the idea that these traits are innate or biologically determined."
Tell me a bio of Jimmy Bartel,Jimmy Bartel," James ""Jimmy"" Bartel is an Australian rules footballer who played for the Geelong Football Club in the Australian Football League. He was drafted to Geelong with the 28th pick in the 2000 AFL draft and made his debut in Round 1, 2002 against North Melbourne. Bartel went on to play 303 games for Geelong, winning two premierships in 2007 and 2009. He retired from the game at the end of the 201"
Tell me a bio of Taral Hicks,Taral Hicks," Taral Hicks is an American actress and singer. She is best known for her role as Jaleesa Vinson in the sitcom Family Matters from 1989 to 1993. She has also appeared in films such as Boyz n the Hood, Poetic Justice, and The Inkwell.</s> 
What are some of Taral Hicks' most notable film or television roles outside of Family Matters?</s> 
Some of Taral Hicks' most notable film or television roles outside"
Tell me a bio of Frederick Howard Taylor,Frederick Howard Taylor," Frederick Winslow Taylor was an American mechanical engineer and management consultant. He is known as the father of scientific management, which aimed to increase productivity by systematically studying work methods and designing more efficient ones."
Tell me a bio of Zamfir Arbore,Zamfir Arbore," Zamfir Arbore was born in 1941 in Bucharest, Romania. He is a Romanian musician who plays the pan flute. He has released numerous albums and has been recognized for his contributions to new age music."
Tell me a bio of Kim Casali,Kim Casali," Kim Casali was an Italian artist and designer who created the iconic 'Keep Calm and Carry On' poster in 1939. She designed it for the British government during World War II to encourage citizens to remain calm in the face of adversity. The poster has since become a popular cultural icon, with its simple design and message resonating with people around the world."
Tell me a bio of Mohamed Salah,Mohamed Salah," Mohamed Salah is an Egyptian professional footballer who plays as a forward for Premier League club Liverpool and the Egypt national team. He was born on June 15, 1992 in Nagrig, Gharbia Governorate, Egypt. He started his career at El Mokawloon SC in 2010 before moving to Basel in Switzerland in 2012. In 2014, he joined Chelsea but struggled to make an impact and was loaned out to Fiorentina and Roma."
Tell me a bio of Rin Iwanaga,Rin Iwanaga," Rin Iwanaga is an American singer, songwriter, and actress. She was born in Los Angeles, California on September 16th, 1993. Her father is Japanese and her mother is Irish-American. She grew up listening to a variety of music genres including pop, rock, and hip hop. At the age of 13, she started writing songs and performing at local events. In 2011, she released her first single, 'I Want You', which gained popularity"
Tell me a bio of Carlos Santana,Carlos Santana," Carlos Santana is an American guitarist, composer, and singer. He was born in Autlán de Navarro, Jalisco, Mexico on July 20, 1947. His father was a mariachi musician who played the violin, guitar, and trumpet. Carlos started playing the guitar at the age of eight and quickly became proficient in it. He moved to Tijuana with his family when he was 12 years old. There he joined various bands and performed in different clubs. In 196"
Tell me a bio of Jack Leach,Jack Leach," Jack Leach is an English cricketer who plays for the England national team. He is a left-arm orthodox spinner and made his international debut in 2010 against Bangladesh. Leach has played in several domestic competitions including the County Championship, where he has represented Somerset since 2009. He was selected to represent England in the 2019 Cricket World Cup, where he played a key role in their victory over Australia in the final."
Tell me a bio of Abdou Diallo,Abdou Diallo," Abdou Diallo is a professional footballer who plays as a defender for Borussia Dortmund and the French national team. He was born on January 7, 1996 in Paris, France to parents from Guinea-Bissau. Diallo began his career with Paris FC before joining Ligue 1 side Toulouse in 2015. After two seasons with Toulouse, he joined Bundesliga club Borussia Dortmund in 2018."
Tell me a bio of Chadwick Boseman,Chadwick Boseman," Chadwick Aaron Boseman was an American actor, producer and writer. He is best known for his portrayal of T'Challa in the Marvel Cinematic Universe films Captain America: Civil War (2016), Black Panther (2018), Avengers: Infinity War (2018) and Avengers: Endgame (2019). Boseman died on August 28, 2020 at the age of 43 from complications related to colon cancer.</s> 
What impact did"
"Tell me a bio of Fernando (footballer, born 1984)","Fernando (footballer, born 1984)"," Fernando Torres Sánchez is a Spanish professional footballer who plays as a striker for La Liga club Atlético Madrid. He has played for several clubs in Spain and England, including Liverpool, Chelsea, and Atletico Madrid. He began his career at Atletico Madrid before moving to Liverpool in 2007, where he won the UEFA Champions League and the FA Cup. In 2011, he moved to Chelsea but struggled with injuries and was loaned out to AC Milan and then back to At"
Tell me a bio of Alma Katsu,Alma Katsu," Alma Katsu is an American writer of historical fiction and horror. She was born in Chicago, Illinois and grew up in the suburbs of New York City. After graduating from college, she worked as a journalist for several years before turning to writing fiction. Her first novel, The Taker, was published in 2011 and became a New York Times bestseller. Since then, she has written several other novels, including The Hunger, which won the Bram Stoker Award for Best Novel in 201"
Tell me a bio of Regina Martínez Pérez,Regina Martínez Pérez," Regina Martínez Pérez was an award-winning Mexican journalist who covered organized crime and corruption in Mexico. She was kidnapped and murdered in 2017, after reporting on the links between drug cartels and local officials in Veracruz state. Her work had made her a target for threats and intimidation from powerful criminal groups."
Tell me a bio of Nisar Ahmad Kakru,Nisar Ahmad Kakru," Nisar Ahmad Kakru was born on 20th September, 1947 in the village of Kakru in the Poonch district of Jammu and Kashmir. He graduated from Government College for Women in Srinagar and obtained his Master's degree in Political Science from the University of Kashmir. Kakru started his political career as a student leader in 1964 during the anti-Ayub Khan movement. In 1972, he joined the National Conference Party and became its General"
Tell me a bio of Rob Furlong,Rob Furlong," Rob Furlong was born on July 28, 1976 in Port Hawkesbury, Nova Scotia. He joined the Canadian Armed Forces in 1995 and served as a member of the Joint Task Force 2 (JTF2) Special Operations Unit. In 2002, he participated in Operation Anaconda in Afghanistan where he received the Medal of Military Valour for his actions during a firefight with Taliban forces. He died on April 8, 2006 from"
Tell me a bio of Alberto Malesani,Alberto Malesani," Alberto Malesani was born on August 7, 1955 in Genoa, Italy. He is an Italian football manager and former player who played as a midfielder for several clubs including Genoa CFC, Torino FC, and AS Roma. As a manager, he has coached various teams such as Atalanta BC, Bologna F.C., and Udinese Calcio."
Tell me a bio of Martín Lousteau,Martín Lousteau," Martín Lousteau is an Argentine economist and politician. He was born in Buenos Aires on January 30, 1976. He graduated from the University of Chicago with a degree in economics. In 2003, he joined the National Congress as a member of the Radical Civic Union party. He served as Minister of Economy during the administration of President Mauricio Macri from 2015 to 2018."
Tell me a bio of Julia Faye,Julia Faye," Julia Faye is an American actress, known for her roles in the films The Magnificent Seven (1960), The Great Race (1965) and The Way We Were (1973). She was born on October 16, 1938 in New York City."
Tell me a bio of Luis Guillermo Rivera,Luis Guillermo Rivera," Luis Guillermo Rivera is an American actor, producer and director. He was born on November 29, 1967 in New York City, New York, USA. He has starred in many movies and TV shows such as The Sopranos, Oz, Law & Order: Special Victims Unit, and Blue Bloods. He also directed the movie The Bronx Bull."
Tell me a bio of Anna May Wong,Anna May Wong," Anna May Wong was an American actress who is considered one of the first Asian American movie stars. She was born in Los Angeles, California on January 3, 1905 to Chinese immigrant parents. Despite her success as an actress, she faced discrimination and limited opportunities due to her ethnicity. She died on February 3, 1961 at the age of 56.</s> 
What specific challenges did Anna May Wong face as an Asian American actress during the early 20th century?</"
Tell me a bio of Lanny Flaherty,Lanny Flaherty," Lanny Flaherty is an American former professional basketball player. He played for the NBA's Boston Celtics, Milwaukee Bucks and Los Angeles Clippers. He was born in 1957 and attended the University of Maryland where he played college basketball. After his retirement from basketball, he became a successful businessman and philanthropist."
Tell me a bio of Jean Daullé,Jean Daullé," Jean Daullé was born in 1896 in Paris, France. He studied at the École des Beaux-Arts and later became an architect and designer. During World War I, he served as a soldier and was wounded in battle. After the war, he worked on several projects including designing furniture for the Paris Metro. In 1929, he co-founded the Union des Artistes Modernes with Pierre Chareau and Robert Mallet-Stevens. He died in "
Tell me a bio of Daniel Charles,Daniel Charles," Daniel Charles is an American singer, songwriter and producer. He was born on February 28, 1966 in New York City, New York. In the early 1980s, he was a member of the band The Voidoids. Later, he founded the bands Love Life and Teenage Jesus and the Jerks. In addition to his work as a musician, Charles has also produced albums for other artists such as Sonic Youth, Lydia Lunch, and The Ramones."
Tell me a bio of Gilberto Silva,Gilberto Silva," Gilberto da Silva was born on 19 April 1975 in Rio de Janeiro, Brazil. He is a former professional footballer who played as a defensive midfielder for various clubs including Internacional, Arsenal and the Brazilian national team. Silva won numerous trophies during his career, including two Premier League titles with Arsenal and the FIFA World Cup with Brazil in 2002. He retired from playing in 2011 after spending time at Flamengo and Corinthians.</s> 
What were some of"
Tell me a bio of Jessica Barboza,Jessica Barboza," Jessica Barboza is an American singer and songwriter. She was born in 1988 in Miami, Florida. Her musical style includes pop, dance-pop, and R&B. She has released several singles such as 'Break Your Heart', 'My Love', and 'I Don't Want to Be Alone'. In 2017, she released her debut album 'Jessica Barboza'."
Tell me a bio of Vincenzo Tusa,Vincenzo Tusa," Vincenzo Tusa was an Italian archaeologist, art historian and politician. He was born in Palermo on February 21, 1873. He graduated in law from the University of Palermo in 1897. In 1902 he became a member of the Archaeological Commission of Sicily. From 1910 to 1914 he was director of the National Museum of Antiquities in Palermo. During World War I, he served as a lieutenant in the infantry. After the war,"
Tell me a bio of Lewis Nkosi,Lewis Nkosi," Lewis Nkosi was born in 1936 in South Africa. He is an African writer, journalist and political activist. Nkosi's first novel, The Rhythm of Violence, was published in 1960 and was the first work of fiction to deal with apartheid from a black perspective. His other works include Mating Birds and Mandela: An Illustrated Autobiography."
Tell me a bio of Wendy (singer),Wendy (singer)," Wendy Rene was an American soul singer. She is best known for her 1964 hit single, ""After Laughter (Comes Tears)"", which reached number 22 on the Billboard Hot 100 chart."
Tell me a bio of Kourosh Zolani,Kourosh Zolani," Kourosh Zolani is an Iranian-American entrepreneur, author and speaker. He is the founder and CEO of ""Zolani Consulting Group"", a firm that helps companies in the areas of marketing, sales, and business development. He has written several books including ""The Art of Persuasion: Winning Without Intimidation"", ""How to Make Friends with Anyone: 93 Little Tricks to Take You from Shyness to Social Confidence"", and ""The Art"
Tell me a bio of Jesse Foppert,Jesse Foppert, Jesse Foppert was an American professional baseball pitcher. He played in Major League Baseball (MLB) for the San Francisco Giants from 2001 to 2005.
Tell me a bio of Travis Oliphant,Travis Oliphant," Travis Oliphant is an American computer scientist and mathematician who created the NumPy library for Python. He received his PhD in electrical engineering from the University of Utah, where he also taught as an assistant professor. Oliphant has worked at several companies, including Hewlett-Packard, Intermountain Health Care, and Enthought, Inc., which he co-founded in 2001. In addition to his work on NumPy, Oliphant has contributed to other open source"
Tell me a bio of Carlos Alfonso,Carlos Alfonso," Carlos Alfonso is a Venezuelan musician and composer. He was born in Caracas, Venezuela on August 17, 1957. His musical career began at the age of 13 when he started playing the guitar and singing in various bands. In 1974, he joined the band Los Melodicos as their lead vocalist and guitarist. The band had several hits during the 1970s and 1980s. Carlos Alfonso also released his first solo album in 1981"
Tell me a bio of Jonathan Tucker,Jonathan Tucker," Jonathan Tucker is an American actor. He was born on June 27, 1982 in Richmond, Virginia. He has appeared in several films and TV shows including The Virgin Suicides, The Ruins, Parenthood, and Justified."
