prompt,response,atoms,hallucinated atoms
Tell me a bio of Ronaldo (Brazilian footballer),"Sure! Here's a brief bio of Ronaldo (Brazilian footballer):

Ronaldo Luís Nazário de Lima, known simply as Ronaldo, is a retired Brazilian professional footballer who played as a forward. He is widely considered one of the greatest footballers of all time, known for his exceptional skill, speed, and scoring ability.

Born on September 18, 1976, in Rio de Janeiro, Brazil,","| Ronaldo Luís Nazário de Lima is a person.	True |
| Ronaldo is a nickname for Ronaldo Luís Nazário de Lima.	True |
| Ronaldo is a retired Brazilian professional footballer.	True |
| Ronaldo played as a forward.	True |
| He is widely considered one of the greatest footballers of all time.	True |
| He is known for his exceptional skill.	True |
| He is known for his speed.	True |
| He is known for his scoring ability.	True |
| Born on September 18, 1976.	True |
| Born in Rio de Janeiro, Brazil.	True |
",
Tell me a bio of Shahnaz Pahlavi,"Sure! Shahnaz Pahlavi is the eldest child of the last Shah of Iran, Mohammad Reza Pahlavi, and his wife, Farah Diba. She was born on October 27, 1940, in Tehran, Iran. She has two younger brothers, Mohammad Reza Pahlavi II and Ali Reza Pahlavi.

Shahnaz Pahlavi studied at the Ly","| She was born on October 27, 1940.	True |
| She was born in Tehran.	True |
| She was born in Iran.	True |
| She has two younger brothers.	True |
| Her younger brothers are named Mohammad Reza Pahlavi II and Ali Reza Pahlavi.	True |
",
Tell me a bio of Milton Diamond,"Milton Diamond was a prominent American zoologist and sexologist who was born in 1926 and died in 2013. He was best known for his research on the sexual behavior of animals, particularly primates, and his advocacy for the use of condoms as a means of preventing the transmission of sexually transmitted infections (STIs). Diamond was also a vocal critic of the ""sexual conformity"" of mainstream society and advoc","| Milton Diamond was a zoologist.	False |
| Milton Diamond was a sexologist.	True |
| Milton Diamond was American.	True |
| Milton Diamond was born in 1926.	False |
| Milton Diamond died in 2013.	False |
| He was best known for his research.	True |
| He was best known for his research on the sexual behavior of animals.	False |
| He was best known for his research on the sexual behavior of primates.	False |
| He was an advocate.	True |
| He advocated for the use of condoms.	True |
| He advocated for the use of condoms as a means of preventing the transmission of sexually transmitted infections (STIs).	True |
| Diamond was a vocal critic.	True |
| Diamond criticized the ""sexual conformity"" of mainstream society.	True |
| Diamond advocated for something.	True |
","| Milton Diamond was a zoologist. |
| Milton Diamond was born in 1926. |
| Milton Diamond died in 2013. |
| He was best known for his research on the sexual behavior of animals. |
| He was best known for his research on the sexual behavior of primates. |
"
Tell me a bio of Jimmy Bartel,"Sure! Jimmy Bartel is an Australian rules football player who currently plays for the Geelong Football Club in the Australian Football League (AFL). He has been a key player for the club since he was drafted in 2003, and has won several awards and accolades for his performances on the field.

Bartel was born on February 13, 1984, in Geelong, Victoria, Australia. He began playing football at","| He has been a key player for the club.	True |
| He was drafted in 2003.	False |
| He has won several awards.	True |
| He has won several accolades.	True |
| He has won awards for his performances on the field.	True |
| He has won accolades for his performances on the field.	True |
| Bartel was born on February 13, 1984.	False |
| Bartel was born in Geelong.	False |
| Bartel was born in Victoria.	True |
| Bartel was born in Australia.	True |
","| He was drafted in 2003. |
| Bartel was born on February 13, 1984. |
| Bartel was born in Geelong. |
"
Tell me a bio of Taral Hicks,"Sure, here's a brief bio of Taral Hicks:

Taral Hicks is an American singer, songwriter, and actress who was born on September 21, 1976, in Jamaica, Queens, New York. She rose to fame in the early 1990s as a teenager with her hit single ""Sweet 16"" and her debut album, ""Taral Hicks.""

H","| Taral Hicks is an American.	True |
| Taral Hicks is a singer.	True |
| Taral Hicks is a songwriter.	False |
| Taral Hicks is an actress.	True |
| Taral Hicks was born on September 21, 1976.	False |
| Taral Hicks was born in Jamaica, Queens, New York.	False |
| She rose to fame in the early 1990s.	True |
| She rose to fame as a teenager.	True |
| She rose to fame with her hit single ""Sweet 16.""	False |
| She rose to fame with her debut album, ""Taral Hicks."".	False |
","| Taral Hicks is a songwriter. |
| Taral Hicks was born on September 21, 1976. |
| Taral Hicks was born in Jamaica, Queens, New York. |
| She rose to fame with her hit single ""Sweet 16."" |
| She rose to fame with her debut album, ""Taral Hicks."". |
"
Tell me a bio of Frederick Howard Taylor,"Frederick Winslow Taylor (March 20, 1856 – March 21, 1915) was an American mechanical engineer, inventor, and management consultant who is widely regarded as the father of Scientific Management. Taylor was born in Philadelphia, Pennsylvania, and graduated from Harvard University in 1883. He began his career as an engineer at Midvale Steel Company in Pennsylvania, where he developed a number of innovative machine","| Frederick Winslow Taylor was born on March 20, 1856.	False |
| Frederick Winslow Taylor died on March 21, 1915.	False |
| Frederick Winslow Taylor was an American.	False |
| Frederick Winslow Taylor was a mechanical engineer.	False |
| Frederick Winslow Taylor was an inventor.	False |
| Frederick Winslow Taylor was a management consultant.	False |
| Frederick Winslow Taylor is widely regarded as the father of Scientific Management.	False |
| Taylor was born in Philadelphia, Pennsylvania.	False |
| Taylor graduated from Harvard University.	False |
| Taylor graduated from Harvard University in 1883.	False |
| He began his career as an engineer.	False |
| He began his career at Midvale Steel Company.	False |
| Midvale Steel Company is located in Pennsylvania.	False |
| He developed a number of innovative machines.	False |
","| Frederick Winslow Taylor was born on March 20, 1856. |
| Frederick Winslow Taylor died on March 21, 1915. |
| Frederick Winslow Taylor was an American. |
| Frederick Winslow Taylor was a mechanical engineer. |
| Frederick Winslow Taylor was an inventor. |
| Frederick Winslow Taylor was a management consultant. |
| Frederick Winslow Taylor is widely regarded as the father of Scientific Management. |
| Taylor was born in Philadelphia, Pennsylvania. |
| Taylor graduated from Harvard University. |
| Taylor graduated from Harvard University in 1883. |
| He began his career as an engineer. |
| He began his career at Midvale Steel Company. |
| Midvale Steel Company is located in Pennsylvania. |
| He developed a number of innovative machines. |
"
Tell me a bio of Zamfir Arbore,"Sure! Zamfir Arbore is a Romanian pan flute player and composer who was born on April 17, 1941, in the village of Ocna Sugatag, Romania. He began playing the pan flute at the age of 10 and went on to study at the Bucharest Conservatory, where he graduated with a degree in music education.

Arbore's career as a pan flute player and composer sp","| He began playing the pan flute at the age of 10.	False |
| He studied at the Bucharest Conservatory.	False |
| He graduated with a degree in music education from the Bucharest Conservatory.	False |
","| He began playing the pan flute at the age of 10. |
| He studied at the Bucharest Conservatory. |
| He graduated with a degree in music education from the Bucharest Conservatory. |
"
Tell me a bio of Kim Casali,"Sure, here's a brief bio of Kim Casali:

Kim Casali is a highly experienced and respected HR leader with over 20 years of experience in the field. She has held senior HR roles at several Fortune 500 companies, including Procter & Gamble, PepsiCo, and most recently, McDonald's.

Throughout her career, Kim has been known for her strategic approach to HR","| Kim Casali is a HR leader.	False |
| Kim Casali is highly experienced.	True |
| Kim Casali is respected.	True |
| Kim Casali has over 20 years of experience in the field.	False |
| She has held senior HR roles.	False |
| She has held senior HR roles at Fortune 500 companies.	False |
| She has held senior HR roles at several Fortune 500 companies.	False |
| The companies include Procter & Gamble.	False |
| The companies include PepsiCo.	False |
| The companies include McDonald's.	False |
| Most recently, she held a senior HR role at McDonald's.	False |
| Kim has a career.	True |
| Kim is known for her strategic approach.	False |
| Kim is known for her strategic approach to HR.	False |
| Kim has been known for her strategic approach to HR throughout her career.	False |
","| Kim Casali is a HR leader. |
| Kim Casali has over 20 years of experience in the field. |
| She has held senior HR roles. |
| She has held senior HR roles at Fortune 500 companies. |
| She has held senior HR roles at several Fortune 500 companies. |
| The companies include Procter & Gamble. |
| The companies include PepsiCo. |
| The companies include McDonald's. |
| Most recently, she held a senior HR role at McDonald's. |
| Kim is known for her strategic approach. |
| Kim is known for her strategic approach to HR. |
| Kim has been known for her strategic approach to HR throughout her career. |
"
Tell me a bio of Mohamed Salah,"Sure, here's a brief bio of Mohamed Salah:

Mohamed Salah is an Egyptian professional footballer who plays as a forward for Liverpool F.C. and the Egyptian national team. Born on June 15, 1992, in Nagrig, Egypt, Salah began his career at El Mokawloon before moving to Basel and then Chelsea. He struggled to make an impact at Stamford Bridge,","| Mohamed Salah is an Egyptian.	True |
| Mohamed Salah is a professional footballer.	True |
| Mohamed Salah plays as a forward.	True |
| Mohamed Salah plays for Liverpool F.C.	True |
| Mohamed Salah plays for the Egyptian national team.	True |
| Salah was born on June 15, 1992.	True |
| Salah was born in Nagrig, Egypt.	True |
| Salah began his career at El Mokawloon.	False |
| Salah moved to Basel.	True |
| Salah moved to Chelsea.	True |
| He struggled.	True |
| He struggled to make an impact.	True |
| He struggled to make an impact at Stamford Bridge.	True |
","| Salah began his career at El Mokawloon. |
"
Tell me a bio of Rin Iwanaga,"Rin Iwanaga is a fictional character in the visual novel and anime series ""The Garden of Sinners."" She is a high school student who is known for her beauty and her ability to see ghosts. She is also a skilled fighter and is able to use her powers to defend herself and others. Despite her tough exterior, Rin has a kind heart and is fiercely loyal to her friends. She is also a bit of a loner and has a","| Rin Iwanaga is a fictional character.	False |
| Rin Iwanaga appears in the visual novel ""The Garden of Sinners.""	False |
| Rin Iwanaga appears in the anime series ""The Garden of Sinners."".	False |
| She is a high school student.	False |
| She is known for her beauty.	False |
| She is known for her ability to see ghosts.	False |
| She is a skilled fighter.	False |
| She is able to use her powers.	False |
| She is able to use her powers to defend herself.	False |
| She is able to use her powers to defend others.	False |
| Rin has a tough exterior.	True |
| Rin has a kind heart.	False |
| Rin is fiercely loyal to her friends.	True |
","| Rin Iwanaga is a fictional character. |
| Rin Iwanaga appears in the visual novel ""The Garden of Sinners."" |
| Rin Iwanaga appears in the anime series ""The Garden of Sinners."". |
| She is a high school student. |
| She is known for her beauty. |
| She is known for her ability to see ghosts. |
| She is a skilled fighter. |
| She is able to use her powers. |
| She is able to use her powers to defend herself. |
| She is able to use her powers to defend others. |
| Rin has a kind heart. |
"
Tell me a bio of Carlos Santana,"Sure! Carlos Augusto Alves Santana is a Mexican-American musician who was born in Autlán de Navidad, Jalisco, Mexico, on July 20, 1947. He is best known for his work as a guitarist and songwriter in the rock and roll and Latin music genres.

Santana began playing the guitar at a young age and was heavily influenced by the music of his native Mexico, as well as blues and","| He is known for his work as a guitarist.	True |
| He is known for his work as a songwriter.	False |
| He works in the rock and roll genre.	True |
| He works in the Latin music genre.	True |
| Santana began playing the guitar at a young age.	True |
| Santana was heavily influenced by the music of his native Mexico.	True |
| Santana was heavily influenced by the blues.	True |
","| He is known for his work as a songwriter. |
"
Tell me a bio of Jack Leach,"Sure! Jack Leach is a cricketer who plays for England. He was born on December 22, 1991, in Taunton, Somerset, England. He is a right-handed batsman and a slow left-arm orthodox bowler. He made his first-class debut for Somerset in 2010 and his List A debut for the county in 2011. He made his international debut for England in","| He was born on December 22, 1991.	False |
| He was born in Taunton, Somerset.	True |
| He was born in England.	True |
| He is a right-handed batsman.	False |
| He is a slow left-arm orthodox bowler.	True |
| He made his first-class debut for Somerset.	True |
| The first-class debut was made in 2010.	False |
| He made his List A debut for Somerset.	True |
| The List A debut was made in 2011.	True |
| The county referred to is Somerset.	True |
| He made his international debut.	True |
| He made his international debut for England.	True |
","| He was born on December 22, 1991. |
| He is a right-handed batsman. |
| The first-class debut was made in 2010. |
"
Tell me a bio of Abdou Diallo,"Sure! Abdou Diallo is a professional basketball player from Senegal. He was born on December 4, 1996, in Dakar, Senegal. He currently plays for the Brooklyn Nets of the National Basketball Association (NBA).

Diallo began his basketball career in Senegal before moving to the United States to attend high school. He played college basketball for the Kentucky Wildcats and was drafted by the Nets in","| He was born on December 4, 1996.	False |
| He was born in Dakar.	False |
| He was born in Senegal.	False |
| He currently plays basketball.	False |
| He plays for the Brooklyn Nets.	False |
| The Brooklyn Nets are a team in the National Basketball Association (NBA).	True |
| Diallo began his basketball career in Senegal.	False |
| Diallo moved to the United States.	False |
| Diallo moved to the United States to attend high school.	False |
| Diallo moved to the United States to attend high school from Senegal.	False |
| He played college basketball.	False |
| He played college basketball for the Kentucky Wildcats.	False |
| He was drafted.	False |
| He was drafted by the Nets.	False |
","| He was born on December 4, 1996. |
| He was born in Dakar. |
| He was born in Senegal. |
| He currently plays basketball. |
| He plays for the Brooklyn Nets. |
| Diallo began his basketball career in Senegal. |
| Diallo moved to the United States. |
| Diallo moved to the United States to attend high school. |
| Diallo moved to the United States to attend high school from Senegal. |
| He played college basketball. |
| He played college basketball for the Kentucky Wildcats. |
| He was drafted. |
| He was drafted by the Nets. |
"
Tell me a bio of Chadwick Boseman,"Sure! Chadwick Boseman is an American actor known for his portrayal of iconic figures such as Black Panther, Jackie Robinson, and Thurgood Marshall. Born on November 29, 1976, in Anderson, South Carolina, Boseman graduated from Howard University and the British American Dramatic Academy. He began his career in the early 2000s, appearing in television shows and films such as ""Third Watch,"" ""C","| Boseman was born on November 29, 1976.	True |
| Boseman was born in Anderson, South Carolina.	True |
| Boseman graduated from Howard University.	True |
| Boseman graduated from the British American Dramatic Academy.	True |
| He began his career in the early 2000s.	True |
| He appeared in television shows.	True |
| He appeared in films.	True |
| He appeared in ""Third Watch.""	True |
| He appeared in ""Criminal Minds."".	False |
","| He appeared in ""Criminal Minds."". |
"
"Tell me a bio of Fernando (footballer, born 1984)","Fernando José de la Fuente Pons is a Spanish professional footballer who plays as a central midfielder for Real Betis. Born on May 16, 1984, in O Porriño, Spain, he began his career with local club Celta de Vigo before joining Atlético Madrid in 2007. He made his La Liga debut for Atlético in 2008 and went on to make over 100 appearances for the","| Fernando José de la Fuente Pons is a person.	False |
| Fernando José de la Fuente Pons is Spanish.	False |
| Fernando José de la Fuente Pons is a professional footballer.	False |
| Fernando José de la Fuente Pons plays as a central midfielder.	False |
| Fernando José de la Fuente Pons plays for Real Betis.	False |
| He was born on May 16, 1984.	False |
| He was born in O Porriño, Spain.	False |
| He began his career with Celta de Vigo.	False |
| Celta de Vigo is a local club.	False |
| He joined Atlético Madrid in 2007.	False |
| He made his La Liga debut.	False |
| He made his La Liga debut for Atlético.	False |
| He made his La Liga debut for Atlético in 2008.	False |
| He made over 100 appearances.	False |
| He made over 100 appearances for Atlético.	False |
","| Fernando José de la Fuente Pons is a person. |
| Fernando José de la Fuente Pons is Spanish. |
| Fernando José de la Fuente Pons is a professional footballer. |
| Fernando José de la Fuente Pons plays as a central midfielder. |
| Fernando José de la Fuente Pons plays for Real Betis. |
| He was born on May 16, 1984. |
| He was born in O Porriño, Spain. |
| He began his career with Celta de Vigo. |
| Celta de Vigo is a local club. |
| He joined Atlético Madrid in 2007. |
| He made his La Liga debut. |
| He made his La Liga debut for Atlético. |
| He made his La Liga debut for Atlético in 2008. |
| He made over 100 appearances. |
| He made over 100 appearances for Atlético. |
"
Tell me a bio of Alma Katsu,"Sure! Alma Katsu is an American author of historical fiction and supernatural fiction. She was born in 1959 in Los Angeles, California, and grew up in a family of Japanese and Mexican descent. Katsu's writing often explores themes of identity, culture, and the supernatural, and her works are known for their vivid settings and well-researched historical details.

Katsu's debut novel, ""The Taker","| She was born in 1959.	True |
| She was born in Los Angeles, California.	False |
| She grew up in a family of Japanese descent.	True |
| She grew up in a family of Mexican descent.	False |
| Katsu is a writer.	True |
| Katsu's writing explores themes of identity.	True |
| Katsu's writing explores themes of culture.	True |
| Katsu's writing explores themes of the supernatural.	True |
| Katsu's works have vivid settings.	True |
| Katsu's works have well-researched historical details.	True |
","| She was born in Los Angeles, California. |
| She grew up in a family of Mexican descent. |
"
Tell me a bio of Regina Martínez Pérez,"Here is a brief bio of Regina Martínez Pérez:

Regina Martínez Pérez is a Mexican journalist who was born on October 26, 1963, in Veracruz, Mexico. She studied journalism at the Universidad Veracruzana and began her career as a reporter for the Veracruz newspaper, El Dictámene. In 1996, she became the first female correspondent for the national newspaper, La","| The subject of the brief bio is Regina Martínez Pérez.	True |
| Regina Martínez Pérez is a Mexican journalist.	True |
| Regina Martínez Pérez was born on October 26, 1963.	False |
| Regina Martínez Pérez was born in Veracruz, Mexico.	True |
| She studied journalism.	True |
| She studied journalism at the Universidad Veracruzana.	True |
| She began her career as a reporter.	True |
| She began her career as a reporter for the Veracruz newspaper.	True |
| The Veracruz newspaper is El Dictámene.	False |
| In 1996, she became the first female correspondent.	False |
| She became the first female correspondent for the national newspaper, La.	True |
","| Regina Martínez Pérez was born on October 26, 1963. |
| The Veracruz newspaper is El Dictámene. |
| In 1996, she became the first female correspondent. |
"
Tell me a bio of Nisar Ahmad Kakru,"Sure, here's a brief bio of Nisar Ahmad Kakru:

Nisar Ahmad Kakru is a renowned Indian scholar, writer, and educator who has made significant contributions to the fields of Islamic studies, comparative religion, and interfaith dialogue. He is currently the Director of the Centre for Islamic Studies at Jamia Millia Islamia University in New Delhi, India.

Born on October ","| Nisar Ahmad Kakru is an Indian.	True |
| Nisar Ahmad Kakru is a scholar.	False |
| Nisar Ahmad Kakru is a writer.	False |
| Nisar Ahmad Kakru is an educator.	False |
| Nisar Ahmad Kakru has made significant contributions.	True |
| Nisar Ahmad Kakru has made significant contributions to Islamic studies.	False |
| Nisar Ahmad Kakru has made significant contributions to comparative religion.	False |
| Nisar Ahmad Kakru has made significant contributions to interfaith dialogue.	False |
| He is currently the Director.	False |
| He is the Director of the Centre for Islamic Studies.	False |
| He is the Director of the Centre for Islamic Studies at Jamia Millia Islamia University.	False |
| Jamia Millia Islamia University is in New Delhi, India.	False |
","| Nisar Ahmad Kakru is a scholar. |
| Nisar Ahmad Kakru is a writer. |
| Nisar Ahmad Kakru is an educator. |
| Nisar Ahmad Kakru has made significant contributions to Islamic studies. |
| Nisar Ahmad Kakru has made significant contributions to comparative religion. |
| Nisar Ahmad Kakru has made significant contributions to interfaith dialogue. |
| He is currently the Director. |
| He is the Director of the Centre for Islamic Studies. |
| He is the Director of the Centre for Islamic Studies at Jamia Millia Islamia University. |
| Jamia Millia Islamia University is in New Delhi, India. |
"
Tell me a bio of Rob Furlong,"Sure! Robert ""Rob"" Furlong is a Canadian former soldier and sniper who served in the Canadian Armed Forces. He is best known for holding the record for the longest confirmed kill in military history, which he achieved during the War in Afghanistan in 2002. Furlong served with the Princess Patricia's Canadian Light Infantry and was a member of the elite Special Forces unit, the Canadian Joint Incident Response Unit. He was awarded the Medal","| He is known for holding a record.	True |
| He holds the record for the longest confirmed kill.	True |
| The record for the longest confirmed kill is in military history.	True |
| He achieved the record during the War in Afghanistan in 2002.	True |
| Furlong served with the Princess Patricia's Canadian Light Infantry.	True |
| Furlong was a member of the Canadian Joint Incident Response Unit.	False |
| The Canadian Joint Incident Response Unit is an elite Special Forces unit.	False |
| He was awarded.	True |
| The award was the Medal.	True |
","| Furlong was a member of the Canadian Joint Incident Response Unit. |
| The Canadian Joint Incident Response Unit is an elite Special Forces unit. |
"
Tell me a bio of Alberto Malesani,"Sure, here's a brief bio of Alberto Malesani:

Alberto Malesani is an Italian computer scientist and researcher who is known for his work in the field of Artificial Intelligence (AI). He is currently a professor at the University of Pisa, where he directs the Artificial Intelligence Laboratory.

Malesani received his Laurea degree in Computer Science from the University of Pisa in 1987,","| Alberto Malesani is Italian.	True |
| Alberto Malesani is a computer scientist.	False |
| Alberto Malesani is a researcher.	False |
| Alberto Malesani is known for his work in the field of Artificial Intelligence (AI).	False |
| He is a professor.	False |
| He is currently a professor at the University of Pisa.	False |
| He directs the Artificial Intelligence Laboratory.	False |
| The University of Pisa is where he is currently a professor.	False |
| The University of Pisa is where he directs the Artificial Intelligence Laboratory.	False |
| Malesani received his Laurea degree.	False |
| Malesani received his Laurea degree in Computer Science.	False |
| Malesani received his Laurea degree from the University of Pisa.	False |
| Malesani received his Laurea degree in 1987.	False |
","| Alberto Malesani is a computer scientist. |
| Alberto Malesani is a researcher. |
| Alberto Malesani is known for his work in the field of Artificial Intelligence (AI). |
| He is a professor. |
| He is currently a professor at the University of Pisa. |
| He directs the Artificial Intelligence Laboratory. |
| The University of Pisa is where he is currently a professor. |
| The University of Pisa is where he directs the Artificial Intelligence Laboratory. |
| Malesani received his Laurea degree. |
| Malesani received his Laurea degree in Computer Science. |
| Malesani received his Laurea degree from the University of Pisa. |
| Malesani received his Laurea degree in 1987. |
"
Tell me a bio of Martín Lousteau,"Sure! Martín Lousteau is an Argentine economist, lawyer, and politician who served as the Minister of Economy and Production of Argentina from 2015 to 2019. He is known for his work in promoting economic growth and development in Argentina, and has been recognized for his contributions to the field of economics.

Here is a brief bio of Martín Lousteau:

Education:

* Bachelor's degree in Econom","| He is known for his work in promoting economic growth and development in Argentina.	True |
| He has been recognized for his contributions to the field of economics.	True |
| The topic is Education.	True |
",
Tell me a bio of Julia Faye,"Julia Faye was an American actress and singer who was active in the 1930s and 1940s. She was born on December 26, 1912, in New York City and began her career as a child actress on the stage. She made her Broadway debut at the age of 12 in the play ""The Cocoanuts,"" and went on to appear in several other productions before moving to Hollywood in the early 1","| Julia Faye was an American.	True |
| Julia Faye was an actress.	True |
| Julia Faye was a singer.	False |
| Julia Faye was active in the 1930s.	False |
| Julia Faye was active in the 1940s.	True |
| She was born on December 26, 1912.	False |
| She was born in New York City.	False |
| She began her career as a child actress.	False |
| She began her career on the stage.	True |
| She made her Broadway debut at the age of 12.	False |
| Her Broadway debut was in the play ""The Cocoanuts.""	False |
| ""The Cocoanuts"" is a play.	False |
| She went on to appear in several other productions.	True |
| She moved to Hollywood in the early 1.	True |
","| Julia Faye was a singer. |
| Julia Faye was active in the 1930s. |
| She was born on December 26, 1912. |
| She was born in New York City. |
| She began her career as a child actress. |
| She made her Broadway debut at the age of 12. |
| Her Broadway debut was in the play ""The Cocoanuts."" |
| ""The Cocoanuts"" is a play. |
"
Tell me a bio of Luis Guillermo Rivera,"Luis Guillermo Rivera is a Puerto Rican politician and former Secretary of State of Puerto Rico. He was born on August 27, 1951, in San Juan, Puerto Rico. Rivera studied at the University of Puerto Rico, where he earned a degree in business administration. He later earned a Master's degree in public administration from the University of Michigan.

Rivera began his political career in the 1980s, serving as a","| Luis Guillermo Rivera is a person.	True |
| Luis Guillermo Rivera is a Puerto Rican.	False |
| Luis Guillermo Rivera is a politician.	False |
| Luis Guillermo Rivera is the former Secretary of State of Puerto Rico.	False |
| He was born on August 27, 1951.	False |
| He was born in San Juan.	False |
| He was born in Puerto Rico.	False |
| Rivera studied at the University of Puerto Rico.	False |
| Rivera earned a degree.	True |
| Rivera earned a degree in business administration.	False |
| He later earned a Master's degree.	False |
| He later earned a Master's degree in public administration.	False |
| He earned a Master's degree from the University of Michigan.	False |
| Rivera began his political career.	False |
| Rivera began his political career in the 1980s.	False |
| Rivera served as a...	False |
","| Luis Guillermo Rivera is a Puerto Rican. |
| Luis Guillermo Rivera is a politician. |
| Luis Guillermo Rivera is the former Secretary of State of Puerto Rico. |
| He was born on August 27, 1951. |
| He was born in San Juan. |
| He was born in Puerto Rico. |
| Rivera studied at the University of Puerto Rico. |
| Rivera earned a degree in business administration. |
| He later earned a Master's degree. |
| He later earned a Master's degree in public administration. |
| He earned a Master's degree from the University of Michigan. |
| Rivera began his political career. |
| Rivera began his political career in the 1980s. |
| Rivera served as a... |
"
Tell me a bio of Anna May Wong,"Anna May Wong was an American actress, model, and advocate for Asian American rights. She was born on January 3, 1905, in Los Angeles, California, to parents of Chinese and American descent. Wong began her acting career in Hollywood during the 1920s, but faced discrimination and limited opportunities due to her race and gender. Despite these challenges, she became a popular and influential figure in the film industry, starring","| Anna May Wong was an American.	True |
| Anna May Wong was an actress.	True |
| Anna May Wong was a model.	True |
| Anna May Wong was an advocate for Asian American rights.	True |
| She was born on January 3, 1905.	True |
| She was born in Los Angeles, California.	True |
| Her parents were of Chinese descent.	True |
| Her parents were of American descent.	False |
| She was born to parents of Chinese and American descent.	True |
| Wong began her acting career in Hollywood.	True |
| Wong began her acting career during the 1920s.	True |
| Wong faced discrimination.	True |
| Wong faced limited opportunities.	True |
| Wong faced discrimination due to her race.	True |
| Wong faced discrimination due to her gender.	False |
| Wong faced limited opportunities due to her race.	True |
| Wong faced limited opportunities due to her gender.	False |
| She faced challenges.	True |
| She became a popular figure.	True |
| She became an influential figure.	True |
| She is in the film industry.	True |
| She stars in films.	True |
","| Her parents were of American descent. |
| Wong faced discrimination due to her gender. |
| Wong faced limited opportunities due to her gender. |
"
Tell me a bio of Lanny Flaherty," Lanny Flaherty is an American actor who has been active in the industry since the early 1990s. He has appeared in numerous films and television shows, including ""The Truman Show,"" ""ER,"" and ""The Good Wife."" Flaherty has also made appearances in several Broadway productions, including ""The History Boys"" and ""The Lieutenant of Inishmore."" In addition to his acting career, Flaherty has taught acting at several","| Lanny Flaherty is an American.	True |
| Lanny Flaherty is an actor.	True |
| Lanny Flaherty has been active in the industry since the early 1990s.	False |
| He has appeared in numerous films.	True |
| He has appeared in numerous television shows.	True |
| He has appeared in ""The Truman Show.""	False |
| He has appeared in ""ER.""	False |
| He has appeared in ""The Good Wife."".	False |
| Flaherty has made appearances.	True |
| Flaherty has made appearances in several Broadway productions.	False |
| ""The History Boys"" is a Broadway production.	False |
| Flaherty has made appearances in ""The History Boys.""	False |
| ""The Lieutenant of Inishmore"" is a Broadway production.	False |
| Flaherty has made appearances in ""The Lieutenant of Inishmore."".	False |
| Flaherty has an acting career.	True |
| Flaherty has taught acting.	False |
| Flaherty has taught acting at several places.	False |
","| Lanny Flaherty has been active in the industry since the early 1990s. |
| He has appeared in ""The Truman Show."" |
| He has appeared in ""ER."" |
| He has appeared in ""The Good Wife."". |
| Flaherty has made appearances in several Broadway productions. |
| ""The History Boys"" is a Broadway production. |
| Flaherty has made appearances in ""The History Boys."" |
| ""The Lieutenant of Inishmore"" is a Broadway production. |
| Flaherty has made appearances in ""The Lieutenant of Inishmore."". |
| Flaherty has taught acting. |
| Flaherty has taught acting at several places. |
"
Tell me a bio of Jean Daullé,"Jean Daullé was a French mathematician and engineer who made significant contributions to the field of cryptography. He is best known for his work on the A5/1 and A5/2 stream ciphers, which were used in the GSM cellular network standard.

Daullé was born in 1953 in France and received his engineering degree from the École Polytechnique in 1975. He then went on to earn","| Jean Daullé was a French mathematician.	False |
| Jean Daullé was an engineer.	False |
| Jean Daullé made significant contributions.	True |
| Jean Daullé made significant contributions to the field of cryptography.	False |
| He is known for his work on the A5/1 stream cipher.	False |
| A5/1 is a stream cipher.	False |
| A5/1 was used in the GSM cellular network standard.	False |
| He is known for his work on the A5/2 stream cipher.	False |
| A5/2 is a stream cipher.	False |
| A5/2 was used in the GSM cellular network standard.	False |
| Daullé was born in 1953.	False |
| Daullé was born in France.	True |
| Daullé received his engineering degree.	False |
| Daullé received his engineering degree from the École Polytechnique.	False |
| Daullé received his engineering degree in 1975.	False |
","| Jean Daullé was a French mathematician. |
| Jean Daullé was an engineer. |
| Jean Daullé made significant contributions to the field of cryptography. |
| He is known for his work on the A5/1 stream cipher. |
| A5/1 is a stream cipher. |
| A5/1 was used in the GSM cellular network standard. |
| He is known for his work on the A5/2 stream cipher. |
| A5/2 is a stream cipher. |
| A5/2 was used in the GSM cellular network standard. |
| Daullé was born in 1953. |
| Daullé received his engineering degree. |
| Daullé received his engineering degree from the École Polytechnique. |
| Daullé received his engineering degree in 1975. |
"
Tell me a bio of Daniel Charles,"Sure! Daniel Charles is a well-known French chef, restaurateur, and television personality. He was born on August 13, 1979, in Paris, France. Charles grew up in a family of food lovers and began cooking at a young age. He attended culinary school and worked in several restaurants before opening his own restaurant, Le Grill, in 2012.

Charles quickly gained recognition for his innovative and del","| He was born on August 13, 1979.	False |
| He was born in Paris.	False |
| He was born in France.	False |
| Charles grew up in a family of food lovers.	False |
| Charles began cooking at a young age.	False |
| He attended culinary school.	False |
| He worked in several restaurants.	False |
| He worked in several restaurants before opening his own restaurant.	False |
| He opened his own restaurant, Le Grill.	False |
| He opened his own restaurant, Le Grill, in 2012.	False |
","| He was born on August 13, 1979. |
| He was born in Paris. |
| He was born in France. |
| Charles grew up in a family of food lovers. |
| Charles began cooking at a young age. |
| He attended culinary school. |
| He worked in several restaurants. |
| He worked in several restaurants before opening his own restaurant. |
| He opened his own restaurant, Le Grill. |
| He opened his own restaurant, Le Grill, in 2012. |
"
