prompt,response,atoms,hallucinated atoms
Tell me a bio of Maja Jager," 

Maja Jager is a Danish biathlete. She was born on December 22, 1991, in Frederiksberg, Denmark. Jager has been competing at the international level since 2011 and has represented Denmark at several World Championships and Winter Olympics.

Jager's breakthrough season came in 2015-2016 when she finished 14th in the overall World Cup standings. She also won her first World Cup medal, a bronze, in the sprint event at the 2016 World Championships in Oslo.

In 2018, Jager became the first Danish biathlete to win an Olympic medal, taking bronze","| Maja Jager is a person.	True |
| Maja Jager is Danish.	True |
| Maja Jager is a biathlete.	False |
| She was born on December 22, 1991.	True |
| She was born in Frederiksberg.	False |
| She was born in Denmark.	True |
| Jager has been competing at the international level since 2011.	True |
| Jager represents Denmark.	True |
| Jager has represented Denmark at several World Championships.	True |
| Jager has represented Denmark at several Winter Olympics.	False |
| Jager had a breakthrough season.	True |
| The breakthrough season occurred in 2015-2016.	False |
| Jager finished 14th in the overall World Cup standings.	True |
| The World Cup standings were in relation to the sport Jager competes in.	True |
| She won her first World Cup medal.	False |
| The medal was a bronze.	True |
| The medal was won in the sprint event.	False |
| The event took place at the 2016 World Championships.	False |
| The 2016 World Championships were held in Oslo.	False |
| In 2018, Jager became the first Danish biathlete.	False |
| Jager won an Olympic medal.	False |
| Jager won a bronze medal.	True |
","| Maja Jager is a biathlete. |
| She was born in Frederiksberg. |
| Jager has represented Denmark at several Winter Olympics. |
| The breakthrough season occurred in 2015-2016. |
| She won her first World Cup medal. |
| The medal was won in the sprint event. |
| The event took place at the 2016 World Championships. |
| The 2016 World Championships were held in Oslo. |
| In 2018, Jager became the first Danish biathlete. |
| Jager won an Olympic medal. |
"
Tell me a bio of Richie Dorman," 

Richie Dorman is an American professional soccer player who plays as a midfielder for the United States national team and Major League Soccer club Houston Dynamo. Here's his bio:

**Early Life and Youth Career**

Richard ""Richie"" Dorman was born on December 12, 1992, in Austin, Texas. He grew up playing soccer in his hometown and joined the Lonestar SC Academy at a young age. In 2011, he moved to the University of North Carolina at Chapel Hill to play college soccer.

**College and Amateur Career**

During his time at UNC, Dorman played three seasons (2011-","| Richie Dorman is an American.	False |
| Richie Dorman is a professional soccer player.	False |
| Richie Dorman plays as a midfielder.	False |
| Richie Dorman plays for the United States national team.	False |
| Richie Dorman plays for the Major League Soccer club Houston Dynamo.	False |
| Early Life	True |
| Youth Career.	True |
| Richard Dorman's nickname is ""Richie"".	True |
| Richard Dorman was born on December 12, 1992.	False |
| Richard Dorman was born in Austin, Texas.	False |
| He grew up playing soccer.	True |
| He grew up playing soccer in his hometown.	True |
| He joined the Lonestar SC Academy.	False |
| He joined the Lonestar SC Academy at a young age.	False |
| In 2011, he moved.	True |
| He moved to the University of North Carolina at Chapel Hill.	False |
| He moved to play college soccer.	True |
| College career	True |
| Amateur career.	True |
| Dorman attended UNC.	False |
| Dorman played three seasons.	False |
| Dorman played three seasons at UNC.	False |
| The seasons were from 2011	False |
| (the sentence is incomplete).	False |
","| Richie Dorman is an American. |
| Richie Dorman is a professional soccer player. |
| Richie Dorman plays as a midfielder. |
| Richie Dorman plays for the United States national team. |
| Richie Dorman plays for the Major League Soccer club Houston Dynamo. |
| Richard Dorman was born on December 12, 1992. |
| Richard Dorman was born in Austin, Texas. |
| He joined the Lonestar SC Academy. |
| He joined the Lonestar SC Academy at a young age. |
| He moved to the University of North Carolina at Chapel Hill. |
| Dorman attended UNC. |
| Dorman played three seasons. |
| Dorman played three seasons at UNC. |
| The seasons were from 2011 |
| (the sentence is incomplete). |
"
Tell me a bio of Braulio Lara," 

Braulio Lara is a Dominican professional baseball pitcher who has played in Major League Baseball (MLB) for the Washington Nationals and Miami Marlins. Here's his bio:

**Early Life and Amateur Career**

Braulio Lara was born on December 12, 1988, in Santo Domingo, Dominican Republic. He grew up playing baseball in his hometown and signed with the Washington Nationals as an international free agent in 2006 at just 17 years old.

**Professional Career**

Lara began his professional career in the Nationals' minor league system, making his debut in 2007 for the Gulf Coast League Nationals","| Braulio Lara is Dominican.	True |
| Braulio Lara is a professional baseball pitcher.	True |
| Braulio Lara has played in Major League Baseball (MLB).	False |
| Braulio Lara has played for the Washington Nationals.	True |
| Braulio Lara has played for the Miami Marlins.	True |
| Early life is a part of the person's life.	True |
| Amateur career is a part of the person's career.	False |
| Braulio Lara was born on December 12, 1988.	False |
| Braulio Lara was born in Santo Domingo.	True |
| Braulio Lara was born in the Dominican Republic.	True |
| He grew up playing baseball.	True |
| He grew up playing baseball in his hometown.	True |
| He signed with the Washington Nationals.	True |
| He signed with the Washington Nationals as an international free agent.	False |
| He signed with the Washington Nationals as an international free agent in 2006.	False |
| He signed with the Washington Nationals as an international free agent in 2006 at the age of 17.	False |
| Lara began his professional career.	True |
| Lara began his professional career in the Nationals' minor league system.	False |
| Lara made his debut in 2007.	False |
| Lara made his debut for the Gulf Coast League Nationals.	False |
","| Braulio Lara has played in Major League Baseball (MLB). |
| Amateur career is a part of the person's career. |
| Braulio Lara was born on December 12, 1988. |
| He signed with the Washington Nationals as an international free agent. |
| He signed with the Washington Nationals as an international free agent in 2006. |
| He signed with the Washington Nationals as an international free agent in 2006 at the age of 17. |
| Lara began his professional career in the Nationals' minor league system. |
| Lara made his debut in 2007. |
| Lara made his debut for the Gulf Coast League Nationals. |
"
Tell me a bio of Katherine Ryan," 

Katherine Ryan is a Canadian comedian, writer, and actress. She was born on June 30, 1983, in Sarnia, Ontario, Canada.

Ryan began her career as a stand-up comedian, performing at comedy clubs and festivals across Canada. She eventually moved to the UK, where she gained popularity through her appearances on British television shows such as ""Mock the Week,"" ""Have I Got News for You,"" and ""QI.""

In addition to her stand-up work, Ryan has written and starred in several TV shows, including ""Campus"" (2011), ""Badults"" (2013-201","| Katherine Ryan is Canadian.	True |
| Katherine Ryan is a comedian.	True |
| Katherine Ryan is a writer.	True |
| Katherine Ryan is an actress.	True |
| She was born on June 30, 1983.	True |
| She was born in Sarnia.	True |
| She was born in Ontario.	True |
| She was born in Canada.	True |
| Ryan began her career.	True |
| Ryan began her career as a stand-up comedian.	True |
| Ryan performed at comedy clubs.	True |
| Ryan performed at festivals.	True |
| Ryan performed at comedy clubs across Canada.	True |
| Ryan performed at festivals across Canada.	True |
| She moved to the UK.	True |
| She gained popularity.	True |
| She gained popularity through her appearances on British television shows.	True |
| The British television shows she appeared in are ""Mock the Week,"" ""Have I Got News for You,"" and ""QI."".	True |
| Ryan does stand-up work.	True |
| Ryan has written TV shows.	True |
| Ryan has starred in TV shows.	True |
| Ryan has written and starred in TV shows.	True |
| ""Campus"" aired in 2011.	True |
| ""Badults"" aired from 2013 to... (the sentence seems to be cut off here).	True |
",
Tell me a bio of Matthew Perry," 

Matthew Perry is a Canadian-American actor and comedian, best known for his role as Chandler Bing on the popular television sitcom ""Friends"". He was born on August 19, 1969, in Williamstown, Massachusetts, to Keith Morrison, a journalist, and Suzanne Marie Langford, a former model.

Perry grew up in Ottawa, Ontario, Canada, where he developed an interest in acting at a young age. He began his career in the early 1990s, landing small roles on TV shows such as ""Growing Pains"" and ""Beverly Hills, 90210"".

In 1994, Perry audition","| Matthew Perry is Canadian-American.	True |
| Matthew Perry is an actor.	True |
| Matthew Perry is a comedian.	True |
| Matthew Perry is best known for his role as Chandler Bing.	True |
| Chandler Bing is a character on the television sitcom ""Friends"".	True |
| ""Friends"" is a popular television sitcom.	True |
| He was born on August 19, 1969.	True |
| He was born in Williamstown, Massachusetts.	True |
| His father's name is Keith Morrison.	False |
| His father is a journalist.	False |
| His mother's name is Suzanne Marie Langford.	False |
| His mother is a former model.	False |
| Perry grew up in Ottawa, Ontario, Canada.	True |
| Perry developed an interest in acting.	True |
| Perry developed an interest in acting at a young age.	True |
| He began his career in the early 1990s.	True |
| He landed small roles on TV shows.	True |
| He landed small roles on ""Growing Pains"".	True |
| He landed small roles on ""Beverly Hills, 90210"".	True |
","| His father's name is Keith Morrison. |
| His father is a journalist. |
| His mother's name is Suzanne Marie Langford. |
| His mother is a former model. |
"
Tell me a bio of Amr Shabana," 

Amr Shabana is an Egyptian former professional squash player who is widely regarded as one of the greatest players in the history of the sport. Born on July 20, 1979, in Cairo, Egypt, Shabana began playing squash at the age of six and quickly demonstrated exceptional talent.

Shabana's junior career was marked by numerous titles, including three British Junior Open championships. He turned pro in 1995 and rapidly rose through the ranks, winning his first PSA World Tour title in 1996.

Throughout his illustrious career, Shabana won numerous accolades, including:

* Four World Championship titles","| Amr Shabana is Egyptian.	True |
| Amr Shabana is a former professional squash player.	True |
| Amr Shabana is widely regarded as one of the greatest players in the history of the sport.	True |
| Shabana was born on July 20, 1979.	True |
| Shabana was born in Cairo, Egypt.	True |
| Shabana began playing squash at the age of six.	True |
| Shabana quickly demonstrated exceptional talent in playing squash.	True |
| Shabana had a junior career.	True |
| Shabana's junior career was marked by numerous titles.	True |
| Shabana won three British Junior Open championships.	False |
| He turned pro in 1995.	True |
| He rapidly rose through the ranks.	True |
| He won his first PSA World Tour title.	True |
| He won his first PSA World Tour title in 1996.	False |
| Shabana had an illustrious career.	True |
| Shabana won numerous accolades.	True |
| Four titles were won.	True |
| The titles are World Championship titles.	True |
| These were World Championships.	True |
","| Shabana won three British Junior Open championships. |
| He won his first PSA World Tour title in 1996. |
"
Tell me a bio of Sage Stallone," 

Sage Moonblood Stallone (May 5, 1976 – July 13, 2012) was an American actor, film director, and producer. He was the son of Sylvester Stallone, the famous actor, writer, and director.

Born in Los Angeles, California, Sage began his acting career at a young age, making his screen debut in Rocky V (1990), playing the role of Robert ""Rocky"" Balboa Jr., the son of Rocky Balboa, played by his father Sylvester Stallone.

Throughout the 1990s and early 2000s, Sage appeared in several","| Sage Moonblood Stallone was born on May 5, 1976.	True |
| Sage Moonblood Stallone died on July 13, 2012.	True |
| Sage Moonblood Stallone was an American.	True |
| Sage Moonblood Stallone was an actor.	True |
| Sage Moonblood Stallone was a film director.	True |
| Sage Moonblood Stallone was a producer.	False |
| He was a son.	True |
| His father was Sylvester Stallone.	True |
| Sylvester Stallone was a famous actor.	True |
| Sylvester Stallone was a writer.	False |
| Sylvester Stallone was a director.	False |
| Sage was born in Los Angeles, California.	True |
| Sage began his acting career at a young age.	True |
| Sage made his screen debut in Rocky V (1990).	True |
| Sage played the role of Robert ""Rocky"" Balboa Jr.	True |
| Sage's character was the son of Rocky Balboa.	True |
| Rocky Balboa was played by Sylvester Stallone.	True |
| Sylvester Stallone is Sage's father.	True |
","| Sage Moonblood Stallone was a producer. |
| Sylvester Stallone was a writer. |
| Sylvester Stallone was a director. |
"
Tell me a bio of Abdulqawi Yusuf," 

Abdulqawi Yusuf is a Somali politician who served as the President of Somalia from 2004 to 2008. Here's a brief biography:

Early Life and Education:
Abdulqawi Yusuf was born on December 15, 1934, in Gaalkacyo, Mudug Region, Somalia. He hails from the Hawiye clan. Yusuf received his primary education in Gaalkacyo before moving to Mogadishu for secondary school. He later pursued higher education in Italy, where he earned a degree in law.

Career:
Yusuf began his career as a civil servant","| Abdulqawi Yusuf is a Somali politician.	False |
| Abdulqawi Yusuf served as the President of Somalia.	False |
| Abdulqawi Yusuf served as the President of Somalia from 2004 to 2008.	False |
| Early life.	True |
| Education.	True |
| Abdulqawi Yusuf was born on December 15, 1934.	False |
| Abdulqawi Yusuf was born in Gaalkacyo.	False |
| Abdulqawi Yusuf was born in the Mudug Region, Somalia.	False |
| He hails from.	True |
| He hails from the Hawiye clan.	False |
| Yusuf received his primary education in Gaalkacyo.	False |
| Yusuf moved to Mogadishu for secondary school.	False |
| He pursued higher education.	True |
| He pursued higher education in Italy.	True |
| He earned a degree.	True |
| He earned a degree in law.	True |
| He earned a degree in law in Italy.	False |
| Yusuf began his career.	True |
| Yusuf began his career as a civil servant.	False |
","| Abdulqawi Yusuf is a Somali politician. |
| Abdulqawi Yusuf served as the President of Somalia. |
| Abdulqawi Yusuf served as the President of Somalia from 2004 to 2008. |
| Abdulqawi Yusuf was born on December 15, 1934. |
| Abdulqawi Yusuf was born in Gaalkacyo. |
| Abdulqawi Yusuf was born in the Mudug Region, Somalia. |
| He hails from the Hawiye clan. |
| Yusuf received his primary education in Gaalkacyo. |
| Yusuf moved to Mogadishu for secondary school. |
| He earned a degree in law in Italy. |
| Yusuf began his career as a civil servant. |
"
Tell me a bio of Namita Gokhale," 

Namita Gokhale is an Indian writer, publisher, and festival director. She was born on November 17, 1956, in Lucknow, India. Gokhale's writing career spans over three decades, during which she has published several novels, short stories, and essays.

Gokhale's debut novel, ""Paro: Dreams of Passion"", was published in 1984 to critical acclaim. The book explores themes of love, relationships, and identity in modern India. Her subsequent novels, including ""Gods, Graves, and Grandmother"" (1994) and ""A Himalayan Love","| Namita Gokhale is Indian.	True |
| Namita Gokhale is a writer.	True |
| Namita Gokhale is a publisher.	True |
| Namita Gokhale is a festival director.	True |
| She was born on November 17, 1956.	False |
| She was born in Lucknow.	False |
| She was born in India.	True |
| Gokhale's writing career spans over three decades.	True |
| Gokhale has published several novels.	True |
| Gokhale has published short stories.	True |
| Gokhale has published essays.	True |
| Gokhale is the author of the novel ""Paro: Dreams of Passion"".	True |
| ""Paro: Dreams of Passion"" is a debut novel.	True |
| ""Paro: Dreams of Passion"" was published in 1984.	True |
| ""Paro: Dreams of Passion"" received critical acclaim.	True |
| The book explores themes.	True |
| The themes explored in the book include love.	True |
| The themes explored in the book include relationships.	True |
| The themes explored in the book include identity.	True |
| The book is set in modern India.	False |
| Her subsequent novels were published.	True |
| ""Gods, Graves, and Grandmother"" was published in 1994.	True |
| ""A Himalayan Love"" was published.	False |
","| She was born on November 17, 1956. |
| She was born in Lucknow. |
| The book is set in modern India. |
| ""A Himalayan Love"" was published. |
"
Tell me a bio of Henryk Wieniawski," 

Henryk Wieniawski (1835-1880) was a Polish violinist and composer. He is considered one of the most important violinists of the Romantic era.

Wieniawski was born in Lublin, Poland, which was then part of the Russian Empire. He began his musical studies at an early age, initially with his father, who was a musician. At the age of 8, he entered the Warsaw Conservatory, where he studied violin with Stanisław Serwaczyński.

In 1849, Wieniawski traveled to Paris to continue his studies at the Paris Conserv","| Henryk Wieniawski was born in 1835 and died in 1880.	True |
| Henryk Wieniawski was Polish.	True |
| Henryk Wieniawski was a violinist.	True |
| Henryk Wieniawski was a composer.	True |
| He is considered.	True |
| He is considered one of the most important violinists.	True |
| He is considered one of the most important violinists of the Romantic era.	True |
| Wieniawski was born in Lublin.	True |
| Lublin is in Poland.	True |
| Lublin was part of the Russian Empire at that time.	True |
| He began his musical studies.	True |
| He began his musical studies at an early age.	True |
| His father was a musician.	False |
| His father taught him music initially.	False |
| He entered the Warsaw Conservatory.	False |
| He entered the Warsaw Conservatory at the age of 8.	False |
| He studied violin.	True |
| He studied violin with Stanisław Serwaczyński.	True |
| He studied violin with Stanisław Serwaczyński at the Warsaw Conservatory.	False |
| He entered the Warsaw Conservatory at the age of 8 to study violin with Stanisław Serwaczyński.	False |
| In 1849, Wieniawski traveled to Paris.	True |
| Wieniawski traveled to Paris to continue his studies.	True |
| Wieniawski studied at the Paris Conservatoire.	True |
","| His father was a musician. |
| His father taught him music initially. |
| He entered the Warsaw Conservatory. |
| He entered the Warsaw Conservatory at the age of 8. |
| He studied violin with Stanisław Serwaczyński at the Warsaw Conservatory. |
| He entered the Warsaw Conservatory at the age of 8 to study violin with Stanisław Serwaczyński. |
"
Tell me a bio of Heinrich Himmler," 

Heinrich Himmler was a German politician and one of the most powerful men in Nazi Germany. He was born on October 7, 1900, in Munich, Bavaria, German Empire. His father, Gebhard Himmler, was a schoolmaster and his mother, Anna Maria Heyder, was a devout Catholic.

Himmler grew up in a conservative and nationalist family environment. He was an average student but developed a strong interest in agriculture and later studied agronomy at the Technical University of Munich. However, he did not complete his studies due to financial difficulties.

In 1919, Himml","| Heinrich Himmler was German.	True |
| Heinrich Himmler was a politician.	True |
| Heinrich Himmler was one of the most powerful men in Nazi Germany.	True |
| He was born on October 7, 1900.	True |
| He was born in Munich.	True |
| He was born in Bavaria.	True |
| He was born in the German Empire.	True |
| His father's name was Gebhard Himmler.	True |
| His father was a schoolmaster.	True |
| His mother's name was Anna Maria Heyder.	True |
| His mother was a devout Catholic.	True |
| Himmler grew up.	True |
| Himmler grew up in a conservative and nationalist family environment.	True |
| He was an average student.	True |
| He developed a strong interest in agriculture.	True |
| He later studied agronomy.	True |
| He studied agronomy at the Technical University of Munich.	True |
| He did not complete his studies.	True |
| The reason for not completing his studies was financial difficulties.	True |
| He experienced financial difficulties.	True |
",
Tell me a bio of Jan-Michael Gambill," Here is a brief bio of Jan-Michael Gambill:

Jan-Michael Gambill (born June 3, 1977) is an American former professional tennis player. He was born in Spokane, Washington, and grew up in Boise, Idaho.

Gambill turned pro in 1996 and had a successful junior career, winning the 1995 Junior Wimbledon doubles title. He reached his highest singles ranking of World No. 14 on June 18, 2001.

Throughout his career, Gambill won three ATP singles titles: the 1999 Scottsdale Open, the 2000 Tokyo Open, and the ","| Jan-Michael Gambill was born on June 3, 1977.	True |
| Jan-Michael Gambill is American.	True |
| Jan-Michael Gambill is a former professional tennis player.	True |
| He was born in Spokane, Washington.	True |
| He grew up in Boise, Idaho.	False |
| Gambill turned pro in 1996.	True |
| Gambill had a successful junior career.	True |
| Gambill won the 1995 Junior Wimbledon doubles title.	False |
| He reached his highest singles ranking.	True |
| His highest singles ranking was World No.	True |
| Gambill won three ATP singles titles.	True |
| The titles Gambill won are the 1999 Scottsdale Open.	False |
| The titles Gambill won are the 2000 Tokyo Open.	False |
","| He grew up in Boise, Idaho. |
| Gambill won the 1995 Junior Wimbledon doubles title. |
| The titles Gambill won are the 1999 Scottsdale Open. |
| The titles Gambill won are the 2000 Tokyo Open. |
"
Tell me a bio of Muhammad Al-Hafiz," 

Muhammad al-Hafiz (1373-1436 CE) was an Egyptian Islamic scholar, theologian, and Sufi mystic. He is considered one of the most important figures in Islamic theology and spirituality during the 15th century.

Al-Hafiz was born in Cairo, Egypt, and received his early education from prominent scholars of his time. He later traveled to Damascus, Syria, where he studied under renowned theologians and developed his expertise in various fields, including theology, jurisprudence, and Sufism.

Al-Hafiz's most significant contribution lies in his work on Islamic theology, particularly in","| Muhammad al-Hafiz lived from 1373 to 1436 CE.	False |
| Muhammad al-Hafiz was Egyptian.	False |
| Muhammad al-Hafiz was an Islamic scholar.	False |
| Muhammad al-Hafiz was a theologian.	False |
| Muhammad al-Hafiz was a Sufi mystic.	False |
| He is considered one of the most important figures.	False |
| He is considered one of the most important figures in Islamic theology.	False |
| He is considered one of the most important figures in Islamic spirituality.	False |
| The 15th century is the period of time being referred to.	False |
| He is considered one of the most important figures during the 15th century.	False |
| Al-Hafiz was born in Cairo, Egypt.	False |
| Al-Hafiz received his early education from prominent scholars of his time.	False |
| He traveled to Damascus, Syria.	False |
| He studied under renowned theologians.	False |
| He developed his expertise in various fields.	False |
| The fields include theology, jurisprudence, and Sufism.	False |
| Al-Hafiz made a significant contribution.	True |
| His significant contribution lies in his work on Islamic theology.	False |
| His work was particularly focused on Islamic theology.	False |
","| Muhammad al-Hafiz lived from 1373 to 1436 CE. |
| Muhammad al-Hafiz was Egyptian. |
| Muhammad al-Hafiz was an Islamic scholar. |
| Muhammad al-Hafiz was a theologian. |
| Muhammad al-Hafiz was a Sufi mystic. |
| He is considered one of the most important figures. |
| He is considered one of the most important figures in Islamic theology. |
| He is considered one of the most important figures in Islamic spirituality. |
| The 15th century is the period of time being referred to. |
| He is considered one of the most important figures during the 15th century. |
| Al-Hafiz was born in Cairo, Egypt. |
| Al-Hafiz received his early education from prominent scholars of his time. |
| He traveled to Damascus, Syria. |
| He studied under renowned theologians. |
| He developed his expertise in various fields. |
| The fields include theology, jurisprudence, and Sufism. |
| His significant contribution lies in his work on Islamic theology. |
| His work was particularly focused on Islamic theology. |
"
"Tell me a bio of Tracy Somerset, Duchess of Beaufort"," 

Tracy Louise Ward, Duchess of Beaufort (born 1958) is a British aristocrat and the wife of David Somerset, 19th Duke of Beaufort. She was born to Peter Ward and his wife, Claire Dupont. Tracy's father was a businessman.

Before her marriage to the duke, Tracy worked as a model and an interior designer. In 1987, she married David Somerset, who at that time held the title of Marquess of Worcester. The couple has three children together: Henry John FitzRoy Somerset, Marquess of Worcester (b. 1989), Lady Isabella","| Tracy Louise Ward is also known as the Duchess of Beaufort.	True |
| Tracy Louise Ward was born in 1958.	True |
| Tracy Louise Ward is a British aristocrat.	True |
| Tracy Louise Ward is married to David Somerset.	False |
| David Somerset holds the title of the 19th Duke of Beaufort.	False |
| She was born to Peter Ward.	True |
| She was born to Claire Dupont.	False |
| Peter Ward is her father.	True |
| Claire Dupont is her mother.	False |
| Tracy has a father.	True |
| Tracy's father was a businessman.	True |
| Tracy worked as a model.	True |
| Tracy worked as an interior designer.	False |
| Tracy married a duke.	True |
| Tracy married before working as a model and interior designer.	False |
| In 1987, she got married.	True |
| She got married to David Somerset.	False |
| David Somerset held the title of Marquess of Worcester at that time.	True |
| The couple has three children together.	True |
| One of their children is Henry John FitzRoy Somerset.	False |
| Henry John FitzRoy Somerset is the Marquess of Worcester.	False |
","| Tracy Louise Ward is married to David Somerset. |
| David Somerset holds the title of the 19th Duke of Beaufort. |
| She was born to Claire Dupont. |
| Claire Dupont is her mother. |
| Tracy worked as an interior designer. |
| Tracy married before working as a model and interior designer. |
| She got married to David Somerset. |
| One of their children is Henry John FitzRoy Somerset. |
| Henry John FitzRoy Somerset is the Marquess of Worcester. |
"
