prompt,response,atoms,hallucinated atoms
Tell me a bio of Jessica Barboza," Jessica was born in the city of San Juan, Puerto Rico. She is an actress who has appeared on many TV shows and movies including The Mentalist, NCIS: Los Angeles, Castle, Bones, CSI Miami, and Without A Trace. She also played the role of “Maria” in the movie God’s Not Dead 2 which earned her rave reviews from critics.
","| Jessica was born in the city of San Juan.	False |
| San Juan is in Puerto Rico.	False |
| Jessica was born in Puerto Rico.	False |
| She is an actress.	False |
| She has appeared on many TV shows.	False |
| She has appeared in movies.	False |
| She appeared in The Mentalist.	False |
| She appeared in NCIS: Los Angeles.	False |
| She appeared in Castle.	False |
| She appeared in Bones.	False |
| She appeared in CSI Miami.	False |
| She appeared in Without A Trace.	False |
| She played the role of ""Maria.""	False |
| She played the role of ""Maria"" in the movie God's Not Dead 2.	False |
| The movie God's Not Dead 2 earned her rave reviews from critics.	False |
| She played the role of ""Maria"" in the movie God's Not Dead 2 which earned her rave reviews from critics.	False |
","| Jessica was born in the city of San Juan. |
| San Juan is in Puerto Rico. |
| Jessica was born in Puerto Rico. |
| She is an actress. |
| She has appeared on many TV shows. |
| She has appeared in movies. |
| She appeared in The Mentalist. |
| She appeared in NCIS: Los Angeles. |
| She appeared in Castle. |
| She appeared in Bones. |
| She appeared in CSI Miami. |
| She appeared in Without A Trace. |
| She played the role of ""Maria."" |
| She played the role of ""Maria"" in the movie God's Not Dead 2. |
| The movie God's Not Dead 2 earned her rave reviews from critics. |
| She played the role of ""Maria"" in the movie God's Not Dead 2 which earned her rave reviews from critics. |
"
Tell me a bio of Vincenzo Tusa," Vincenzo Tusa was born in Naples, Italy on December 30th 1858. He is considered one of the most influential Italian painters of his time and had an impact on many other artists who followed him including Caravaggio's followers.
","| Vincenzo Tusa was born in Naples, Italy.	False |
| Vincenzo Tusa was born on December 30th, 1858.	False |
| He is considered one of the most influential Italian painters of his time.	False |
| He had an impact on many other artists who followed him.	True |
| Caravaggio's followers were influenced by him.	False |
","| Vincenzo Tusa was born in Naples, Italy. |
| Vincenzo Tusa was born on December 30th, 1858. |
| He is considered one of the most influential Italian painters of his time. |
| Caravaggio's followers were influenced by him. |
"
Tell me a bio of Lewis Nkosi," Born in Durban, South Africa on January 22nd, 1938, Lewis Nkosi was the son of a successful businessman and politician.
","| Lewis Nkosi was born in Durban.	False |
| Lewis Nkosi was born in South Africa.	True |
| Lewis Nkosi was born on January 22nd, 1938.	False |
| Lewis Nkosi was the son of a successful businessman.	False |
| Lewis Nkosi was the son of a politician.	False |
","| Lewis Nkosi was born in Durban. |
| Lewis Nkosi was born on January 22nd, 1938. |
| Lewis Nkosi was the son of a successful businessman. |
| Lewis Nkosi was the son of a politician. |
"
Tell me a bio of Wendy (singer)," 1.	Wendy James is an English singer-songwriter and musician who was born on September 9, 1964 in Liverpool, England. She began her career as the lead vocalist for the rock band Atomic Kitten during 1999–2007. After leaving Atomic Kitten, she pursued a solo music career which included writing songs for other artists such as Steps, Girls Aloud, Blue, Little Mix, and Olly Murs.
","| Wendy James is an English singer-songwriter.	False |
| Wendy James is a musician.	False |
| Wendy James was born on September 9, 1964.	False |
| Wendy James was born in Liverpool, England.	False |
| She began her career as the lead vocalist.	True |
| She began her career as the lead vocalist for the rock band Atomic Kitten.	False |
| She began her career as the lead vocalist for Atomic Kitten during 1999-2007.	False |
| She left Atomic Kitten.	False |
| She pursued a solo music career.	True |
| She wrote songs for other artists.	True |
| She wrote songs for Steps.	False |
| She wrote songs for Girls Aloud.	False |
| She wrote songs for Blue.	False |
| She wrote songs for Little Mix.	False |
| She wrote songs for Olly Murs.	False |
","| Wendy James is an English singer-songwriter. |
| Wendy James is a musician. |
| Wendy James was born on September 9, 1964. |
| Wendy James was born in Liverpool, England. |
| She began her career as the lead vocalist for the rock band Atomic Kitten. |
| She began her career as the lead vocalist for Atomic Kitten during 1999-2007. |
| She left Atomic Kitten. |
| She wrote songs for Steps. |
| She wrote songs for Girls Aloud. |
| She wrote songs for Blue. |
| She wrote songs for Little Mix. |
| She wrote songs for Olly Murs. |
"
Tell me a bio of Kourosh Zolani," Kourosh Zolani was born in Iran and grew up in Tehran. He is an Iranian-American author, entrepreneur, and activist who focuses on social issues such as racism, gender equality, and LGBTQ rights.

Zolani's parents were from the northern part of Iran, which has a large Kurdish population. They immigrated to the United States when he was young and settled in San Francisco. Growing up in California, Zolani experienced many forms of discrimination due","| Kourosh Zolani was born in Iran.	True |
| Kourosh Zolani grew up in Tehran.	False |
| He is Iranian-American.	True |
| He is an author.	False |
| He is an entrepreneur.	False |
| He is an activist.	False |
| He focuses on social issues.	False |
| The social issues he focuses on include racism, gender equality, and LGBTQ rights.	False |
| Zolani's parents were from Iran.	True |
| The northern part of Iran has a large Kurdish population.	False |
| Zolani's parents were from the northern part of Iran.	True |
| Zolani's parents were from the northern part of Iran, which has a large Kurdish population.	False |
| They immigrated to the United States.	True |
| They immigrated to the United States when he was young.	True |
| They settled in San Francisco.	False |
| They settled in San Francisco after immigrating to the United States.	True |
| Zolani grew up in California.	False |
| Zolani experienced discrimination.	False |
| Zolani experienced many forms of discrimination.	False |
","| Kourosh Zolani grew up in Tehran. |
| He is an author. |
| He is an entrepreneur. |
| He is an activist. |
| He focuses on social issues. |
| The social issues he focuses on include racism, gender equality, and LGBTQ rights. |
| The northern part of Iran has a large Kurdish population. |
| Zolani's parents were from the northern part of Iran, which has a large Kurdish population. |
| They settled in San Francisco. |
| Zolani grew up in California. |
| Zolani experienced discrimination. |
| Zolani experienced many forms of discrimination. |
"
Tell me a bio of Jesse Foppert," Jesse Foppert is an American politician and lawyer serving as the U.S. representative for Wisconsin's 1st congressional district since 2019, having previously represented that district from 2013 to 2017. He served in the Wisconsin State Assembly from 2011 until his election to Congress in 2018.

Foppert was born in Milwaukee on November 20, 1973. He graduated from Marquette University High School in 1991 before earning a B.A. degree in 1995 and J.D. degree in 1999 from Mar","| Jesse Foppert is an American.	True |
| Jesse Foppert is a politician.	False |
| Jesse Foppert is a lawyer.	False |
| Jesse Foppert is serving as the U.S. representative for Wisconsin's 1st congressional district.	False |
| Jesse Foppert has been serving as the U.S. representative for Wisconsin's 1st congressional district since 2019.	False |
| Jesse Foppert previously represented that district from 2013 to 2017.	False |
| He served in the Wisconsin State Assembly.	False |
| He served in the Wisconsin State Assembly from 2011.	False |
| He served in the Wisconsin State Assembly from 2011 until 2018.	False |
| He was elected to Congress in 2018.	False |
| Foppert was born in Milwaukee.	False |
| Foppert was born on November 20, 1973.	False |
| He graduated from Marquette University High School in 1991.	False |
| He earned a B.A. degree in 1995.	False |
| He earned a J.D. degree in 1999.	False |
| He earned both degrees from Marquette University.	False |
","| Jesse Foppert is a politician. |
| Jesse Foppert is a lawyer. |
| Jesse Foppert is serving as the U.S. representative for Wisconsin's 1st congressional district. |
| Jesse Foppert has been serving as the U.S. representative for Wisconsin's 1st congressional district since 2019. |
| Jesse Foppert previously represented that district from 2013 to 2017. |
| He served in the Wisconsin State Assembly. |
| He served in the Wisconsin State Assembly from 2011. |
| He served in the Wisconsin State Assembly from 2011 until 2018. |
| He was elected to Congress in 2018. |
| Foppert was born in Milwaukee. |
| Foppert was born on November 20, 1973. |
| He graduated from Marquette University High School in 1991. |
| He earned a B.A. degree in 1995. |
| He earned a J.D. degree in 1999. |
| He earned both degrees from Marquette University. |
"
Tell me a bio of Travis Oliphant," Travis Oliphant is an American actor and model. He was born in Fort Worth, Texas on July 30th, 1991. His mother, Kim, worked as a hairstylist while his father, Tom, worked for the railroad. Oliphant began modeling at age 16 after being scouted by a local agency.
","| Travis Oliphant is American.	True |
| Travis Oliphant is an actor.	False |
| Travis Oliphant is a model.	False |
| He was born in Fort Worth, Texas.	False |
| He was born on July 30th, 1991.	False |
| His mother's name is Kim.	False |
| His mother worked as a hairstylist.	False |
| His father's name is Tom.	False |
| His father worked for the railroad.	False |
| Oliphant began modeling.	True |
| Oliphant began modeling at age 16.	False |
| Oliphant was scouted by a local agency.	False |
| Oliphant was scouted by a local agency at age 16.	False |
","| Travis Oliphant is an actor. |
| Travis Oliphant is a model. |
| He was born in Fort Worth, Texas. |
| He was born on July 30th, 1991. |
| His mother's name is Kim. |
| His mother worked as a hairstylist. |
| His father's name is Tom. |
| His father worked for the railroad. |
| Oliphant began modeling at age 16. |
| Oliphant was scouted by a local agency. |
| Oliphant was scouted by a local agency at age 16. |
"
Tell me a bio of Carlos Alfonso," Carlos Alfonso is an Argentine professional footballer who plays as a forward for Spanish club Girona.
","| Carlos Alfonso is an Argentine.	False |
| Carlos Alfonso is a professional footballer.	False |
| Carlos Alfonso plays as a forward.	False |
| Carlos Alfonso plays for Girona.	False |
| Girona is a Spanish club.	False |
","| Carlos Alfonso is an Argentine. |
| Carlos Alfonso is a professional footballer. |
| Carlos Alfonso plays as a forward. |
| Carlos Alfonso plays for Girona. |
| Girona is a Spanish club. |
"
Tell me a bio of Jonathan Tucker," Jonathan Tucker was born on August 31, 1981 in Houston, Texas. He is an American actor and musician known for his roles as Jack Larsen in the HBO drama series The Newsroom (2012–2014), Tommy Conley in the Showtime crime drama series Shameless (2015-2022) and Cole Lockhart in the Amazon Prime Video series Hanna (2019-2020).
","| Jonathan Tucker was born on August 31, 1981.	False |
| Jonathan Tucker was born in Houston.	False |
| Jonathan Tucker was born in Texas.	False |
| He is an American actor.	True |
| He is an American musician.	False |
| He is known for his role as Jack Larsen in The Newsroom.	False |
| The Newsroom is an HBO drama series.	False |
| The Newsroom aired from 2012 to 2014.	False |
| He is known for his role as Tommy Conley in Shameless.	False |
| Shameless is a Showtime crime drama series.	False |
| Shameless aired from 2015 to 2022.	False |
| He is known for his role as Cole Lockhart in Hanna.	False |
| Hanna is an Amazon Prime Video series.	False |
| Hanna aired from 2019 to 2020.	False |
","| Jonathan Tucker was born on August 31, 1981. |
| Jonathan Tucker was born in Houston. |
| Jonathan Tucker was born in Texas. |
| He is an American musician. |
| He is known for his role as Jack Larsen in The Newsroom. |
| The Newsroom is an HBO drama series. |
| The Newsroom aired from 2012 to 2014. |
| He is known for his role as Tommy Conley in Shameless. |
| Shameless is a Showtime crime drama series. |
| Shameless aired from 2015 to 2022. |
| He is known for his role as Cole Lockhart in Hanna. |
| Hanna is an Amazon Prime Video series. |
| Hanna aired from 2019 to 2020. |
"
Tell me a bio of Botak Chin," Born in the Philippines, Botak Chin is an American writer and poet. He has published two books of poetry: ""The Last Book I Ever Wrote"" (2004) and ""Moonlight on Water"" (2012).
","| Botak Chin was born in the Philippines.	False |
| Botak Chin is an American.	False |
| Botak Chin is a writer.	False |
| Botak Chin is a poet.	False |
| He has published two books of poetry.	False |
| The first book is titled ""The Last Book I Ever Wrote"".	False |
| ""The Last Book I Ever Wrote"" was published in 2004.	False |
| The second book is titled ""Moonlight on Water"".	False |
| ""Moonlight on Water"" was published in 2012.	False |
","| Botak Chin was born in the Philippines. |
| Botak Chin is an American. |
| Botak Chin is a writer. |
| Botak Chin is a poet. |
| He has published two books of poetry. |
| The first book is titled ""The Last Book I Ever Wrote"". |
| ""The Last Book I Ever Wrote"" was published in 2004. |
| The second book is titled ""Moonlight on Water"". |
| ""Moonlight on Water"" was published in 2012. |
"
Tell me a bio of Gabriela Sabatini," Gabriela Sabatini was born on March 28, 1965 in Buenos Aires, Argentina. She is an Argentine professional tennis player who has won two Grand Slam singles titles and one doubles title at the French Open.

Sabatini began playing tennis at age five and quickly developed into one of the top junior players in her country. In 1979, she made her WTA Tour debut and soon established herself as a force to be reckoned with on the women's circuit. She reached","| Gabriela Sabatini was born on March 28, 1965.	False |
| Gabriela Sabatini was born in Buenos Aires.	True |
| Gabriela Sabatini was born in Argentina.	True |
| She is an Argentine.	True |
| She is a professional tennis player.	True |
| She has won two Grand Slam singles titles.	True |
| She has won one doubles title at the French Open.	False |
| Sabatini began playing tennis.	True |
| Sabatini began playing tennis at age five.	False |
| Sabatini quickly developed into one of the top junior players.	True |
| Sabatini quickly developed into one of the top junior players in her country.	True |
| In 1979, she made her WTA Tour debut.	False |
| She made her WTA Tour debut in 1979.	False |
| She soon established herself as a force to be reckoned with on the women's circuit.	True |
","| Gabriela Sabatini was born on March 28, 1965. |
| She has won one doubles title at the French Open. |
| Sabatini began playing tennis at age five. |
| In 1979, she made her WTA Tour debut. |
| She made her WTA Tour debut in 1979. |
"
Tell me a bio of James B. Donovan," James B. Donovan was born in New York City on November 1, 1901. He attended Cornell University and Columbia Law School before beginning his career as an attorney for the United States Department of Justice.

In 1952, he was appointed by President Dwight Eisenhower to serve as U.S. Ambassador to the Control Council for Germany (CCG), which oversaw West Germany's transition from being part of East Germany under Soviet control after World War II. During this time, he helped negotiate the","| James B. Donovan was born in New York City.	True |
| James B. Donovan was born on November 1, 1901.	False |
| He attended Cornell University.	False |
| He attended Columbia Law School.	False |
| He began his career as an attorney.	True |
| He began his career as an attorney for the United States Department of Justice.	False |
| He attended Cornell University and Columbia Law School before beginning his career as an attorney for the United States Department of Justice.	False |
| It was in 1952.	False |
| President Dwight Eisenhower appointed him.	False |
| President Dwight Eisenhower appointed him in 1952.	False |
| He was appointed to serve as U.S.	False |
| He was an Ambassador.	False |
| He was an Ambassador to the Control Council for Germany (CCG).	False |
| The Control Council for Germany (CCG) oversaw West Germany's transition.	False |
| West Germany was part of East Germany under Soviet control after World War II.	False |
| The Control Council for Germany (CCG) oversaw West Germany's transition from being part of East Germany under Soviet control after World War II.	False |
","| James B. Donovan was born on November 1, 1901. |
| He attended Cornell University. |
| He attended Columbia Law School. |
| He began his career as an attorney for the United States Department of Justice. |
| He attended Cornell University and Columbia Law School before beginning his career as an attorney for the United States Department of Justice. |
| It was in 1952. |
| President Dwight Eisenhower appointed him. |
| President Dwight Eisenhower appointed him in 1952. |
| He was appointed to serve as U.S. |
| He was an Ambassador. |
| He was an Ambassador to the Control Council for Germany (CCG). |
| The Control Council for Germany (CCG) oversaw West Germany's transition. |
| West Germany was part of East Germany under Soviet control after World War II. |
| The Control Council for Germany (CCG) oversaw West Germany's transition from being part of East Germany under Soviet control after World War II. |
"
Tell me a bio of Roberto Clemente," Roberto Clemente Alonso José Padilla (July 18, 1934 – December 31, 1972) was an American baseball player who played all or part of 15 seasons in Major League Baseball (MLB), primarily as an outfielder and first baseman. Widely considered one of the greatest players in MLB history,[1] he won 12 consecutive Gold Gloves from 1962 to 1971, a major league record that has since been broken by Derek Jeter.[2][3] He led his league four times","| Roberto Clemente Alonso José Padilla was born on July 18, 1934.	False |
| Roberto Clemente Alonso José Padilla died on December 31, 1972.	False |
| Roberto Clemente Alonso José Padilla was an American.	False |
| Roberto Clemente Alonso José Padilla was a baseball player.	False |
| Roberto Clemente Alonso José Padilla played 15 seasons in Major League Baseball (MLB).	False |
| Roberto Clemente Alonso José Padilla primarily played as an outfielder.	False |
| Roberto Clemente Alonso José Padilla also played as a first baseman.	False |
| He is widely considered one of the greatest players in MLB history.	True |
| He won 12 consecutive Gold Gloves.	True |
| He won 12 consecutive Gold Gloves from 1962 to 1971.	False |
| Winning 12 consecutive Gold Gloves from 1962 to 1971 is a major league record.	True |
| The major league record of winning 12 consecutive Gold Gloves from 1962 to 1971 has been broken by Derek Jeter.	False |
| He led his league.	True |
| He led his league four times.	True |
","| Roberto Clemente Alonso José Padilla was born on July 18, 1934. |
| Roberto Clemente Alonso José Padilla died on December 31, 1972. |
| Roberto Clemente Alonso José Padilla was an American. |
| Roberto Clemente Alonso José Padilla was a baseball player. |
| Roberto Clemente Alonso José Padilla played 15 seasons in Major League Baseball (MLB). |
| Roberto Clemente Alonso José Padilla primarily played as an outfielder. |
| Roberto Clemente Alonso José Padilla also played as a first baseman. |
| He won 12 consecutive Gold Gloves from 1962 to 1971. |
| The major league record of winning 12 consecutive Gold Gloves from 1962 to 1971 has been broken by Derek Jeter. |
"
Tell me a bio of Robert Louis Stevenson," Robert Lewis Balfour Stevenson (13 November 1850 – 3 December 1894) was a Scottish novelist, poet, essayist, and travel writer. His most famous works are Treasure Island, Kidnapped, Strange Case of Dr Jekyll and Mr Hyde, A Child's Garden of Verses, and Weir of Hermiston.
","| Robert Lewis Balfour Stevenson was born on 13 November 1850.	True |
| Robert Lewis Balfour Stevenson died on 3 December 1894.	False |
| Robert Lewis Balfour Stevenson was Scottish.	True |
| Robert Lewis Balfour Stevenson was a novelist.	True |
| Robert Lewis Balfour Stevenson was a poet.	False |
| Robert Lewis Balfour Stevenson was an essayist.	False |
| Robert Lewis Balfour Stevenson was a travel writer.	False |
| His most famous works are Treasure Island.	True |
| His most famous works are Kidnapped.	True |
| His most famous works are Strange Case of Dr Jekyll and Mr Hyde.	True |
| His most famous works are A Child's Garden of Verses.	True |
| His most famous works are Weir of Hermiston.	True |
","| Robert Lewis Balfour Stevenson died on 3 December 1894. |
| Robert Lewis Balfour Stevenson was a poet. |
| Robert Lewis Balfour Stevenson was an essayist. |
| Robert Lewis Balfour Stevenson was a travel writer. |
"
Tell me a bio of José Sánchez del Río," José Sánchez del Río (born January 28, 1958) is a Spanish former professional racing cyclist. He rode in the 1984 Tour de France.[1]
","| José Sánchez del Río was born on January 28, 1958.	False |
| José Sánchez del Río is Spanish.	False |
| José Sánchez del Río is a former professional racing cyclist.	False |
| He rode in the Tour de France.	False |
| The Tour de France took place in 1984.	True |
","| José Sánchez del Río was born on January 28, 1958. |
| José Sánchez del Río is Spanish. |
| José Sánchez del Río is a former professional racing cyclist. |
| He rode in the Tour de France. |
"
Tell me a bio of Sajid Nadiadwala," Sajid Nadiadwala is an Indian film producer and director who has produced films such as Sultan, Baaghi 2, Housefull 4, Race 3, Dabangg 3, Judwa: The Warrior Queen, Kick 2, Welcome to New York, Patiala House, Rock On!!, Student Of the Year.
","| Sajid Nadiadwala is Indian.	True |
| Sajid Nadiadwala is a film producer.	True |
| Sajid Nadiadwala is a director.	True |
| Sajid Nadiadwala has produced Sultan.	False |
| Sajid Nadiadwala has produced Baaghi 2.	False |
| Sajid Nadiadwala has produced Housefull 4.	True |
| Sajid Nadiadwala has produced Race 3.	False |
| Sajid Nadiadwala has produced Dabangg 3.	False |
| Sajid Nadiadwala has produced Judwa: The Warrior Queen.	False |
| Sajid Nadiadwala has produced Kick 2.	True |
| Sajid Nadiadwala has produced Welcome to New York.	False |
| Sajid Nadiadwala has produced Patiala House.	False |
| Sajid Nadiadwala has produced Rock On!.	False |
","| Sajid Nadiadwala has produced Sultan. |
| Sajid Nadiadwala has produced Baaghi 2. |
| Sajid Nadiadwala has produced Race 3. |
| Sajid Nadiadwala has produced Dabangg 3. |
| Sajid Nadiadwala has produced Judwa: The Warrior Queen. |
| Sajid Nadiadwala has produced Welcome to New York. |
| Sajid Nadiadwala has produced Patiala House. |
| Sajid Nadiadwala has produced Rock On!. |
"
Tell me a bio of Toru Muranishi," Toru Muranishi was born on April 11, 1878 in the town of Kamiina in Mutsu prefecture. He graduated from Tokyo Imperial University with a degree in law and then joined the Ministry of Agriculture and Commerce as an assistant to the Chief Director. In 1910 he became the director general of the department for land surveys and later worked at the National Land Survey Office. During World War II, he served as the head of the Japanese government's planning agency. After Japan surrendered, he","| Toru Muranishi was born on April 11, 1878.	False |
| Toru Muranishi was born in the town of Kamiina.	False |
| Toru Muranishi was born in Mutsu prefecture.	False |
| He graduated from Tokyo Imperial University.	False |
| He graduated from Tokyo Imperial University with a degree in law.	False |
| He joined the Ministry of Agriculture and Commerce.	False |
| He joined the Ministry of Agriculture and Commerce as an assistant to the Chief Director.	False |
| He joined the Ministry of Agriculture and Commerce after graduating from Tokyo Imperial University with a degree in law.	False |
| In 1910, he became the director general.	False |
| He became the director general of the department for land surveys.	False |
| He later worked at the National Land Survey Office.	False |
| It was during World War II.	False |
| He served as the head of the Japanese government's planning agency.	False |
","| Toru Muranishi was born on April 11, 1878. |
| Toru Muranishi was born in the town of Kamiina. |
| Toru Muranishi was born in Mutsu prefecture. |
| He graduated from Tokyo Imperial University. |
| He graduated from Tokyo Imperial University with a degree in law. |
| He joined the Ministry of Agriculture and Commerce. |
| He joined the Ministry of Agriculture and Commerce as an assistant to the Chief Director. |
| He joined the Ministry of Agriculture and Commerce after graduating from Tokyo Imperial University with a degree in law. |
| In 1910, he became the director general. |
| He became the director general of the department for land surveys. |
| He later worked at the National Land Survey Office. |
| It was during World War II. |
| He served as the head of the Japanese government's planning agency. |
"
Tell me a bio of Mauro Icardi," Mauro Icardi is an Italian professional footballer who plays as a striker for Serie A club Inter Milan and the Italy national team. He was born on May 13, 1992 in Saronno, Lombardy to parents from Argentina. His father worked as a bricklayer while his mother was a housewife.
","| Mauro Icardi is an Italian.	False |
| Mauro Icardi is a professional footballer.	True |
| Mauro Icardi plays as a striker.	True |
| Mauro Icardi plays for Serie A club Inter Milan.	False |
| Mauro Icardi plays for the Italy national team.	False |
| He was born on May 13, 1992.	False |
| He was born in Saronno, Lombardy.	False |
| His parents are from Argentina.	False |
| His father worked as a bricklayer.	True |
| His mother was a housewife.	False |
","| Mauro Icardi is an Italian. |
| Mauro Icardi plays for Serie A club Inter Milan. |
| Mauro Icardi plays for the Italy national team. |
| He was born on May 13, 1992. |
| He was born in Saronno, Lombardy. |
| His parents are from Argentina. |
| His mother was a housewife. |
"
Tell me a bio of Florencia Bertotti," Born in Buenos Aires, Argentina, on March 5th, 1974, Florencia Bertotti is an Argentinean writer and poet. Her first book was published when she was only 17 years old and since then has written several more books. She also worked as a journalist for the newspaper La Nacion from 1996 to 1998. In 1999 she moved to London where she studied English Literature at King's College London between 2000-2003. After returning to Argentina in 2004 she started working as a columnist for the","| Florencia Bertotti was born in Buenos Aires, Argentina.	True |
| Florencia Bertotti was born on March 5th, 1974.	False |
| Florencia Bertotti is Argentinean.	True |
| Florencia Bertotti is a writer.	False |
| Florencia Bertotti is a poet.	False |
| Her first book was published.	False |
| Her first book was published when she was 17 years old.	False |
| She was only 17 years old when her first book was published.	False |
| She has written several more books.	False |
| She has written several more books since her first book was published.	False |
| She worked as a journalist.	False |
| She worked as a journalist for the newspaper La Nacion.	False |
| She worked as a journalist for the newspaper La Nacion from 1996 to 1998.	False |
| In 1999, she moved to London.	False |
| She studied English Literature.	False |
| She studied at King's College London.	False |
| She studied at King's College London between 2000-2003.	False |
| She returned to Argentina in 2004.	True |
| She started working as a columnist.	False |
| She started working as a columnist for a publication.	False |
","| Florencia Bertotti was born on March 5th, 1974. |
| Florencia Bertotti is a writer. |
| Florencia Bertotti is a poet. |
| Her first book was published. |
| Her first book was published when she was 17 years old. |
| She was only 17 years old when her first book was published. |
| She has written several more books. |
| She has written several more books since her first book was published. |
| She worked as a journalist. |
| She worked as a journalist for the newspaper La Nacion. |
| She worked as a journalist for the newspaper La Nacion from 1996 to 1998. |
| In 1999, she moved to London. |
| She studied English Literature. |
| She studied at King's College London. |
| She studied at King's College London between 2000-2003. |
| She started working as a columnist. |
| She started working as a columnist for a publication. |
"
Tell me a bio of Chris Cheney," Chris Cheney is an Australian singer-songwriter and guitarist, best known as the lead vocalist for Australian rock band The Living End. He has also worked with other notable bands such as Wolfmother, and Little Birdy.
","| Chris Cheney is an Australian.	True |
| Chris Cheney is a singer-songwriter.	True |
| Chris Cheney is a guitarist.	True |
| Chris Cheney is best known as the lead vocalist.	False |
| Chris Cheney is the lead vocalist for The Living End.	True |
| The Living End is an Australian rock band.	True |
| He has worked with other notable bands.	True |
| Wolfmother is a notable band.	True |
| He has worked with Wolfmother.	False |
| Little Birdy is a notable band.	False |
| He has worked with Little Birdy.	False |
","| Chris Cheney is best known as the lead vocalist. |
| He has worked with Wolfmother. |
| Little Birdy is a notable band. |
| He has worked with Little Birdy. |
"
Tell me a bio of Eric Hacker," Eric Hacker is an American entrepreneur and investor. He founded the company Jawbone, which was acquired by Google in 2014 for $2 billion.

Hacker started his career as a product manager at Apple Computer, where he worked on the Newton PDA. After leaving Apple, he co-founded Jawbone with Hosain Rahman, who had previously worked at Yahoo! and Microsoft. The pair developed a line of Bluetooth headsets that were popular among gamers and music lovers.
","| Eric Hacker is a person.	True |
| Eric Hacker is American.	True |
| Eric Hacker is an entrepreneur.	False |
| Eric Hacker is an investor.	False |
| He founded the company Jawbone.	False |
| Jawbone was acquired by Google.	False |
| The acquisition happened in 2014.	True |
| The acquisition price was $2 billion.	False |
| Hacker started his career.	True |
| Hacker started his career as a product manager.	False |
| Hacker started his career as a product manager at Apple Computer.	False |
| Hacker worked on the Newton PDA.	False |
| The Newton PDA was a product at Apple Computer.	False |
| He left Apple.	False |
| He co-founded Jawbone.	False |
| He co-founded Jawbone with Hosain Rahman.	False |
| Hosain Rahman previously worked at Yahoo! and Microsoft.	False |
| The pair developed a line of Bluetooth headsets.	False |
| The line of Bluetooth headsets was popular.	False |
| The line of Bluetooth headsets was popular among gamers.	False |
| The line of Bluetooth headsets was popular among music lovers.	False |
","| Eric Hacker is an entrepreneur. |
| Eric Hacker is an investor. |
| He founded the company Jawbone. |
| Jawbone was acquired by Google. |
| The acquisition price was $2 billion. |
| Hacker started his career as a product manager. |
| Hacker started his career as a product manager at Apple Computer. |
| Hacker worked on the Newton PDA. |
| The Newton PDA was a product at Apple Computer. |
| He left Apple. |
| He co-founded Jawbone. |
| He co-founded Jawbone with Hosain Rahman. |
| Hosain Rahman previously worked at Yahoo! and Microsoft. |
| The pair developed a line of Bluetooth headsets. |
| The line of Bluetooth headsets was popular. |
| The line of Bluetooth headsets was popular among gamers. |
| The line of Bluetooth headsets was popular among music lovers. |
"
Tell me a bio of Hibo Wardere," Hibo is an award-winning Kenyan writer, poet and journalist. She was born in Nairobi to Somali parents who were refugees from the civil war that broke out in Somalia in 1977. They lived through several displacement camps before finally settling down in Kenya.
","| Hibo is an award-winning.	True |
| Hibo is a Kenyan.	False |
| Hibo is a writer.	True |
| Hibo is a poet.	False |
| Hibo is a journalist.	False |
| She was born in Nairobi.	False |
| Her parents were Somali.	True |
| Her parents were refugees.	True |
| The civil war in Somalia broke out in 1977.	False |
| They lived through displacement camps.	True |
| They lived through several displacement camps.	True |
| They lived through several displacement camps before settling down.	True |
| They settled down in Kenya.	False |
| They settled down in Kenya after living through several displacement camps.	False |
","| Hibo is a Kenyan. |
| Hibo is a poet. |
| Hibo is a journalist. |
| She was born in Nairobi. |
| The civil war in Somalia broke out in 1977. |
| They settled down in Kenya. |
| They settled down in Kenya after living through several displacement camps. |
"
Tell me a bio of Egon Krenz," Egon Karl Julius Krenz (German pronunciation: [ˈɛŋk ˈkrʏnz] (listen); born 28 May 1939) is a German politician who served as the last leader of East Germany from March to December 1989. He was one of the leaders responsible for the implementation of reforms known as denazification in the GDR after World War II, and later became the first secretary of the ruling Socialist Unity Party of Germany (SED).
","| Egon Karl Julius Krenz was born on 28 May 1939.	False |
| Egon Karl Julius Krenz is a German politician.	False |
| Egon Karl Julius Krenz served as the last leader.	False |
| Egon Karl Julius Krenz served as the last leader of East Germany.	True |
| Egon Karl Julius Krenz served as the last leader of East Germany from March to December 1989.	True |
| He was one of the leaders.	True |
| He was responsible for the implementation of reforms known as denazification in the GDR after World War II.	False |
| He later became the first secretary.	False |
| He later became the first secretary of the ruling Socialist Unity Party of Germany (SED).	True |
","| Egon Karl Julius Krenz was born on 28 May 1939. |
| Egon Karl Julius Krenz is a German politician. |
| Egon Karl Julius Krenz served as the last leader. |
| He was responsible for the implementation of reforms known as denazification in the GDR after World War II. |
| He later became the first secretary. |
"
