prompt,response,atoms,hallucinated atoms
Tell me a bio of Zelma Wilson," I apologize, but I cannot provide a biography of Zelma Wilson as I'm just an AI and do not have access to personal information or historical records. Additionally, it is important to respect people's privacy and only share information that is publicly available and appropriate to share. Is there anything else I can help you with?","| I apologize.	True |
| I cannot provide a biography of Zelma Wilson.	False |
| I am an AI.	False |
| I do not have access to personal information.	True |
| I do not have access to historical records.	True |
| It is important to respect people's privacy.	True |
| It is important to only share information that is publicly available.	True |
| It is important to only share information that is appropriate to share.	True |
| You are asking if there is anything else.	False |
| You are offering help.	True |
| You are inquiring about assistance.	False |
","| I cannot provide a biography of Zelma Wilson. |
| I am an AI. |
| You are asking if there is anything else. |
| You are inquiring about assistance. |
"
Tell me a bio of Adil Rami," Adil Rami is a professional footballer who was born in France on April 27, 1985. He plays as a defender for Italian club Lazio and the France national team. Rami began his career at Olympique de Marseille, making his professional debut in 2004. He has also played for Valencia and Sevilla, and has been capped over 50 times for France, representing the country at two European Championships and the ","| Adil Rami is a professional footballer.	True |
| Adil Rami was born in France.	False |
| Adil Rami was born on April 27, 1985.	False |
| He plays as a defender.	True |
| He plays for Italian club Lazio.	False |
| He plays for the France national team.	True |
| Rami began his career.	True |
| Rami began his career at Olympique de Marseille.	False |
| Rami made his professional debut in 2004.	False |
| He has played for Valencia.	True |
| He has played for Sevilla.	True |
| He has been capped over 50 times for France.	True |
| He has represented France at two European Championships.	True |
","| Adil Rami was born in France. |
| Adil Rami was born on April 27, 1985. |
| He plays for Italian club Lazio. |
| Rami began his career at Olympique de Marseille. |
| Rami made his professional debut in 2004. |
"
Tell me a bio of Richard Burkewood Welbourn," Richard Burkewood Welbourn (1861-1934) was a British army officer and colonial administrator. He served in various capacities in India, including as a magistrate and as the Lieutenant Governor of the United Provinces. Welbourn was also involved in the administration of the Sudan and the Boer War. He was known for his fairness and integrity, and was respected by his colleagues and the people he served.

Would","| Richard Burkewood Welbourn was born in 1861 and died in 1934.	False |
| Richard Burkewood Welbourn was a British army officer.	True |
| Richard Burkewood Welbourn was a colonial administrator.	False |
| He served in India.	False |
| He served in various capacities in India.	False |
| He served as a magistrate in India.	False |
| He served as the Lieutenant Governor of the United Provinces.	False |
| He served in various capacities in India, including as a magistrate and as the Lieutenant Governor of the United Provinces.	False |
| Welbourn was involved in the administration of the Sudan.	False |
| Welbourn was involved in the administration of the Boer War.	False |
| He was known for his fairness.	True |
| He was known for his integrity.	True |
| He was respected by his colleagues.	True |
| He was respected by the people he served.	True |
","| Richard Burkewood Welbourn was born in 1861 and died in 1934. |
| Richard Burkewood Welbourn was a colonial administrator. |
| He served in India. |
| He served in various capacities in India. |
| He served as a magistrate in India. |
| He served as the Lieutenant Governor of the United Provinces. |
| He served in various capacities in India, including as a magistrate and as the Lieutenant Governor of the United Provinces. |
| Welbourn was involved in the administration of the Sudan. |
| Welbourn was involved in the administration of the Boer War. |
"
Tell me a bio of Miguel Díaz (baseball),"Miguel Díaz is a Dominican professional baseball pitcher for the New York Yankees of Major League Baseball (MLB). He made his MLB debut in 2019.

Díaz was born on August 13, 1995, in San Pedro de Macorís, Dominican Republic. He began his professional career in 2012 with the DSL Yankees, a minor league affiliate of the New York Yanke","| Miguel Díaz is Dominican.	True |
| Miguel Díaz is a professional baseball pitcher.	True |
| Miguel Díaz plays for the New York Yankees.	False |
| Miguel Díaz plays in Major League Baseball (MLB).	True |
| He made his MLB debut.	True |
| The MLB debut was made in 2019.	False |
| Díaz was born on August 13, 1995.	False |
| Díaz was born in San Pedro de Macorís.	True |
| Díaz was born in the Dominican Republic.	True |
| He began his professional career in 2012.	False |
| He began his professional career with the DSL Yankees.	False |
| The DSL Yankees are a minor league affiliate.	False |
| The DSL Yankees are a minor league affiliate of the New York Yankees.	False |
","| Miguel Díaz plays for the New York Yankees. |
| The MLB debut was made in 2019. |
| Díaz was born on August 13, 1995. |
| He began his professional career in 2012. |
| He began his professional career with the DSL Yankees. |
| The DSL Yankees are a minor league affiliate. |
| The DSL Yankees are a minor league affiliate of the New York Yankees. |
"
Tell me a bio of Teresa Palmer," Teresa Palmer is an Australian actress and model, born on February 26, 1981, in Adelaide, South Australia. She began her career as a teenager, landing small roles in local films and television shows. Her breakthrough role came in 2006 when she starred in the hit film ""Warm Bodies,"" which was a commercial and critical success.

Since then, Palmer has appeared in a wide range of","| Teresa Palmer is an Australian.	True |
| Teresa Palmer is an actress.	True |
| Teresa Palmer is a model.	False |
| Teresa Palmer was born on February 26, 1981.	False |
| Teresa Palmer was born in Adelaide.	True |
| Teresa Palmer was born in South Australia.	True |
| She began her career as a teenager.	True |
| She landed small roles in local films.	True |
| She landed small roles in television shows.	True |
| She landed small roles in local films and television shows.	True |
| Her breakthrough role came in 2006.	True |
| She starred in Warm Bodies.	True |
| Warm Bodies is a hit film.	True |
| Warm Bodies was released in 2006.	False |
| Warm Bodies was a commercial success.	True |
| Warm Bodies was a critical success.	True |
","| Teresa Palmer is a model. |
| Teresa Palmer was born on February 26, 1981. |
| Warm Bodies was released in 2006. |
"
Tell me a bio of Gerardo Fernandez Fe,"Gerardo Fernandez Fe was a Cuban poet, writer, and political activist, born in Havana in 1920. He is known for his powerful and expressive poetry, which often dealt with themes of love, politics, and social justice.

Fe grew up in a working-class family and was heavily influenced by the political and social changes taking place in Cuba during the 1940s and 1950s. He was","| Gerardo Fernandez Fe was a Cuban.	True |
| Gerardo Fernandez Fe was a poet.	True |
| Gerardo Fernandez Fe was a writer.	True |
| Gerardo Fernandez Fe was a political activist.	False |
| Gerardo Fernandez Fe was born in Havana.	True |
| Gerardo Fernandez Fe was born in 1920.	False |
| He is known for his poetry.	True |
| His poetry is powerful.	True |
| His poetry is expressive.	True |
| His poetry often deals with themes of love.	False |
| His poetry often deals with themes of politics.	False |
| His poetry often deals with themes of social justice.	False |
| Fe grew up in a working-class family.	True |
| Fe was heavily influenced by political changes in Cuba during the 1940s.	False |
| Fe was heavily influenced by social changes in Cuba during the 1940s.	False |
| Fe was heavily influenced by political changes in Cuba during the 1950s.	False |
| Fe was heavily influenced by social changes in Cuba during the 1950s.	False |
","| Gerardo Fernandez Fe was a political activist. |
| Gerardo Fernandez Fe was born in 1920. |
| His poetry often deals with themes of love. |
| His poetry often deals with themes of politics. |
| His poetry often deals with themes of social justice. |
| Fe was heavily influenced by political changes in Cuba during the 1940s. |
| Fe was heavily influenced by social changes in Cuba during the 1940s. |
| Fe was heavily influenced by political changes in Cuba during the 1950s. |
| Fe was heavily influenced by social changes in Cuba during the 1950s. |
"
Tell me a bio of Augusto Martínez Sánchez," Augusto Martínez Sánchez was a Spanish anarchist and writer, born in Madrid in 1878 and died in 1962. He was a key figure in the Spanish anarchist movement and wrote extensively on anarchist theory and practice.

Martínez Sánchez was born into a working-class family and became involved in the anarchist movement at a young age. He was a close friend and collaborator of the famous anarchist","| Augusto Martínez Sánchez was a Spanish anarchist.	False |
| Augusto Martínez Sánchez was a writer.	False |
| Augusto Martínez Sánchez was born in Madrid in 1878.	False |
| Augusto Martínez Sánchez died in 1962.	False |
| He was a key figure.	True |
| He was a key figure in the Spanish anarchist movement.	False |
| He wrote extensively.	True |
| He wrote extensively on anarchist theory.	False |
| He wrote extensively on anarchist practice.	False |
| Martínez Sánchez was born into a working-class family.	True |
| Martínez Sánchez became involved in the anarchist movement.	False |
| Martínez Sánchez became involved in the anarchist movement at a young age.	False |
| He was a friend.	True |
| He was a close friend.	True |
| He was a collaborator.	True |
| The collaborator was famous.	True |
| The collaborator was an anarchist.	False |
","| Augusto Martínez Sánchez was a Spanish anarchist. |
| Augusto Martínez Sánchez was a writer. |
| Augusto Martínez Sánchez was born in Madrid in 1878. |
| Augusto Martínez Sánchez died in 1962. |
| He was a key figure in the Spanish anarchist movement. |
| He wrote extensively on anarchist theory. |
| He wrote extensively on anarchist practice. |
| Martínez Sánchez became involved in the anarchist movement. |
| Martínez Sánchez became involved in the anarchist movement at a young age. |
| The collaborator was an anarchist. |
"
Tell me a bio of Chief Jones," Chief Jones is a Native American leader and activist from the Cherokee Nation. He was born in 1944 in Park Hill, Oklahoma, and grew up in a traditional Cherokee household. Chief Jones has dedicated his life to fighting for the rights and well-being of Native Americans, particularly those in Oklahoma. He has been involved in numerous social and political movements, including the Red Power movement of the 1960s and 1970s","| Chief Jones is a leader.	True |
| Chief Jones is a Native American.	True |
| Chief Jones is an activist.	False |
| Chief Jones is from the Cherokee Nation.	False |
| He was born in 1944.	False |
| He was born in Park Hill, Oklahoma.	False |
| He grew up in a traditional Cherokee household.	False |
| Chief Jones is dedicated.	True |
| Chief Jones has dedicated his life.	True |
| Chief Jones is fighting for the rights of Native Americans.	True |
| Chief Jones is fighting for the well-being of Native Americans.	True |
| Chief Jones is fighting for the rights and well-being of Native Americans.	True |
| Chief Jones is fighting for the rights and well-being of Native Americans in Oklahoma.	False |
| Chief Jones is fighting for the rights and well-being of Native Americans, particularly those in Oklahoma.	True |
| He has been involved in social movements.	False |
| He has been involved in political movements.	False |
| He has been involved in numerous social movements.	False |
| He has been involved in numerous political movements.	False |
| He has been involved in the Red Power movement.	True |
| The Red Power movement occurred in the 1960s and 1970s.	False |
","| Chief Jones is an activist. |
| Chief Jones is from the Cherokee Nation. |
| He was born in 1944. |
| He was born in Park Hill, Oklahoma. |
| He grew up in a traditional Cherokee household. |
| Chief Jones is fighting for the rights and well-being of Native Americans in Oklahoma. |
| He has been involved in social movements. |
| He has been involved in political movements. |
| He has been involved in numerous social movements. |
| He has been involved in numerous political movements. |
| The Red Power movement occurred in the 1960s and 1970s. |
"
Tell me a bio of Glover Teixeira," Glover Teixeira is a Brazilian mixed martial artist who competes in the light heavyweight division of the Ultimate Fighting Championship (UFC). Born on November 7, 1980, in Salvador, Bahia, Brazil, Teixeira began training in Brazilian Jiu-Jitsu at the age of 10 and quickly fell in love with the sport. He went on to compete in numerous amateur fights before turning professional","| Glover Teixeira is a person.	True |
| Glover Teixeira is Brazilian.	True |
| Glover Teixeira is a mixed martial artist.	True |
| Glover Teixeira competes in the light heavyweight division.	True |
| Glover Teixeira competes in the Ultimate Fighting Championship (UFC).	True |
| Teixeira was born on November 7, 1980.	False |
| Teixeira was born in Salvador, Bahia, Brazil.	False |
| Teixeira began training in Brazilian Jiu-Jitsu at the age of 10.	False |
| Teixeira quickly fell in love with the sport.	True |
| Brazilian Jiu-Jitsu is the sport Teixeira fell in love with.	True |
| He competed in numerous amateur fights.	True |
| He went on to compete in numerous amateur fights.	False |
| He turned professional.	True |
","| Teixeira was born on November 7, 1980. |
| Teixeira was born in Salvador, Bahia, Brazil. |
| Teixeira began training in Brazilian Jiu-Jitsu at the age of 10. |
| He went on to compete in numerous amateur fights. |
"
Tell me a bio of George Cukor," George Cukor (1899-1983) was a Hungarian-American film director. He is best known for his work in Hollywood, where he directed over 60 films between 1925 and 1970. Cukor was born in Budapest, Hungary, and began his career in the theater before moving to Hollywood in the 1920s. He quickly established himself as one of the leading directors of","| George Cukor was born in 1899.	True |
| George Cukor died in 1983.	True |
| George Cukor was a film director.	True |
| George Cukor was Hungarian-American.	True |
| He is best known for his work in Hollywood.	True |
| He directed over 60 films.	False |
| He directed over 60 films between 1925 and 1970.	False |
| He directed films in Hollywood.	True |
| Cukor was born in Budapest, Hungary.	False |
| Cukor began his career in the theater.	True |
| Cukor began his career before moving to Hollywood.	True |
| Cukor moved to Hollywood.	True |
| Cukor moved to Hollywood in the 1920s.	True |
| He established himself.	True |
| He quickly established himself.	True |
| He is a director.	True |
| He is one of the leading directors.	True |
","| He directed over 60 films. |
| He directed over 60 films between 1925 and 1970. |
| Cukor was born in Budapest, Hungary. |
"
Tell me a bio of Chaim Malinowitz," Chaim Malinowitz is a prominent Jewish scholar, author, and teacher who has made significant contributions to the fields of Jewish law, philosophy, and theology. He was born in 1951 in Brooklyn, New York, and grew up in a traditional Jewish home. Malinowitz studied at Yeshiva University and later received his Ph.D. in Jewish philosophy from Columbia University.

Malinowitz has written numerous books and articles on Jewish law","| Chaim Malinowitz is a Jewish scholar.	True |
| Chaim Malinowitz is an author.	False |
| Chaim Malinowitz is a teacher.	True |
| Chaim Malinowitz has made significant contributions.	True |
| Chaim Malinowitz has made significant contributions to the fields of Jewish law, philosophy, and theology.	True |
| He was born in 1951.	False |
| He was born in Brooklyn, New York.	False |
| He grew up in a traditional Jewish home.	True |
| Malinowitz studied at Yeshiva University.	False |
| Malinowitz received his Ph.D.	False |
| Malinowitz received his Ph.D. in Jewish philosophy.	False |
| Malinowitz received his Ph.D. from Columbia University.	False |
| Malinowitz received his Ph.D. in Jewish philosophy from Columbia University.	False |
| Malinowitz has written numerous books.	True |
| Malinowitz has written numerous articles.	True |
| Malinowitz has written books on Jewish law.	True |
| Malinowitz has written articles on Jewish law.	True |
","| Chaim Malinowitz is an author. |
| He was born in 1951. |
| He was born in Brooklyn, New York. |
| Malinowitz studied at Yeshiva University. |
| Malinowitz received his Ph.D. |
| Malinowitz received his Ph.D. in Jewish philosophy. |
| Malinowitz received his Ph.D. from Columbia University. |
| Malinowitz received his Ph.D. in Jewish philosophy from Columbia University. |
"
Tell me a bio of Marie Alexandrine Becker," Marie Alexandrine Becker (1827-1910) was a French mathematician and educator. She was born in Paris, France and studied at the Lycée Féminin, where she was one of the first women to receive a mathematics degree. Becker taught mathematics at the Lycée Féminin and later at the Lycée de Sceaux, where she became the first woman to be appointed as a professor of mathematics","| Marie Alexandrine Becker was born in 1827.	False |
| Marie Alexandrine Becker died in 1910.	False |
| Marie Alexandrine Becker was French.	False |
| Marie Alexandrine Becker was a mathematician.	False |
| Marie Alexandrine Becker was an educator.	False |
| She was born in Paris, France.	False |
| She studied at the Lycée Féminin.	False |
| She was one of the first women to receive a mathematics degree.	False |
| Becker taught mathematics.	False |
| Becker taught mathematics at the Lycée Féminin.	False |
| Becker taught mathematics at the Lycée de Sceaux.	False |
| Becker was the first woman to be appointed as a professor of mathematics.	False |
| Becker was appointed as a professor of mathematics at the Lycée de Sceaux.	False |
","| Marie Alexandrine Becker was born in 1827. |
| Marie Alexandrine Becker died in 1910. |
| Marie Alexandrine Becker was French. |
| Marie Alexandrine Becker was a mathematician. |
| Marie Alexandrine Becker was an educator. |
| She was born in Paris, France. |
| She studied at the Lycée Féminin. |
| She was one of the first women to receive a mathematics degree. |
| Becker taught mathematics. |
| Becker taught mathematics at the Lycée Féminin. |
| Becker taught mathematics at the Lycée de Sceaux. |
| Becker was the first woman to be appointed as a professor of mathematics. |
| Becker was appointed as a professor of mathematics at the Lycée de Sceaux. |
"
Tell me a bio of Lauren London," Lauren London is an American actress, model, and entrepreneur. She was born on December 5, 1983, in Los Angeles, California. London began her career as a model, appearing in numerous fashion campaigns and magazines, including a cover of Teen People magazine. She later transitioned to acting, making her film debut in the 2006 comedy ""A Thin Line Between Love and Hate."" London's breakout role","| Lauren London is American.	True |
| Lauren London is an actress.	True |
| Lauren London is a model.	False |
| Lauren London is an entrepreneur.	False |
| She was born on December 5, 1983.	False |
| She was born in Los Angeles.	True |
| She was born in California.	True |
| London began her career as a model.	False |
| London appeared in numerous fashion campaigns.	True |
| London appeared in numerous magazines.	True |
| London appeared on the cover of Teen People magazine.	False |
| She transitioned to acting.	True |
| She made her film debut.	True |
| She made her film debut in the 2006 comedy ""A Thin Line Between Love and Hate."".	False |
| London had a breakout role.	True |
","| Lauren London is a model. |
| Lauren London is an entrepreneur. |
| She was born on December 5, 1983. |
| London began her career as a model. |
| London appeared on the cover of Teen People magazine. |
| She made her film debut in the 2006 comedy ""A Thin Line Between Love and Hate."". |
"
Tell me a bio of Harrison Ford," Harrison Ford is an American actor and film producer. He was born on July 13, 1942, in Chicago, Illinois, to Dorothy and Christopher Ford. Ford's early life was marked by frequent moves due to his father's job as an advertising executive, and he attended high school in Park Ridge, Illinois. After graduating, Ford worked as a carpenter and a truck driver before deciding to pursue an acting career. He","| Harrison Ford is an American.	True |
| Harrison Ford is an actor.	True |
| Harrison Ford is a film producer.	False |
| He was born on July 13, 1942.	True |
| He was born in Chicago, Illinois.	True |
| He was born to Dorothy Ford.	True |
| He was born to Christopher Ford.	False |
| Ford's early life was marked by frequent moves.	True |
| The moves were due to his father's job as an advertising executive.	True |
| Ford attended high school.	True |
| Ford attended high school in Park Ridge, Illinois.	True |
| Ford graduated.	True |
| Ford worked as a carpenter.	True |
| Ford worked as a truck driver.	False |
| Ford decided to pursue an acting career.	True |
","| Harrison Ford is a film producer. |
| He was born to Christopher Ford. |
| Ford worked as a truck driver. |
"
Tell me a bio of Dacre Montgomery,"Sure, Dacre Montgomery is an Australian actor and model, born on November 22, 1994, in Perth, Western Australia. He is best known for his role as Billy Hargrove in the Netflix original series ""Stranger Things."" Montgomery began his acting career in the early 2010s, appearing in various short films and television shows in Australia. He gained international recognition for his role in ""Stranger Things,""","| He is best known for his role as Billy Hargrove.	True |
| Billy Hargrove is a character in the Netflix original series ""Stranger Things.""	True |
| ""Stranger Things"" is a Netflix original series.	True |
| Montgomery began his acting career.	True |
| Montgomery began his acting career in the early 2010s.	True |
| Montgomery appeared in various short films.	True |
| Montgomery appeared in television shows.	True |
| Montgomery appeared in television shows in Australia.	True |
| He gained international recognition.	True |
| He gained international recognition for his role.	True |
| He gained international recognition for his role in ""Stranger Things.""	True |
| ""Stranger Things"" is a show.	True |
",
Tell me a bio of Samuel Oboh," I'm just an AI, I don't have access to personal information or the ability to conduct research on individuals. I can provide general information on Samuel Oboh, but I cannot provide a bio without more context or information. Can you please provide more details or clarify who Samuel Oboh is?","| The speaker is an AI.	False |
| The AI does not have access to personal information.	True |
| The AI does not have the ability to conduct research on individuals.	True |
| The speaker can provide general information on Samuel Oboh.	True |
| The speaker cannot provide a bio on Samuel Oboh without more context or information.	False |
| The request is asking for more details.	False |
| The request is asking for clarification.	True |
| The request is about Samuel Oboh.	True |
","| The speaker is an AI. |
| The speaker cannot provide a bio on Samuel Oboh without more context or information. |
| The request is asking for more details. |
"
Tell me a bio of Lina Medina," Lina Medina (15 de mayo de 1933 - 26 de mayo de 2007) fue una mujer peruana que a la edad de 5 años dio a luz a un bebé de 6 libras. Esta es la historia más joven que ha dado a luz en la historia médica.

Medina nació en el pueblo de Pangoa, en la región de Ayacuch","| Lina Medina nació el 15 de mayo de 1933.	False |
| Lina Medina murió el 26 de mayo de 2007.	True |
| Lina Medina fue una mujer peruana.	True |
| Lina Medina dio a luz a un bebé.	True |
| Lina Medina dio a luz a un bebé de 6 libras.	False |
| Lina Medina dio a luz a un bebé a la edad de 5 años.	True |
| Es una historia.	True |
| Es la historia más joven.	True |
| Ha dado a luz.	True |
| Es la historia más joven que ha dado a luz.	True |
| Es una historia médica.	True |
| Medina nació en el pueblo de Pangoa.	False |
| Pangoa es un pueblo.	False |
| Pangoa está en la región de Ayacucho.	False |
| Ayacucho es una región.	True |
","| Lina Medina nació el 15 de mayo de 1933. |
| Lina Medina dio a luz a un bebé de 6 libras. |
| Medina nació en el pueblo de Pangoa. |
| Pangoa es un pueblo. |
| Pangoa está en la región de Ayacucho. |
"
Tell me a bio of Fran Unsworth," Fran Unsworth is a  renowned British journalist and television presenter. She is best known for her work on the BBC's flagship current affairs program, Panorama, where she has been a regular presenter since 1987.

Unsworth began her career in journalism in the 1970s, working as a reporter for the BBC's local radio service. She then moved on to work as a producer for the BBC'","| Fran Unsworth is a British journalist.	True |
| Fran Unsworth is a television presenter.	False |
| Fran Unsworth is renowned.	True |
| She is best known for her work.	True |
| She is best known for her work on the BBC's flagship current affairs program.	True |
| The BBC's flagship current affairs program is Panorama.	False |
| She has been a regular presenter.	False |
| She has been a regular presenter since 1987.	False |
| She has been a regular presenter on Panorama since 1987.	False |
| Unsworth began her career in journalism.	True |
| Unsworth began her career in the 1970s.	False |
| Unsworth worked as a reporter.	True |
| Unsworth worked as a reporter for the BBC's local radio service.	True |
| Unsworth worked as a reporter for the BBC's local radio service in the 1970s.	True |
| She worked as a producer.	True |
| She worked for the BBC.	True |
| She moved on to work as a producer for the BBC.	True |
","| Fran Unsworth is a television presenter. |
| The BBC's flagship current affairs program is Panorama. |
| She has been a regular presenter. |
| She has been a regular presenter since 1987. |
| She has been a regular presenter on Panorama since 1987. |
| Unsworth began her career in the 1970s. |
"
Tell me a bio of Anushka Sharma,"Sure, here is a brief bio of Anushka Sharma:

Anushka Sharma is an Indian actress, producer, and businesswoman. She was born on May 1, 1988, in Ayodhya, Uttar Pradesh, India. She began her acting career in 2008 with the film ""Rab Ne Bana Di Jodi"" and gained recognition for her performances in films such as ""Kahani,""","| Anushka Sharma is Indian.	True |
| Anushka Sharma is an actress.	True |
| Anushka Sharma is a producer.	True |
| Anushka Sharma is a businesswoman.	True |
| She was born on May 1, 1988.	True |
| She was born in Ayodhya.	True |
| She was born in Uttar Pradesh, India.	False |
| She began her acting career in 2008.	True |
| She began her acting career with the film ""Rab Ne Bana Di Jodi.""	True |
| She gained recognition for her performances.	True |
| She gained recognition for her performances in films.	True |
| She gained recognition for her performances in the film ""Kahani."".	False |
","| She was born in Uttar Pradesh, India. |
| She gained recognition for her performances in the film ""Kahani."". |
"
Tell me a bio of Ra Jong-yil," Ra Jong-yil is a North Korean politician and military officer who has served as the Minister of Defense of North Korea since 2010. He was born in 1950 in the province of North Hamgyeong, North Korea.

Ra Jong-yil graduated from the Kim Il-sung Military University and began his career in the Korean People's Army in 1968. He served in various positions within the","| Ra Jong-yil is a North Korean.	False |
| Ra Jong-yil is a politician.	True |
| Ra Jong-yil is a military officer.	False |
| Ra Jong-yil has served as the Minister of Defense.	False |
| Ra Jong-yil has served as the Minister of Defense of North Korea.	False |
| Ra Jong-yil has served as the Minister of Defense of North Korea since 2010.	False |
| He was born in 1950.	False |
| He was born in the province of North Hamgyeong.	False |
| He was born in North Korea.	False |
| Ra Jong-yil graduated from the Kim Il-sung Military University.	False |
| Ra Jong-yil began his career in the Korean People's Army.	False |
| Ra Jong-yil began his career in the Korean People's Army in 1968.	False |
","| Ra Jong-yil is a North Korean. |
| Ra Jong-yil is a military officer. |
| Ra Jong-yil has served as the Minister of Defense. |
| Ra Jong-yil has served as the Minister of Defense of North Korea. |
| Ra Jong-yil has served as the Minister of Defense of North Korea since 2010. |
| He was born in 1950. |
| He was born in the province of North Hamgyeong. |
| He was born in North Korea. |
| Ra Jong-yil graduated from the Kim Il-sung Military University. |
| Ra Jong-yil began his career in the Korean People's Army. |
| Ra Jong-yil began his career in the Korean People's Army in 1968. |
"
Tell me a bio of Shashank Manohar," Shashank Manohar is a prominent Indian jurist and politician who has served as the 17th Chief Justice of India and the President of the Supreme Court Bar Association.

Born on March 12, 1951, in Nagpur, Maharashtra, India, Manohar studied law at the Nagpur University and later pursued a Master's degree in law from the University of Delhi. He was enrolled as an","| Shashank Manohar is a prominent Indian jurist.	True |
| Shashank Manohar is a politician.	False |
| Shashank Manohar served as the 17th Chief Justice of India.	False |
| Shashank Manohar served as the President of the Supreme Court Bar Association.	False |
| Manohar was born on March 12, 1951.	False |
| Manohar was born in Nagpur, Maharashtra, India.	True |
| Manohar studied law.	True |
| Manohar studied law at Nagpur University.	True |
| Manohar pursued a Master's degree in law.	True |
| Manohar pursued a Master's degree in law from the University of Delhi.	True |
","| Shashank Manohar is a politician. |
| Shashank Manohar served as the 17th Chief Justice of India. |
| Shashank Manohar served as the President of the Supreme Court Bar Association. |
| Manohar was born on March 12, 1951. |
"
Tell me a bio of Nikki Sixx,"Sure, here is a brief bio of Nikki Sixx:

Nikki Sixx is an American musician, songwriter, and radio host, best known as the bassist and co-founder of the rock band Mötley Crüe. Born on December 11, 1958, in San Francisco, California, Sixx grew up in a troubled home and began playing music at an early age. He formed Mötley Crüe","| Nikki Sixx is an American.	True |
| Nikki Sixx is a musician.	True |
| Nikki Sixx is a songwriter.	True |
| Nikki Sixx is a radio host.	True |
| Nikki Sixx is best known as the bassist of Mötley Crüe.	True |
| Nikki Sixx is a co-founder of Mötley Crüe.	True |
| Mötley Crüe is a rock band.	True |
| Nikki Sixx was born on December 11, 1958.	True |
| Nikki Sixx was born in San Francisco, California.	False |
| Nikki Sixx grew up in a troubled home.	True |
| Nikki Sixx began playing music at an early age.	True |
| He formed Mötley Crüe.	True |
","| Nikki Sixx was born in San Francisco, California. |
"
Tell me a bio of María Elena Medina-Mora Icaza," María Elena Medina-Mora Icaza is a Mexican lawyer and academic who has made significant contributions to the field of international law. She was born in Mexico City in 1957 and studied law at the National Autonomous University of Mexico (UNAM), where she earned her degree in 1980.

After completing her studies, Medina-Mora worked as a lawyer in Mexico before joining the faculty at UNAM,","| María Elena Medina-Mora Icaza is Mexican.	True |
| María Elena Medina-Mora Icaza is a lawyer.	False |
| María Elena Medina-Mora Icaza is an academic.	True |
| María Elena Medina-Mora Icaza has made significant contributions.	True |
| María Elena Medina-Mora Icaza has made significant contributions to the field of international law.	False |
| She was born in Mexico City in 1957.	False |
| She studied law.	False |
| She studied at the National Autonomous University of Mexico (UNAM).	True |
| She earned her degree in 1980.	False |
| Medina-Mora completed her studies.	True |
| Medina-Mora worked as a lawyer in Mexico.	False |
| Medina-Mora joined the faculty at UNAM.	True |
","| María Elena Medina-Mora Icaza is a lawyer. |
| María Elena Medina-Mora Icaza has made significant contributions to the field of international law. |
| She was born in Mexico City in 1957. |
| She studied law. |
| She earned her degree in 1980. |
| Medina-Mora worked as a lawyer in Mexico. |
"
Tell me a bio of Matthew Tukaki," Matthew Tukaki is a New Zealand Māori academic, lawyer, and politician. He is the current Vice-Chancellor of the University of Auckland, having taken up the position in 2018. Prior to this, he was the Pro-Vice-Chancellor Māori at the University of Auckland and a professor of law at the University of Waikato. Tukaki was born in 1963 in","| Matthew Tukaki is a person.	True |
| Matthew Tukaki is from New Zealand.	True |
| Matthew Tukaki is Māori.	True |
| Matthew Tukaki is an academic.	False |
| Matthew Tukaki is a lawyer.	False |
| Matthew Tukaki is a politician.	False |
| He is the Vice-Chancellor.	False |
| He is the current Vice-Chancellor.	False |
| He is the current Vice-Chancellor of the University of Auckland.	False |
| He took up the position in 2018.	True |
| Prior to this, he was the Pro-Vice-Chancellor Māori at the University of Auckland.	False |
| Prior to this, he was a professor of law.	False |
| Prior to this, he was a professor of law at the University of Waikato.	False |
","| Matthew Tukaki is an academic. |
| Matthew Tukaki is a lawyer. |
| Matthew Tukaki is a politician. |
| He is the Vice-Chancellor. |
| He is the current Vice-Chancellor. |
| He is the current Vice-Chancellor of the University of Auckland. |
| Prior to this, he was the Pro-Vice-Chancellor Māori at the University of Auckland. |
| Prior to this, he was a professor of law. |
| Prior to this, he was a professor of law at the University of Waikato. |
"
Tell me a bio of Osama bin Laden,"Osama bin Laden was a terrorist leader who was responsible for the September 11 attacks in the United States in 2001. He was born in Saudi Arabia in 1957 and was the founder of the terrorist organization al-Qaeda. Bin Laden was killed in a raid by US Navy SEALs in Pakistan in 2011.

Is there anything else I can help you with?","| Osama bin Laden was a terrorist leader.	True |
| Osama bin Laden was responsible for the September 11 attacks.	True |
| The September 11 attacks occurred in the United States.	True |
| The September 11 attacks occurred in 2001.	True |
| He was born in Saudi Arabia.	True |
| He was born in 1957.	True |
| He was the founder of the terrorist organization al-Qaeda.	True |
| Bin Laden was killed in a raid.	True |
| The raid was conducted by US Navy SEALs.	True |
| The raid took place in Pakistan.	True |
| The raid occurred in 2011.	True |
| You are asking if there is anything else.	False |
| You are offering help.	False |
| You are inquiring about assistance.	False |
","| You are asking if there is anything else. |
| You are offering help. |
| You are inquiring about assistance. |
"
